"Step","evosax_SimpleGA/generations_2000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5, 'elite_ratio': 0.5} - current_best_fitness","evosax_SimpleGA/generations_2000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5, 'elite_ratio': 0.5} - current_best_fitness__MIN","evosax_SimpleGA/generations_2000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5, 'elite_ratio': 0.5} - current_best_fitness__MAX"
"116","-63","-63","-63"
"117","-61","-61","-61"
"118","-62","-62","-62"
"119","-62","-62","-62"
"120","-63","-63","-63"
"121","-62","-62","-62"
"122","-62","-62","-62"
"123","-64","-64","-64"
"124","-62","-62","-62"
"125","-63","-63","-63"
"126","-60","-60","-60"
"127","-64","-64","-64"
"128","-62","-62","-62"
"129","-62","-62","-62"
"130","-63","-63","-63"
"131","-63","-63","-63"
"132","-63","-63","-63"
"133","-62","-62","-62"
"134","-62","-62","-62"
"135","-63","-63","-63"
"136","-62","-62","-62"
"137","-62","-62","-62"
"138","-64","-64","-64"
"139","-63","-63","-63"
"140","-63","-63","-63"
"141","-63","-63","-63"
"142","-62","-62","-62"
"143","-63","-63","-63"
"144","-63","-63","-63"
"145","-63","-63","-63"
"146","-61","-61","-61"
"147","-61","-61","-61"
"148","-62","-62","-62"
"149","-61","-61","-61"
"150","-62","-62","-62"
"151","-64","-64","-64"
"152","-61","-61","-61"
"153","-63","-63","-63"
"154","-63","-63","-63"
"155","-63","-63","-63"
"156","-62","-62","-62"
"157","-63","-63","-63"
"158","-61","-61","-61"
"159","-62","-62","-62"
"160","-62","-62","-62"
"161","-63","-63","-63"
"162","-61","-61","-61"
"163","-63","-63","-63"
"164","-61","-61","-61"
"165","-63","-63","-63"
"166","-64","-64","-64"
"167","-61","-61","-61"
"168","-62","-62","-62"
"169","-64","-64","-64"
"170","-63","-63","-63"
"171","-62","-62","-62"
"172","-63","-63","-63"
"173","-63","-63","-63"
"174","-62","-62","-62"
"175","-63","-63","-63"
"176","-63","-63","-63"
"177","-62","-62","-62"
"178","-63","-63","-63"
"179","-61","-61","-61"
"180","-61","-61","-61"
"181","-62","-62","-62"
"182","-62","-62","-62"
"183","-62","-62","-62"
"184","-64","-64","-64"
"185","-64","-64","-64"
"186","-62","-62","-62"
"187","-62","-62","-62"
"188","-62","-62","-62"
"189","-63","-63","-63"
"190","-62","-62","-62"
"191","-62","-62","-62"
"192","-61","-61","-61"
"193","-61","-61","-61"
"194","-63","-63","-63"
"195","-63","-63","-63"
"196","-61","-61","-61"
"197","-64","-64","-64"
"198","-64","-64","-64"
"199","-61","-61","-61"
"200","-63","-63","-63"
"201","-64","-64","-64"
"202","-64","-64","-64"
"203","-64","-64","-64"
"204","-65","-65","-65"
"205","-63","-63","-63"
"206","-63","-63","-63"
"207","-63","-63","-63"
"208","-65","-65","-65"
"209","-64","-64","-64"
"210","-64","-64","-64"
"211","-63","-63","-63"
"212","-63","-63","-63"
"213","-63","-63","-63"
"214","-63","-63","-63"
"215","-63","-63","-63"
"216","-64","-64","-64"
"217","-62","-62","-62"
"218","-64","-64","-64"
"219","-65","-65","-65"
"220","-63","-63","-63"
"221","-65","-65","-65"
"222","-64","-64","-64"
"223","-63","-63","-63"
"224","-65","-65","-65"
"225","-63","-63","-63"
"226","-62","-62","-62"
"227","-65","-65","-65"
"228","-64","-64","-64"
"229","-65","-65","-65"
"230","-63","-63","-63"
"231","-68","-68","-68"
"232","-64","-64","-64"
"233","-63","-63","-63"
"234","-62","-62","-62"
"235","-64","-64","-64"
"236","-63","-63","-63"
"237","-64","-64","-64"
"238","-63","-63","-63"
"239","-63","-63","-63"
"240","-63","-63","-63"
"241","-63","-63","-63"
"242","-62","-62","-62"
"243","-63","-63","-63"
"244","-63","-63","-63"
"245","-63","-63","-63"
"246","-64","-64","-64"
"247","-64","-64","-64"
"248","-62","-62","-62"
"249","-63","-63","-63"
"250","-62","-62","-62"
"251","-63","-63","-63"
"252","-63","-63","-63"
"253","-63","-63","-63"
"254","-62","-62","-62"
"255","-64","-64","-64"
"256","-63","-63","-63"
"257","-62","-62","-62"
"258","-62","-62","-62"
"259","-63","-63","-63"
"260","-63","-63","-63"
"261","-63","-63","-63"
"262","-63","-63","-63"
"263","-61","-61","-61"
"264","-62","-62","-62"
"265","-63","-63","-63"
"266","-63","-63","-63"
"267","-63","-63","-63"
"268","-63","-63","-63"
"269","-62","-62","-62"
"270","-63","-63","-63"
"271","-62","-62","-62"
"272","-63","-63","-63"
"273","-63","-63","-63"
"274","-62","-62","-62"
"275","-63","-63","-63"
"276","-63","-63","-63"
"277","-61","-61","-61"
"278","-62","-62","-62"
"279","-63","-63","-63"
"280","-63","-63","-63"
"281","-62","-62","-62"
"282","-63","-63","-63"
"283","-63","-63","-63"
"284","-62","-62","-62"
"285","-63","-63","-63"
"286","-62","-62","-62"
"287","-63","-63","-63"
"288","-61","-61","-61"
"289","-63","-63","-63"
"290","-63","-63","-63"
"291","-63","-63","-63"
"292","-62","-62","-62"
"293","-62","-62","-62"
"294","-62","-62","-62"
"295","-63","-63","-63"
"296","-63","-63","-63"
"297","-63","-63","-63"
"298","-64","-64","-64"
"299","-63","-63","-63"
"300","-63","-63","-63"
"301","-61","-61","-61"
"302","-62","-62","-62"
"303","-62","-62","-62"
"304","-63","-63","-63"
"305","-63","-63","-63"
"306","-61","-61","-61"
"307","-61","-61","-61"
"308","-63","-63","-63"
"309","-62","-62","-62"
"310","-62","-62","-62"
"311","-62","-62","-62"
"312","-63","-63","-63"
"313","-62","-62","-62"
"314","-61","-61","-61"
"315","-60","-60","-60"
"316","-62","-62","-62"
"317","-63","-63","-63"
"318","-62","-62","-62"
"319","-63","-63","-63"
"320","-62","-62","-62"
"321","-62","-62","-62"
"322","-63","-63","-63"
"323","-61","-61","-61"
"324","-61","-61","-61"
"325","-62","-62","-62"
"326","-62","-62","-62"
"327","-63","-63","-63"
"328","-64","-64","-64"
"329","-62","-62","-62"
"330","-63","-63","-63"
"331","-63","-63","-63"
"332","-62","-62","-62"
"333","-64","-64","-64"
"334","-62","-62","-62"
"335","-64","-64","-64"
"336","-63","-63","-63"
"337","-61","-61","-61"
"338","-62","-62","-62"
"339","-63","-63","-63"
"340","-61","-61","-61"
"341","-63","-63","-63"
"342","-61","-61","-61"
"343","-62","-62","-62"
"344","-62","-62","-62"
"345","-63","-63","-63"
"346","-66","-66","-66"
"347","-60","-60","-60"
"348","-63","-63","-63"
"349","-62","-62","-62"
"350","-62","-62","-62"
"351","-61","-61","-61"
"352","-62","-62","-62"
"353","-63","-63","-63"
"354","-63","-63","-63"
"355","-63","-63","-63"
"356","-61","-61","-61"
"357","-61","-61","-61"
"358","-62","-62","-62"
"359","-61","-61","-61"
"360","-61","-61","-61"
"361","-63","-63","-63"
"362","-63","-63","-63"
"363","-63","-63","-63"
"364","-61","-61","-61"
"365","-63","-63","-63"
"366","-63","-63","-63"
"367","-62","-62","-62"
"368","-61","-61","-61"
"369","-62","-62","-62"
"370","-62","-62","-62"
"371","-63","-63","-63"
"372","-63","-63","-63"
"373","-63","-63","-63"
"374","-61","-61","-61"
"375","-61","-61","-61"
"376","-61","-61","-61"
"377","-62","-62","-62"
"378","-62","-62","-62"
"379","-61","-61","-61"
"380","-64","-64","-64"
"381","-61","-61","-61"
"382","-62","-62","-62"
"383","-63","-63","-63"
"384","-63","-63","-63"
"385","-61","-61","-61"
"386","-63","-63","-63"
"387","-62","-62","-62"
"388","-62","-62","-62"
"389","-60","-60","-60"
"390","-63","-63","-63"
"391","-61","-61","-61"
"392","-60","-60","-60"
"393","-62","-62","-62"
"394","-62","-62","-62"
"395","-61","-61","-61"
"396","-64","-64","-64"
"397","-62","-62","-62"
"398","-61","-61","-61"
"399","-63","-63","-63"
"400","-64","-64","-64"
"401","-63","-63","-63"
"402","-70","-70","-70"
"403","-64","-64","-64"
"404","-65","-65","-65"
"405","-61","-61","-61"
"406","-63","-63","-63"
"407","-65","-65","-65"
"408","-62","-62","-62"
"409","-62","-62","-62"
"410","-62","-62","-62"
"411","-64","-64","-64"
"412","-64","-64","-64"
"413","-63","-63","-63"
"414","-72","-72","-72"
"415","-65","-65","-65"
"416","-63","-63","-63"
"417","-65","-65","-65"
"418","-64","-64","-64"
"419","-63","-63","-63"
"420","-72","-72","-72"
"421","-61","-61","-61"
"422","-64","-64","-64"
"423","-62","-62","-62"
"424","-63","-63","-63"
"425","-62","-62","-62"
"426","-63","-63","-63"
"427","-63","-63","-63"
"428","-63","-63","-63"
"429","-63","-63","-63"
"430","-62","-62","-62"
"431","-63","-63","-63"
"432","-63","-63","-63"
"433","-64","-64","-64"
"434","-63","-63","-63"
"435","-64","-64","-64"
"436","-62","-62","-62"
"437","-63","-63","-63"
"438","-64","-64","-64"
"439","-63","-63","-63"
"440","-61","-61","-61"
"441","-64","-64","-64"
"442","-64","-64","-64"
"443","-63","-63","-63"
"444","-63","-63","-63"
"445","-61","-61","-61"
"446","-64","-64","-64"
"447","-63","-63","-63"
"448","-64","-64","-64"
"449","-68","-68","-68"
"450","-64","-64","-64"
"451","-64","-64","-64"
"452","-61","-61","-61"
"453","-64","-64","-64"
"454","-63","-63","-63"
"455","-60","-60","-60"
"456","-63","-63","-63"
"457","-64","-64","-64"
"458","-62","-62","-62"
"459","-62","-62","-62"
"460","-62","-62","-62"
"461","-61","-61","-61"
"462","-64","-64","-64"
"463","-60","-60","-60"
"464","-64","-64","-64"
"465","-64","-64","-64"
"466","-61","-61","-61"
"467","-63","-63","-63"
"468","-63","-63","-63"
"469","-62","-62","-62"
"470","-63","-63","-63"
"471","-62","-62","-62"
"472","-63","-63","-63"
"473","-62","-62","-62"
"474","-63","-63","-63"
"475","-64","-64","-64"
"476","-63","-63","-63"
"477","-64","-64","-64"
"478","-62","-62","-62"
"479","-63","-63","-63"
"480","-65","-65","-65"
"481","-62","-62","-62"
"482","-61","-61","-61"
"483","-62","-62","-62"
"484","-63","-63","-63"
"485","-65","-65","-65"
"486","-62","-62","-62"
"487","-64","-64","-64"
"488","-63","-63","-63"
"489","-61","-61","-61"
"490","-62","-62","-62"
"491","-61","-61","-61"
"492","-61","-61","-61"
"493","-63","-63","-63"
"494","-64","-64","-64"
"495","-71","-71","-71"
"496","-62","-62","-62"
"497","-62","-62","-62"
"498","-63","-63","-63"
"499","-62","-62","-62"
"500","-63","-63","-63"
"501","-62","-62","-62"
"502","-62","-62","-62"
"503","-64","-64","-64"
"504","-62","-62","-62"
"505","-66","-66","-66"
"506","-62","-62","-62"
"507","-63","-63","-63"
"508","-61","-61","-61"
"509","-64","-64","-64"
"510","-61","-61","-61"
"511","-62","-62","-62"
"512","-63","-63","-63"
"513","-64","-64","-64"
"514","-61","-61","-61"
"515","-62","-62","-62"
"516","-62","-62","-62"
"517","-63","-63","-63"
"518","-61","-61","-61"
"519","-62","-62","-62"
"520","-62","-62","-62"
"521","-62","-62","-62"
"522","-63","-63","-63"
"523","-65","-65","-65"
"524","-61","-61","-61"
"525","-64","-64","-64"
"526","-61","-61","-61"
"527","-63","-63","-63"
"528","-63","-63","-63"
"529","-62","-62","-62"
"530","-64","-64","-64"
"531","-62","-62","-62"
"532","-61","-61","-61"
"533","-60","-60","-60"
"534","-63","-63","-63"
"535","-61","-61","-61"
"536","-62","-62","-62"
"537","-61","-61","-61"
"538","-61","-61","-61"
"539","-60","-60","-60"
"540","-60","-60","-60"
"541","-62","-62","-62"
"542","-63","-63","-63"
"543","-60","-60","-60"
"544","-64","-64","-64"
"545","-61","-61","-61"
"546","-61","-61","-61"
"547","-61","-61","-61"
"548","-63","-63","-63"
"549","-60","-60","-60"
"550","-61","-61","-61"
"551","-64","-64","-64"
"552","-63","-63","-63"
"553","-61","-61","-61"
"554","-60","-60","-60"
"555","-61","-61","-61"
"556","-60","-60","-60"
"557","-60","-60","-60"
"558","-63","-63","-63"
"559","-63","-63","-63"
"560","-60","-60","-60"
"561","-61","-61","-61"
"562","-64","-64","-64"
"563","-64","-64","-64"
"564","-61","-61","-61"
"565","-61","-61","-61"
"566","-61","-61","-61"
"567","-63","-63","-63"
"568","-60","-60","-60"
"569","-64","-64","-64"
"570","-60","-60","-60"
"571","-63","-63","-63"
"572","-60","-60","-60"
"573","-60","-60","-60"
"574","-62","-62","-62"
"575","-60","-60","-60"
"576","-62","-62","-62"
"577","-61","-61","-61"
"578","-62","-62","-62"
"579","-61","-61","-61"
"580","-60","-60","-60"
"581","-65","-65","-65"
"582","-58","-58","-58"
"583","-60","-60","-60"
"584","-60","-60","-60"
"585","-61","-61","-61"
"586","-60","-60","-60"
"587","-61","-61","-61"
"588","-63","-63","-63"
"589","-60","-60","-60"
"590","-60","-60","-60"
"591","-61","-61","-61"
"592","-58","-58","-58"
"593","-65","-65","-65"
"594","-59","-59","-59"
"595","-61","-61","-61"
"596","-62","-62","-62"
"597","-63","-63","-63"
"598","-63","-63","-63"
"599","-63","-63","-63"
"600","-84","-84","-84"
"601","-81","-81","-81"
"602","-101","-101","-101"
"603","-77","-77","-77"
"604","-159","-159","-159"
"605","-79","-79","-79"
"606","-121","-121","-121"
"607","-66","-66","-66"
"608","-84","-84","-84"
"609","-95","-95","-95"
"610","-76","-76","-76"
"611","-105","-105","-105"
"612","-105","-105","-105"
"613","-78","-78","-78"
"614","-87","-87","-87"
"615","-99","-99","-99"
"616","-84","-84","-84"
"617","-78","-78","-78"
"618","-66","-66","-66"
"619","-95","-95","-95"
"620","-76","-76","-76"
"621","-73","-73","-73"
"622","-90","-90","-90"
"623","-84","-84","-84"
"624","-94","-94","-94"
"625","-84","-84","-84"
"626","-80","-80","-80"
"627","-77","-77","-77"
"628","-64","-64","-64"
"629","-79","-79","-79"
"630","-77","-77","-77"
"631","-66","-66","-66"
"632","-91","-91","-91"
"633","-80","-80","-80"
"634","-79","-79","-79"
"635","-94","-94","-94"
"636","-74","-74","-74"
"637","-102","-102","-102"
"638","-74","-74","-74"
"639","-73","-73","-73"
"640","-66","-66","-66"
"641","-76","-76","-76"
"642","-77","-77","-77"
"643","-80","-80","-80"
"644","-77","-77","-77"
"645","-74","-74","-74"
"646","-78","-78","-78"
"647","-77","-77","-77"
"648","-93","-93","-93"
"649","-85","-85","-85"
"650","-103","-103","-103"
"651","-89","-89","-89"
"652","-87","-87","-87"
"653","-67","-67","-67"
"654","-115","-115","-115"
"655","-86","-86","-86"
"656","-85","-85","-85"
"657","-72","-72","-72"
"658","-99","-99","-99"
"659","-95","-95","-95"
"660","-84","-84","-84"
"661","-87","-87","-87"
"662","-65","-65","-65"
"663","-99","-99","-99"
"664","-76","-76","-76"
"665","-89","-89","-89"
"666","-81","-81","-81"
"667","-65","-65","-65"
"668","-71","-71","-71"
"669","-65","-65","-65"
"670","-79","-79","-79"
"671","-65","-65","-65"
"672","-85","-85","-85"
"673","-112","-112","-112"
"674","-82","-82","-82"
"675","-78","-78","-78"
"676","-74","-74","-74"
"677","-78","-78","-78"
"678","-76","-76","-76"
"679","-110","-110","-110"
"680","-89","-89","-89"
"681","-83","-83","-83"
"682","-111","-111","-111"
"683","-88","-88","-88"
"684","-106","-106","-106"
"685","-63","-63","-63"
"686","-93","-93","-93"
"687","-90","-90","-90"
"688","-71","-71","-71"
"689","-103","-103","-103"
"690","-78","-78","-78"
"691","-85","-85","-85"
"692","-78","-78","-78"
"693","-200","-200","-200"
"694","-72","-72","-72"
"695","-66","-66","-66"
"696","-63","-63","-63"
"697","-70","-70","-70"
"698","-75","-75","-75"
"699","-76","-76","-76"
"700","-82","-82","-82"
"701","-78","-78","-78"
"702","-79","-79","-79"
"703","-122","-122","-122"
"704","-77","-77","-77"
"705","-72","-72","-72"
"706","-93","-93","-93"
"707","-71","-71","-71"
"708","-75","-75","-75"
"709","-72","-72","-72"
"710","-79","-79","-79"
"711","-64","-64","-64"
"712","-76","-76","-76"
"713","-76","-76","-76"
"714","-121","-121","-121"
"715","-75","-75","-75"
"716","-86","-86","-86"
"717","-85","-85","-85"
"718","-85","-85","-85"
"719","-110","-110","-110"
"720","-130","-130","-130"
"721","-94","-94","-94"
"722","-113","-113","-113"
"723","-77","-77","-77"
"724","-114","-114","-114"
"725","-63","-63","-63"
"726","-65","-65","-65"
"727","-77","-77","-77"
"728","-72","-72","-72"
"729","-76","-76","-76"
"730","-77","-77","-77"
"731","-68","-68","-68"
"732","-109","-109","-109"
"733","-70","-70","-70"
"734","-77","-77","-77"
"735","-121","-121","-121"
"736","-133","-133","-133"
"737","-80","-80","-80"
"738","-83","-83","-83"
"739","-86","-86","-86"
"740","-120","-120","-120"
"741","-117","-117","-117"
"742","-77","-77","-77"
"743","-115","-115","-115"
"744","-77","-77","-77"
"745","-77","-77","-77"
"746","-71","-71","-71"
"747","-74","-74","-74"
"748","-85","-85","-85"
"749","-73","-73","-73"
"750","-124","-124","-124"
"751","-91","-91","-91"
"752","-148","-148","-148"
"753","-77","-77","-77"
"754","-91","-91","-91"
"755","-72","-72","-72"
"756","-84","-84","-84"
"757","-80","-80","-80"
"758","-67","-67","-67"
"759","-65","-65","-65"
"760","-72","-72","-72"
"761","-65","-65","-65"
"762","-70","-70","-70"
"763","-87","-87","-87"
"764","-87","-87","-87"
"765","-76","-76","-76"
"766","-88","-88","-88"
"767","-82","-82","-82"
"768","-92","-92","-92"
"769","-64","-64","-64"
"770","-79","-79","-79"
"771","-107","-107","-107"
"772","-70","-70","-70"
"773","-74","-74","-74"
"774","-77","-77","-77"
"775","-72","-72","-72"
"776","-109","-109","-109"
"777","-68","-68","-68"
"778","-64","-64","-64"
"779","-76","-76","-76"
"780","-74","-74","-74"
"781","-91","-91","-91"
"782","-72","-72","-72"
"783","-64","-64","-64"
"784","-92","-92","-92"
"785","-88","-88","-88"
"786","-64","-64","-64"
"787","-94","-94","-94"
"788","-77","-77","-77"
"789","-92","-92","-92"
"790","-102","-102","-102"
"791","-93","-93","-93"
"792","-124","-124","-124"
"793","-74","-74","-74"
"794","-79","-79","-79"
"795","-93","-93","-93"
"796","-72","-72","-72"
"797","-73","-73","-73"
"798","-84","-84","-84"
"799","-92","-92","-92"
"800","-107","-107","-107"
"801","-66","-66","-66"
"802","-80","-80","-80"
"803","-72","-72","-72"
"804","-73","-73","-73"
"805","-86","-86","-86"
"806","-65","-65","-65"
"807","-81","-81","-81"
"808","-86","-86","-86"
"809","-93","-93","-93"
"810","-84","-84","-84"
"811","-65","-65","-65"
"812","-82","-82","-82"
"813","-71","-71","-71"
"814","-86","-86","-86"
"815","-85","-85","-85"
"816","-81","-81","-81"
"817","-65","-65","-65"
"818","-64","-64","-64"
"819","-72","-72","-72"
"820","-86","-86","-86"
"821","-76","-76","-76"
"822","-66","-66","-66"
"823","-84","-84","-84"
"824","-65","-65","-65"
"825","-79","-79","-79"
"826","-91","-91","-91"
"827","-87","-87","-87"
"828","-79","-79","-79"
"829","-80","-80","-80"
"830","-74","-74","-74"
"831","-73","-73","-73"
"832","-77","-77","-77"
"833","-81","-81","-81"
"834","-67","-67","-67"
"835","-90","-90","-90"
"836","-73","-73","-73"
"837","-91","-91","-91"
"838","-73","-73","-73"
"839","-72","-72","-72"
"840","-81","-81","-81"
"841","-94","-94","-94"
"842","-66","-66","-66"
"843","-103","-103","-103"
"844","-65","-65","-65"
"845","-64","-64","-64"
"846","-74","-74","-74"
"847","-74","-74","-74"
"848","-76","-76","-76"
"849","-73","-73","-73"
"850","-73","-73","-73"
"851","-97","-97","-97"
"852","-71","-71","-71"
"853","-73","-73","-73"
"854","-67","-67","-67"
"855","-81","-81","-81"
"856","-95","-95","-95"
"857","-72","-72","-72"
"858","-87","-87","-87"
"859","-80","-80","-80"
"860","-66","-66","-66"
"861","-64","-64","-64"
"862","-162","-162","-162"
"863","-65","-65","-65"
"864","-77","-77","-77"
"865","-80","-80","-80"
"866","-76","-76","-76"
"867","-72","-72","-72"
"868","-100","-100","-100"
"869","-96","-96","-96"
"870","-72","-72","-72"
"871","-81","-81","-81"
"872","-83","-83","-83"
"873","-82","-82","-82"
"874","-74","-74","-74"
"875","-74","-74","-74"
"876","-124","-124","-124"
"877","-65","-65","-65"
"878","-72","-72","-72"
"879","-72","-72","-72"
"880","-81","-81","-81"
"881","-65","-65","-65"
"882","-76","-76","-76"
"883","-73","-73","-73"
"884","-94","-94","-94"
"885","-85","-85","-85"
"886","-88","-88","-88"
"887","-106","-106","-106"
"888","-74","-74","-74"
"889","-65","-65","-65"
"890","-77","-77","-77"
"891","-79","-79","-79"
"892","-86","-86","-86"
"893","-72","-72","-72"
"894","-86","-86","-86"
"895","-75","-75","-75"
"896","-138","-138","-138"
"897","-96","-96","-96"
"898","-87","-87","-87"
"899","-93","-93","-93"
"900","-105","-105","-105"
"901","-73","-73","-73"
"902","-104","-104","-104"
"903","-90","-90","-90"
"904","-88","-88","-88"
"905","-66","-66","-66"
"906","-76","-76","-76"
"907","-64","-64","-64"
"908","-72","-72","-72"
"909","-84","-84","-84"
"910","-93","-93","-93"
"911","-85","-85","-85"
"912","-81","-81","-81"
"913","-83","-83","-83"
"914","-66","-66","-66"
"915","-84","-84","-84"
"916","-80","-80","-80"
"917","-88","-88","-88"
"918","-83","-83","-83"
"919","-64","-64","-64"
"920","-91","-91","-91"
"921","-79","-79","-79"
"922","-76","-76","-76"
"923","-91","-91","-91"
"924","-75","-75","-75"
"925","-81","-81","-81"
"926","-66","-66","-66"
"927","-65","-65","-65"
"928","-91","-91","-91"
"929","-72","-72","-72"
"930","-101","-101","-101"
"931","-85","-85","-85"
"932","-65","-65","-65"
"933","-84","-84","-84"
"934","-106","-106","-106"
"935","-73","-73","-73"
"936","-95","-95","-95"
"937","-91","-91","-91"
"938","-65","-65","-65"
"939","-65","-65","-65"
"940","-92","-92","-92"
"941","-82","-82","-82"
"942","-100","-100","-100"
"943","-94","-94","-94"
"944","-66","-66","-66"
"945","-73","-73","-73"
"946","-86","-86","-86"
"947","-74","-74","-74"
"948","-86","-86","-86"
"949","-81","-81","-81"
"950","-74","-74","-74"
"951","-85","-85","-85"
"952","-72","-72","-72"
"953","-65","-65","-65"
"954","-88","-88","-88"
"955","-81","-81","-81"
"956","-92","-92","-92"
"957","-86","-86","-86"
"958","-66","-66","-66"
"959","-80","-80","-80"
"960","-72","-72","-72"
"961","-79","-79","-79"
"962","-103","-103","-103"
"963","-71","-71","-71"
"964","-84","-84","-84"
"965","-95","-95","-95"
"966","-84","-84","-84"
"967","-76","-76","-76"
"968","-65","-65","-65"
"969","-71","-71","-71"
"970","-82","-82","-82"
"971","-65","-65","-65"
"972","-72","-72","-72"
"973","-98","-98","-98"
"974","-81","-81","-81"
"975","-104","-104","-104"
"976","-80","-80","-80"
"977","-65","-65","-65"
"978","-80","-80","-80"
"979","-77","-77","-77"
"980","-101","-101","-101"
"981","-86","-86","-86"
"982","-84","-84","-84"
"983","-72","-72","-72"
"984","-65","-65","-65"
"985","-66","-66","-66"
"986","-74","-74","-74"
"987","-74","-74","-74"
"988","-76","-76","-76"
"989","-73","-73","-73"
"990","-75","-75","-75"
"991","-73","-73","-73"
"992","-85","-85","-85"
"993","-82","-82","-82"
"994","-65","-65","-65"
"995","-65","-65","-65"
"996","-66","-66","-66"
"997","-76","-76","-76"
"998","-142","-142","-142"
"999","-73","-73","-73"
"1000","-64","-64","-64"
"1001","-65","-65","-65"
"1002","-61","-61","-61"
"1003","-68","-68","-68"
"1004","-63","-63","-63"
"1005","-65","-65","-65"
"1006","-69","-69","-69"
"1007","-63","-63","-63"
"1008","-62","-62","-62"
"1009","-65","-65","-65"
"1010","-62","-62","-62"
"1011","-65","-65","-65"
"1012","-65","-65","-65"
"1013","-66","-66","-66"
"1014","-61","-61","-61"
"1015","-67","-67","-67"
"1016","-68","-68","-68"
"1017","-61","-61","-61"
"1018","-61","-61","-61"
"1019","-62","-62","-62"
"1020","-64","-64","-64"
"1021","-70","-70","-70"
"1022","-65","-65","-65"
"1023","-66","-66","-66"
"1024","-70","-70","-70"
"1025","-63","-63","-63"
"1026","-65","-65","-65"
"1027","-68","-68","-68"
"1028","-62","-62","-62"
"1029","-65","-65","-65"
"1030","-70","-70","-70"
"1031","-60","-60","-60"
"1032","-72","-72","-72"
"1033","-70","-70","-70"
"1034","-61","-61","-61"
"1035","-67","-67","-67"
"1036","-67","-67","-67"
