"Step","evosax_SimpleGA/generations_2000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5, 'elite_ratio': 0.5} - current_best_fitness","evosax_SimpleGA/generations_2000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5, 'elite_ratio': 0.5} - current_best_fitness__MIN","evosax_SimpleGA/generations_2000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5, 'elite_ratio': 0.5} - current_best_fitness__MAX"
"248","-89","-89","-89"
"249","-103","-103","-103"
"250","-103","-103","-103"
"251","-87","-87","-87"
"252","-104","-104","-104"
"253","-106","-106","-106"
"254","-100","-100","-100"
"255","-88","-88","-88"
"256","-103","-103","-103"
"257","-106","-106","-106"
"258","-105","-105","-105"
"259","-89","-89","-89"
"260","-110","-110","-110"
"261","-90","-90","-90"
"262","-110","-110","-110"
"263","-87","-87","-87"
"264","-103","-103","-103"
"265","-108","-108","-108"
"266","-105","-105","-105"
"267","-105","-105","-105"
"268","-104","-104","-104"
"269","-106","-106","-106"
"270","-106","-106","-106"
"271","-105","-105","-105"
"272","-104","-104","-104"
"273","-88","-88","-88"
"274","-91","-91","-91"
"275","-93","-93","-93"
"276","-101","-101","-101"
"277","-103","-103","-103"
"278","-104","-104","-104"
"279","-105","-105","-105"
"280","-105","-105","-105"
"281","-106","-106","-106"
"282","-109","-109","-109"
"283","-105","-105","-105"
"284","-105","-105","-105"
"285","-105","-105","-105"
"286","-105","-105","-105"
"287","-96","-96","-96"
"288","-105","-105","-105"
"289","-106","-106","-106"
"290","-104","-104","-104"
"291","-84","-84","-84"
"292","-105","-105","-105"
"293","-104","-104","-104"
"294","-87","-87","-87"
"295","-104","-104","-104"
"296","-105","-105","-105"
"297","-107","-107","-107"
"298","-105","-105","-105"
"299","-105","-105","-105"
"300","-114","-114","-114"
"301","-108","-108","-108"
"302","-105","-105","-105"
"303","-97","-97","-97"
"304","-107","-107","-107"
"305","-104","-104","-104"
"306","-104","-104","-104"
"307","-83","-83","-83"
"308","-106","-106","-106"
"309","-109","-109","-109"
"310","-105","-105","-105"
"311","-86","-86","-86"
"312","-115","-115","-115"
"313","-87","-87","-87"
"314","-107","-107","-107"
"315","-109","-109","-109"
"316","-108","-108","-108"
"317","-105","-105","-105"
"318","-106","-106","-106"
"319","-96","-96","-96"
"320","-89","-89","-89"
"321","-107","-107","-107"
"322","-106","-106","-106"
"323","-92","-92","-92"
"324","-103","-103","-103"
"325","-101","-101","-101"
"326","-85","-85","-85"
"327","-110","-110","-110"
"328","-109","-109","-109"
"329","-98","-98","-98"
"330","-104","-104","-104"
"331","-97","-97","-97"
"332","-104","-104","-104"
"333","-84","-84","-84"
"334","-84","-84","-84"
"335","-103","-103","-103"
"336","-111","-111","-111"
"337","-111","-111","-111"
"338","-86","-86","-86"
"339","-84","-84","-84"
"340","-103","-103","-103"
"341","-101","-101","-101"
"342","-91","-91","-91"
"343","-104","-104","-104"
"344","-103","-103","-103"
"345","-106","-106","-106"
"346","-83","-83","-83"
"347","-104","-104","-104"
"348","-103","-103","-103"
"349","-104","-104","-104"
"350","-104","-104","-104"
"351","-105","-105","-105"
"352","-104","-104","-104"
"353","-103","-103","-103"
"354","-105","-105","-105"
"355","-85","-85","-85"
"356","-85","-85","-85"
"357","-104","-104","-104"
"358","-85","-85","-85"
"359","-104","-104","-104"
"360","-104","-104","-104"
"361","-113","-113","-113"
"362","-104","-104","-104"
"363","-84","-84","-84"
"364","-113","-113","-113"
"365","-105","-105","-105"
"366","-106","-106","-106"
"367","-105","-105","-105"
"368","-84","-84","-84"
"369","-89","-89","-89"
"370","-108","-108","-108"
"371","-93","-93","-93"
"372","-105","-105","-105"
"373","-110","-110","-110"
"374","-85","-85","-85"
"375","-106","-106","-106"
"376","-103","-103","-103"
"377","-105","-105","-105"
"378","-102","-102","-102"
"379","-107","-107","-107"
"380","-104","-104","-104"
"381","-104","-104","-104"
"382","-89","-89","-89"
"383","-111","-111","-111"
"384","-105","-105","-105"
"385","-104","-104","-104"
"386","-106","-106","-106"
"387","-92","-92","-92"
"388","-105","-105","-105"
"389","-106","-106","-106"
"390","-87","-87","-87"
"391","-101","-101","-101"
"392","-93","-93","-93"
"393","-89","-89","-89"
"394","-104","-104","-104"
"395","-89","-89","-89"
"396","-92","-92","-92"
"397","-106","-106","-106"
"398","-107","-107","-107"
"399","-104","-104","-104"
"400","-102","-102","-102"
"401","-106","-106","-106"
"402","-105","-105","-105"
"403","-92","-92","-92"
"404","-103","-103","-103"
"405","-104","-104","-104"
"406","-91","-91","-91"
"407","-104","-104","-104"
"408","-104","-104","-104"
"409","-104","-104","-104"
"410","-90","-90","-90"
"411","-88","-88","-88"
"412","-106","-106","-106"
"413","-86","-86","-86"
"414","-106","-106","-106"
"415","-106","-106","-106"
"416","-104","-104","-104"
"417","-107","-107","-107"
"418","-102","-102","-102"
"419","-108","-108","-108"
"420","-105","-105","-105"
"421","-100","-100","-100"
"422","-104","-104","-104"
"423","-108","-108","-108"
"424","-104","-104","-104"
"425","-87","-87","-87"
"426","-106","-106","-106"
"427","-83","-83","-83"
"428","-103","-103","-103"
"429","-108","-108","-108"
"430","-104","-104","-104"
"431","-88","-88","-88"
"432","-85","-85","-85"
"433","-106","-106","-106"
"434","-110","-110","-110"
"435","-111","-111","-111"
"436","-106","-106","-106"
"437","-85","-85","-85"
"438","-107","-107","-107"
"439","-106","-106","-106"
"440","-83","-83","-83"
"441","-84","-84","-84"
"442","-89","-89","-89"
"443","-86","-86","-86"
"444","-89","-89","-89"
"445","-106","-106","-106"
"446","-89","-89","-89"
"447","-105","-105","-105"
"448","-112","-112","-112"
"449","-104","-104","-104"
"450","-105","-105","-105"
"451","-84","-84","-84"
"452","-84","-84","-84"
"453","-104","-104","-104"
"454","-101","-101","-101"
"455","-104","-104","-104"
"456","-101","-101","-101"
"457","-88","-88","-88"
"458","-108","-108","-108"
"459","-103","-103","-103"
"460","-110","-110","-110"
"461","-91","-91","-91"
"462","-104","-104","-104"
"463","-106","-106","-106"
"464","-105","-105","-105"
"465","-84","-84","-84"
"466","-106","-106","-106"
"467","-107","-107","-107"
"468","-105","-105","-105"
"469","-88","-88","-88"
"470","-104","-104","-104"
"471","-104","-104","-104"
"472","-98","-98","-98"
"473","-106","-106","-106"
"474","-106","-106","-106"
"475","-84","-84","-84"
"476","-104","-104","-104"
"477","-104","-104","-104"
"478","-97","-97","-97"
"479","-103","-103","-103"
"480","-104","-104","-104"
"481","-104","-104","-104"
"482","-105","-105","-105"
"483","-105","-105","-105"
"484","-103","-103","-103"
"485","-107","-107","-107"
"486","-104","-104","-104"
"487","-96","-96","-96"
"488","-92","-92","-92"
"489","-94","-94","-94"
"490","-83","-83","-83"
"491","-97","-97","-97"
"492","-104","-104","-104"
"493","-85","-85","-85"
"494","-105","-105","-105"
"495","-92","-92","-92"
"496","-110","-110","-110"
"497","-107","-107","-107"
"498","-104","-104","-104"
"499","-103","-103","-103"
"500","-91","-91","-91"
"501","-104","-104","-104"
"502","-99","-99","-99"
"503","-94","-94","-94"
"504","-108","-108","-108"
"505","-96","-96","-96"
"506","-105","-105","-105"
"507","-87","-87","-87"
"508","-83","-83","-83"
"509","-95","-95","-95"
"510","-106","-106","-106"
"511","-84","-84","-84"
"512","-108","-108","-108"
"513","-83","-83","-83"
"514","-109","-109","-109"
"515","-105","-105","-105"
"516","-105","-105","-105"
"517","-95","-95","-95"
"518","-105","-105","-105"
"519","-104","-104","-104"
"520","-103","-103","-103"
"521","-106","-106","-106"
"522","-115","-115","-115"
"523","-108","-108","-108"
"524","-112","-112","-112"
"525","-84","-84","-84"
"526","-103","-103","-103"
"527","-106","-106","-106"
"528","-106","-106","-106"
"529","-84","-84","-84"
"530","-109","-109","-109"
"531","-99","-99","-99"
"532","-110","-110","-110"
"533","-107","-107","-107"
"534","-105","-105","-105"
"535","-84","-84","-84"
"536","-87","-87","-87"
"537","-109","-109","-109"
"538","-85","-85","-85"
"539","-106","-106","-106"
"540","-107","-107","-107"
"541","-107","-107","-107"
"542","-104","-104","-104"
"543","-104","-104","-104"
"544","-96","-96","-96"
"545","-104","-104","-104"
"546","-104","-104","-104"
"547","-99","-99","-99"
"548","-106","-106","-106"
"549","-105","-105","-105"
"550","-106","-106","-106"
"551","-104","-104","-104"
"552","-107","-107","-107"
"553","-103","-103","-103"
"554","-104","-104","-104"
"555","-104","-104","-104"
"556","-105","-105","-105"
"557","-105","-105","-105"
"558","-103","-103","-103"
"559","-104","-104","-104"
"560","-88","-88","-88"
"561","-90","-90","-90"
"562","-92","-92","-92"
"563","-83","-83","-83"
"564","-104","-104","-104"
"565","-86","-86","-86"
"566","-86","-86","-86"
"567","-98","-98","-98"
"568","-100","-100","-100"
"569","-107","-107","-107"
"570","-105","-105","-105"
"571","-105","-105","-105"
"572","-87","-87","-87"
"573","-83","-83","-83"
"574","-108","-108","-108"
"575","-109","-109","-109"
"576","-96","-96","-96"
"577","-89","-89","-89"
"578","-106","-106","-106"
"579","-86","-86","-86"
"580","-106","-106","-106"
"581","-108","-108","-108"
"582","-106","-106","-106"
"583","-108","-108","-108"
"584","-85","-85","-85"
"585","-104","-104","-104"
"586","-108","-108","-108"
"587","-107","-107","-107"
"588","-83","-83","-83"
"589","-103","-103","-103"
"590","-107","-107","-107"
"591","-100","-100","-100"
"592","-93","-93","-93"
"593","-97","-97","-97"
"594","-106","-106","-106"
"595","-107","-107","-107"
"596","-83","-83","-83"
"597","-100","-100","-100"
"598","-93","-93","-93"
"599","-99","-99","-99"
"600","-112","-112","-112"
"601","-106","-106","-106"
"602","-97","-97","-97"
"603","-88","-88","-88"
"604","-83","-83","-83"
"605","-104","-104","-104"
"606","-105","-105","-105"
"607","-105","-105","-105"
"608","-105","-105","-105"
"609","-92","-92","-92"
"610","-104","-104","-104"
"611","-90","-90","-90"
"612","-104","-104","-104"
"613","-100","-100","-100"
"614","-105","-105","-105"
"615","-100","-100","-100"
"616","-107","-107","-107"
"617","-105","-105","-105"
"618","-91","-91","-91"
"619","-109","-109","-109"
"620","-106","-106","-106"
"621","-109","-109","-109"
"622","-105","-105","-105"
"623","-100","-100","-100"
"624","-104","-104","-104"
"625","-105","-105","-105"
"626","-112","-112","-112"
"627","-106","-106","-106"
"628","-86","-86","-86"
"629","-83","-83","-83"
"630","-105","-105","-105"
"631","-96","-96","-96"
"632","-90","-90","-90"
"633","-112","-112","-112"
"634","-104","-104","-104"
"635","-107","-107","-107"
"636","-104","-104","-104"
"637","-85","-85","-85"
"638","-105","-105","-105"
"639","-105","-105","-105"
"640","-107","-107","-107"
"641","-91","-91","-91"
"642","-84","-84","-84"
"643","-110","-110","-110"
"644","-96","-96","-96"
"645","-87","-87","-87"
"646","-87","-87","-87"
"647","-105","-105","-105"
"648","-85","-85","-85"
"649","-104","-104","-104"
"650","-109","-109","-109"
"651","-91","-91","-91"
"652","-103","-103","-103"
"653","-114","-114","-114"
"654","-104","-104","-104"
"655","-110","-110","-110"
"656","-85","-85","-85"
"657","-109","-109","-109"
"658","-111","-111","-111"
"659","-84","-84","-84"
"660","-83","-83","-83"
"661","-107","-107","-107"
"662","-109","-109","-109"
"663","-105","-105","-105"
"664","-107","-107","-107"
"665","-104","-104","-104"
"666","-104","-104","-104"
"667","-105","-105","-105"
"668","-88","-88","-88"
"669","-104","-104","-104"
"670","-102","-102","-102"
"671","-103","-103","-103"
"672","-104","-104","-104"
"673","-106","-106","-106"
"674","-105","-105","-105"
"675","-107","-107","-107"
"676","-103","-103","-103"
"677","-106","-106","-106"
"678","-107","-107","-107"
"679","-92","-92","-92"
"680","-109","-109","-109"
"681","-107","-107","-107"
"682","-106","-106","-106"
"683","-103","-103","-103"
"684","-102","-102","-102"
"685","-106","-106","-106"
"686","-104","-104","-104"
"687","-86","-86","-86"
"688","-107","-107","-107"
"689","-105","-105","-105"
"690","-105","-105","-105"
"691","-109","-109","-109"
"692","-108","-108","-108"
"693","-109","-109","-109"
"694","-104","-104","-104"
"695","-108","-108","-108"
"696","-104","-104","-104"
"697","-92","-92","-92"
"698","-103","-103","-103"
"699","-110","-110","-110"
"700","-104","-104","-104"
"701","-104","-104","-104"
"702","-106","-106","-106"
"703","-83","-83","-83"
"704","-105","-105","-105"
"705","-91","-91","-91"
"706","-104","-104","-104"
"707","-113","-113","-113"
"708","-112","-112","-112"
"709","-105","-105","-105"
"710","-103","-103","-103"
"711","-107","-107","-107"
"712","-92","-92","-92"
"713","-104","-104","-104"
"714","-84","-84","-84"
"715","-104","-104","-104"
"716","-105","-105","-105"
"717","-106","-106","-106"
"718","-108","-108","-108"
"719","-106","-106","-106"
"720","-85","-85","-85"
"721","-107","-107","-107"
"722","-103","-103","-103"
"723","-96","-96","-96"
"724","-103","-103","-103"
"725","-107","-107","-107"
"726","-91","-91","-91"
"727","-99","-99","-99"
"728","-104","-104","-104"
"729","-85","-85","-85"
"730","-105","-105","-105"
"731","-104","-104","-104"
"732","-83","-83","-83"
"733","-104","-104","-104"
"734","-85","-85","-85"
"735","-86","-86","-86"
"736","-83","-83","-83"
"737","-107","-107","-107"
"738","-108","-108","-108"
"739","-109","-109","-109"
"740","-105","-105","-105"
"741","-94","-94","-94"
"742","-110","-110","-110"
"743","-86","-86","-86"
"744","-104","-104","-104"
"745","-93","-93","-93"
"746","-105","-105","-105"
"747","-106","-106","-106"
"748","-107","-107","-107"
"749","-83","-83","-83"
"750","-110","-110","-110"
"751","-104","-104","-104"
"752","-108","-108","-108"
"753","-110","-110","-110"
"754","-84","-84","-84"
"755","-108","-108","-108"
"756","-104","-104","-104"
"757","-107","-107","-107"
"758","-104","-104","-104"
"759","-106","-106","-106"
"760","-88","-88","-88"
"761","-105","-105","-105"
"762","-103","-103","-103"
"763","-106","-106","-106"
"764","-83","-83","-83"
"765","-90","-90","-90"
"766","-103","-103","-103"
"767","-105","-105","-105"
"768","-86","-86","-86"
"769","-104","-104","-104"
"770","-108","-108","-108"
"771","-105","-105","-105"
"772","-104","-104","-104"
"773","-104","-104","-104"
"774","-84","-84","-84"
"775","-111","-111","-111"
"776","-105","-105","-105"
"777","-98","-98","-98"
"778","-85","-85","-85"
"779","-105","-105","-105"
"780","-104","-104","-104"
"781","-106","-106","-106"
"782","-86","-86","-86"
"783","-103","-103","-103"
"784","-97","-97","-97"
"785","-91","-91","-91"
"786","-91","-91","-91"
"787","-85","-85","-85"
"788","-107","-107","-107"
"789","-106","-106","-106"
"790","-107","-107","-107"
"791","-91","-91","-91"
"792","-101","-101","-101"
"793","-91","-91","-91"
"794","-85","-85","-85"
"795","-105","-105","-105"
"796","-83","-83","-83"
"797","-93","-93","-93"
"798","-108","-108","-108"
"799","-87","-87","-87"
"800","-87","-87","-87"
"801","-85","-85","-85"
"802","-106","-106","-106"
"803","-84","-84","-84"
"804","-107","-107","-107"
"805","-94","-94","-94"
"806","-107","-107","-107"
"807","-115","-115","-115"
"808","-88","-88","-88"
"809","-84","-84","-84"
"810","-104","-104","-104"
"811","-104","-104","-104"
"812","-106","-106","-106"
"813","-83","-83","-83"
"814","-84","-84","-84"
"815","-91","-91","-91"
"816","-105","-105","-105"
"817","-105","-105","-105"
"818","-105","-105","-105"
"819","-108","-108","-108"
"820","-105","-105","-105"
"821","-110","-110","-110"
"822","-95","-95","-95"
"823","-101","-101","-101"
"824","-101","-101","-101"
"825","-108","-108","-108"
"826","-106","-106","-106"
"827","-105","-105","-105"
"828","-85","-85","-85"
"829","-108","-108","-108"
"830","-106","-106","-106"
"831","-105","-105","-105"
"832","-107","-107","-107"
"833","-84","-84","-84"
"834","-106","-106","-106"
"835","-107","-107","-107"
"836","-104","-104","-104"
"837","-89","-89","-89"
"838","-85","-85","-85"
"839","-108","-108","-108"
"840","-107","-107","-107"
"841","-104","-104","-104"
"842","-96","-96","-96"
"843","-108","-108","-108"
"844","-110","-110","-110"
"845","-104","-104","-104"
"846","-88","-88","-88"
"847","-108","-108","-108"
"848","-100","-100","-100"
"849","-85","-85","-85"
"850","-91","-91","-91"
"851","-88","-88","-88"
"852","-85","-85","-85"
"853","-104","-104","-104"
"854","-106","-106","-106"
"855","-105","-105","-105"
"856","-105","-105","-105"
"857","-88","-88","-88"
"858","-105","-105","-105"
"859","-84","-84","-84"
"860","-106","-106","-106"
"861","-104","-104","-104"
"862","-91","-91","-91"
"863","-106","-106","-106"
"864","-108","-108","-108"
"865","-105","-105","-105"
"866","-100","-100","-100"
"867","-103","-103","-103"
"868","-104","-104","-104"
"869","-104","-104","-104"
"870","-113","-113","-113"
"871","-87","-87","-87"
"872","-106","-106","-106"
"873","-98","-98","-98"
"874","-107","-107","-107"
"875","-105","-105","-105"
"876","-83","-83","-83"
"877","-106","-106","-106"
"878","-104","-104","-104"
"879","-104","-104","-104"
"880","-105","-105","-105"
"881","-85","-85","-85"
"882","-111","-111","-111"
"883","-91","-91","-91"
"884","-104","-104","-104"
"885","-106","-106","-106"
"886","-106","-106","-106"
"887","-104","-104","-104"
"888","-103","-103","-103"
"889","-105","-105","-105"
"890","-110","-110","-110"
"891","-107","-107","-107"
"892","-109","-109","-109"
"893","-88","-88","-88"
"894","-84","-84","-84"
"895","-105","-105","-105"
"896","-86","-86","-86"
"897","-91","-91","-91"
"898","-105","-105","-105"
"899","-99","-99","-99"
"900","-108","-108","-108"
"901","-104","-104","-104"
"902","-83","-83","-83"
"903","-106","-106","-106"
"904","-84","-84","-84"
"905","-104","-104","-104"
"906","-96","-96","-96"
"907","-105","-105","-105"
"908","-105","-105","-105"
"909","-105","-105","-105"
"910","-108","-108","-108"
"911","-107","-107","-107"
"912","-105","-105","-105"
"913","-106","-106","-106"
"914","-103","-103","-103"
"915","-84","-84","-84"
"916","-104","-104","-104"
"917","-106","-106","-106"
"918","-85","-85","-85"
"919","-106","-106","-106"
"920","-106","-106","-106"
"921","-102","-102","-102"
"922","-91","-91","-91"
"923","-107","-107","-107"
"924","-108","-108","-108"
"925","-97","-97","-97"
"926","-110","-110","-110"
"927","-104","-104","-104"
"928","-104","-104","-104"
"929","-97","-97","-97"
"930","-83","-83","-83"
"931","-108","-108","-108"
"932","-104","-104","-104"
"933","-97","-97","-97"
"934","-85","-85","-85"
"935","-104","-104","-104"
"936","-109","-109","-109"
"937","-105","-105","-105"
"938","-89","-89","-89"
"939","-106","-106","-106"
"940","-108","-108","-108"
"941","-106","-106","-106"
"942","-95","-95","-95"
"943","-94","-94","-94"
"944","-83","-83","-83"
"945","-107","-107","-107"
"946","-105","-105","-105"
"947","-86","-86","-86"
"948","-90","-90","-90"
"949","-104","-104","-104"
"950","-106","-106","-106"
"951","-104","-104","-104"
"952","-106","-106","-106"
"953","-87","-87","-87"
"954","-107","-107","-107"
"955","-104","-104","-104"
"956","-83","-83","-83"
"957","-104","-104","-104"
"958","-110","-110","-110"
"959","-104","-104","-104"
"960","-105","-105","-105"
"961","-108","-108","-108"
"962","-102","-102","-102"
"963","-86","-86","-86"
"964","-106","-106","-106"
"965","-106","-106","-106"
"966","-115","-115","-115"
"967","-109","-109","-109"
"968","-106","-106","-106"
"969","-106","-106","-106"
"970","-109","-109","-109"
"971","-106","-106","-106"
"972","-84","-84","-84"
"973","-97","-97","-97"
"974","-90","-90","-90"
"975","-109","-109","-109"
"976","-107","-107","-107"
"977","-113","-113","-113"
"978","-104","-104","-104"
"979","-104","-104","-104"
"980","-93","-93","-93"
"981","-104","-104","-104"
"982","-101","-101","-101"
"983","-83","-83","-83"
"984","-105","-105","-105"
"985","-107","-107","-107"
"986","-85","-85","-85"
"987","-106","-106","-106"
"988","-108","-108","-108"
"989","-90","-90","-90"
"990","-84","-84","-84"
"991","-83","-83","-83"
"992","-96","-96","-96"
"993","-87","-87","-87"
"994","-85","-85","-85"
"995","-104","-104","-104"
"996","-87","-87","-87"
"997","-96","-96","-96"
"998","-106","-106","-106"
"999","-105","-105","-105"
"1000","-83","-83","-83"
"1001","-83","-83","-83"
"1002","-104","-104","-104"
"1003","-97","-97","-97"
"1004","-105","-105","-105"
"1005","-112","-112","-112"
"1006","-90","-90","-90"
"1007","-94","-94","-94"
"1008","-95","-95","-95"
"1009","-110","-110","-110"
"1010","-93","-93","-93"
"1011","-105","-105","-105"
"1012","-104","-104","-104"
"1013","-111","-111","-111"
"1014","-89","-89","-89"
"1015","-104","-104","-104"
"1016","-108","-108","-108"
"1017","-106","-106","-106"
"1018","-107","-107","-107"
"1019","-93","-93","-93"
"1020","-113","-113","-113"
"1021","-104","-104","-104"
"1022","-105","-105","-105"
"1023","-87","-87","-87"
"1024","-106","-106","-106"
"1025","-90","-90","-90"
"1026","-93","-93","-93"
"1027","-103","-103","-103"
"1028","-84","-84","-84"
"1029","-84","-84","-84"
"1030","-106","-106","-106"
"1031","-86","-86","-86"
"1032","-105","-105","-105"
"1033","-83","-83","-83"
"1034","-105","-105","-105"
"1035","-89","-89","-89"
"1036","-95","-95","-95"
