"Step","brax_ppo/num_timesteps_800000000 - current_best_fitness","brax_ppo/num_timesteps_800000000 - current_best_fitness__MIN","brax_ppo/num_timesteps_800000000 - current_best_fitness__MAX"
"0","-200","-200","-200"
"1","-200","-200","-200"
"2","-157.109375","-157.109375","-157.109375"
"3","-135.71875","-135.71875","-135.71875"
"4","-128.7421875","-128.7421875","-128.7421875"
"5","-125.3359375","-125.3359375","-125.3359375"
"6","-121.6484375","-121.6484375","-121.6484375"
"7","-120.8203125","-120.8203125","-120.8203125"
"8","-110.015625","-110.015625","-110.015625"
"9","-129.1328125","-129.1328125","-129.1328125"
"10","-121.390625","-121.390625","-121.390625"
"11","-128.9296875","-128.9296875","-128.9296875"
"12","-124.6796875","-124.6796875","-124.6796875"
"13","-129.21875","-129.21875","-129.21875"
"14","-125.28125","-125.28125","-125.28125"
"15","-127.90625","-127.90625","-127.90625"
"16","-123.3515625","-123.3515625","-123.3515625"
"17","-128.8046875","-128.8046875","-128.8046875"
"18","-137.8671875","-137.8671875","-137.8671875"
"19","-131.8828125","-131.8828125","-131.8828125"
"20","-128.1640625","-128.1640625","-128.1640625"
"21","-125.421875","-125.421875","-125.421875"
"22","-126.15625","-126.15625","-126.15625"
"23","-131.2421875","-131.2421875","-131.2421875"
"24","-125.703125","-125.703125","-125.703125"
"25","-126.0078125","-126.0078125","-126.0078125"
"26","-128.0625","-128.0625","-128.0625"
"27","-125.7265625","-125.7265625","-125.7265625"
"28","-128.4609375","-128.4609375","-128.4609375"
"29","-130.0625","-130.0625","-130.0625"
"30","-129.140625","-129.140625","-129.140625"
"31","-124.3984375","-124.3984375","-124.3984375"
"32","-126.71875","-126.71875","-126.71875"
"33","-129.6875","-129.6875","-129.6875"
"34","-126.3359375","-126.3359375","-126.3359375"
"35","-126.53125","-126.53125","-126.53125"
"36","-129.765625","-129.765625","-129.765625"
"37","-122.7265625","-122.7265625","-122.7265625"
"38","-123.8828125","-123.8828125","-123.8828125"
"39","-124.15625","-124.15625","-124.15625"
"40","-128.1015625","-128.1015625","-128.1015625"
"41","-126.453125","-126.453125","-126.453125"
"42","-123.265625","-123.265625","-123.265625"
"43","-115.8984375","-115.8984375","-115.8984375"
"44","-111.2890625","-111.2890625","-111.2890625"
"45","-108.6328125","-108.6328125","-108.6328125"
"46","-104.78125","-104.78125","-104.78125"
"47","-106.765625","-106.765625","-106.765625"
"48","-103.3125","-103.3125","-103.3125"
"49","-100.2109375","-100.2109375","-100.2109375"
"50","-101.6015625","-101.6015625","-101.6015625"
"51","-101.015625","-101.015625","-101.015625"
"52","-98.234375","-98.234375","-98.234375"
"53","-99.078125","-99.078125","-99.078125"
"54","-99.4609375","-99.4609375","-99.4609375"
"55","-99.5546875","-99.5546875","-99.5546875"
"56","-98.828125","-98.828125","-98.828125"
"57","-99.7265625","-99.7265625","-99.7265625"
"58","-98.859375","-98.859375","-98.859375"
"59","-97.8828125","-97.8828125","-97.8828125"
"60","-98.1015625","-98.1015625","-98.1015625"
"61","-97.8671875","-97.8671875","-97.8671875"
"62","-97.5","-97.5","-97.5"
"63","-98.171875","-98.171875","-98.171875"
"64","-98","-98","-98"
"65","-98.546875","-98.546875","-98.546875"
"66","-98.6484375","-98.6484375","-98.6484375"
"67","-97.859375","-97.859375","-97.859375"
"68","-98.4375","-98.4375","-98.4375"
"69","-97.6796875","-97.6796875","-97.6796875"
"70","-97.40625","-97.40625","-97.40625"
"71","-97.890625","-97.890625","-97.890625"
"72","-98.21875","-98.21875","-98.21875"
"73","-98.625","-98.625","-98.625"
"74","-98.4375","-98.4375","-98.4375"
"75","-98.71875","-98.71875","-98.71875"
"76","-98.765625","-98.765625","-98.765625"
"77","-98.90625","-98.90625","-98.90625"
"78","-97.5859375","-97.5859375","-97.5859375"
"79","-97.2421875","-97.2421875","-97.2421875"
"80","-99.1015625","-99.1015625","-99.1015625"
"81","-98.3125","-98.3125","-98.3125"
"82","-98.140625","-98.140625","-98.140625"
"83","-98.9609375","-98.9609375","-98.9609375"
"84","-98.125","-98.125","-98.125"
"85","-98.25","-98.25","-98.25"
"86","-98.1875","-98.1875","-98.1875"
"87","-98.6875","-98.6875","-98.6875"
"88","-97.4296875","-97.4296875","-97.4296875"
"89","-97.7890625","-97.7890625","-97.7890625"
"90","-97.8125","-97.8125","-97.8125"
"91","-98.2734375","-98.2734375","-98.2734375"
"92","-98.15625","-98.15625","-98.15625"
"93","-99.5234375","-99.5234375","-99.5234375"
"94","-98.4375","-98.4375","-98.4375"
"95","-98.0859375","-98.0859375","-98.0859375"
"96","-97.96875","-97.96875","-97.96875"
"97","-98.9375","-98.9375","-98.9375"
"98","-98.3671875","-98.3671875","-98.3671875"
"99","-99.09375","-99.09375","-99.09375"
"100","-99.796875","-99.796875","-99.796875"
"101","-98.4921875","-98.4921875","-98.4921875"
"102","-98.0859375","-98.0859375","-98.0859375"
"103","-98.9765625","-98.9765625","-98.9765625"
"104","-97.875","-97.875","-97.875"
"105","-97.65625","-97.65625","-97.65625"
"106","-97.6953125","-97.6953125","-97.6953125"
"107","-98.4921875","-98.4921875","-98.4921875"
"108","-97.8203125","-97.8203125","-97.8203125"
"109","-98.078125","-98.078125","-98.078125"
"110","-98.140625","-98.140625","-98.140625"
"111","-97.9765625","-97.9765625","-97.9765625"
"112","-98.421875","-98.421875","-98.421875"
"113","-98.7421875","-98.7421875","-98.7421875"
"114","-99.6015625","-99.6015625","-99.6015625"
"115","-98.3515625","-98.3515625","-98.3515625"
"116","-98.46875","-98.46875","-98.46875"
"117","-98.2734375","-98.2734375","-98.2734375"
"118","-98.84375","-98.84375","-98.84375"
"119","-98.1640625","-98.1640625","-98.1640625"
"120","-97.671875","-97.671875","-97.671875"
"121","-98.21875","-98.21875","-98.21875"
"122","-98.125","-98.125","-98.125"
"123","-98.59375","-98.59375","-98.59375"
"124","-96.9140625","-96.9140625","-96.9140625"
"125","-98.859375","-98.859375","-98.859375"
"126","-97.859375","-97.859375","-97.859375"
"127","-98.0390625","-98.0390625","-98.0390625"
"128","-97.7890625","-97.7890625","-97.7890625"
"129","-98.46875","-98.46875","-98.46875"
"130","-98.3828125","-98.3828125","-98.3828125"
"131","-100.2890625","-100.2890625","-100.2890625"
"132","-99.640625","-99.640625","-99.640625"
"133","-98.6796875","-98.6796875","-98.6796875"
"134","-98.3125","-98.3125","-98.3125"
"135","-98.5078125","-98.5078125","-98.5078125"
"136","-98.359375","-98.359375","-98.359375"
"137","-98","-98","-98"
"138","-98.4765625","-98.4765625","-98.4765625"
"139","-98.28125","-98.28125","-98.28125"
"140","-97.03125","-97.03125","-97.03125"
"141","-98.0390625","-98.0390625","-98.0390625"
"142","-98.625","-98.625","-98.625"
"143","-97.8984375","-97.8984375","-97.8984375"
"144","-98.734375","-98.734375","-98.734375"
"145","-98.765625","-98.765625","-98.765625"
