"Step","evosax_CMA_ES/generations_2000_strategy_CMA_ES_popsize_512_es_kws_{'sigma_init': 0.1, 'elite_ratio': 0.5} - current_best_fitness","evosax_CMA_ES/generations_2000_strategy_CMA_ES_popsize_512_es_kws_{'sigma_init': 0.1, 'elite_ratio': 0.5} - current_best_fitness__MIN","evosax_CMA_ES/generations_2000_strategy_CMA_ES_popsize_512_es_kws_{'sigma_init': 0.1, 'elite_ratio': 0.5} - current_best_fitness__MAX"
"311","-63","-63","-63"
"312","-64","-64","-64"
"313","-64","-64","-64"
"314","-64","-64","-64"
"315","-64","-64","-64"
"316","-63","-63","-63"
"317","-63","-63","-63"
"318","-64","-64","-64"
"319","-64","-64","-64"
"320","-63","-63","-63"
"321","-63","-63","-63"
"322","-63","-63","-63"
"323","-64","-64","-64"
"324","-64","-64","-64"
"325","-64","-64","-64"
"326","-65","-65","-65"
"327","-63","-63","-63"
"328","-63","-63","-63"
"329","-64","-64","-64"
"330","-64","-64","-64"
"331","-64","-64","-64"
"332","-64","-64","-64"
"333","-64","-64","-64"
"334","-64","-64","-64"
"335","-64","-64","-64"
"336","-63","-63","-63"
"337","-64","-64","-64"
"338","-64","-64","-64"
"339","-64","-64","-64"
"340","-64","-64","-64"
"341","-63","-63","-63"
"342","-64","-64","-64"
"343","-65","-65","-65"
"344","-64","-64","-64"
"345","-64","-64","-64"
"346","-64","-64","-64"
"347","-64","-64","-64"
"348","-64","-64","-64"
"349","-64","-64","-64"
"350","-64","-64","-64"
"351","-63","-63","-63"
"352","-64","-64","-64"
"353","-63","-63","-63"
"354","-64","-64","-64"
"355","-64","-64","-64"
"356","-63","-63","-63"
"357","-63","-63","-63"
"358","-65","-65","-65"
"359","-65","-65","-65"
"360","-65","-65","-65"
"361","-63","-63","-63"
"362","-64","-64","-64"
"363","-65","-65","-65"
"364","-64","-64","-64"
"365","-64","-64","-64"
"366","-64","-64","-64"
"367","-64","-64","-64"
"368","-63","-63","-63"
"369","-64","-64","-64"
"370","-64","-64","-64"
"371","-64","-64","-64"
"372","-63","-63","-63"
"373","-63","-63","-63"
"374","-64","-64","-64"
"375","-65","-65","-65"
"376","-64","-64","-64"
"377","-64","-64","-64"
"378","-63","-63","-63"
"379","-64","-64","-64"
"380","-65","-65","-65"
"381","-64","-64","-64"
"382","-63","-63","-63"
"383","-63","-63","-63"
"384","-64","-64","-64"
"385","-63","-63","-63"
"386","-64","-64","-64"
"387","-64","-64","-64"
"388","-64","-64","-64"
"389","-64","-64","-64"
"390","-64","-64","-64"
"391","-63","-63","-63"
"392","-64","-64","-64"
"393","-63","-63","-63"
"394","-63","-63","-63"
"395","-63","-63","-63"
"396","-64","-64","-64"
"397","-64","-64","-64"
"398","-64","-64","-64"
"399","-64","-64","-64"
"400","-82","-82","-82"
"401","-102","-102","-102"
"402","-200","-200","-200"
"403","-117","-117","-117"
"404","-102","-102","-102"
"405","-76","-76","-76"
"406","-67","-67","-67"
"407","-66","-66","-66"
"408","-67","-67","-67"
"409","-65","-65","-65"
"410","-65","-65","-65"
"411","-66","-66","-66"
"412","-64","-64","-64"
"413","-66","-66","-66"
"414","-64","-64","-64"
"415","-65","-65","-65"
"416","-64","-64","-64"
"417","-64","-64","-64"
"418","-66","-66","-66"
"419","-64","-64","-64"
"420","-64","-64","-64"
"421","-63","-63","-63"
"422","-63","-63","-63"
"423","-63","-63","-63"
"424","-65","-65","-65"
"425","-64","-64","-64"
"426","-64","-64","-64"
"427","-64","-64","-64"
"428","-63","-63","-63"
"429","-63","-63","-63"
"430","-64","-64","-64"
"431","-64","-64","-64"
"432","-63","-63","-63"
"433","-64","-64","-64"
"434","-64","-64","-64"
"435","-64","-64","-64"
"436","-63","-63","-63"
"437","-64","-64","-64"
"438","-64","-64","-64"
"439","-63","-63","-63"
"440","-63","-63","-63"
"441","-64","-64","-64"
"442","-64","-64","-64"
"443","-64","-64","-64"
"444","-64","-64","-64"
"445","-64","-64","-64"
"446","-64","-64","-64"
"447","-62","-62","-62"
"448","-63","-63","-63"
"449","-63","-63","-63"
"450","-63","-63","-63"
"451","-64","-64","-64"
"452","-64","-64","-64"
"453","-63","-63","-63"
"454","-64","-64","-64"
"455","-63","-63","-63"
"456","-63","-63","-63"
"457","-63","-63","-63"
"458","-63","-63","-63"
"459","-64","-64","-64"
"460","-64","-64","-64"
"461","-63","-63","-63"
"462","-64","-64","-64"
"463","-64","-64","-64"
"464","-64","-64","-64"
"465","-64","-64","-64"
"466","-65","-65","-65"
"467","-64","-64","-64"
"468","-64","-64","-64"
"469","-64","-64","-64"
"470","-63","-63","-63"
"471","-63","-63","-63"
"472","-63","-63","-63"
"473","-64","-64","-64"
"474","-63","-63","-63"
"475","-64","-64","-64"
"476","-64","-64","-64"
"477","-65","-65","-65"
"478","-61","-61","-61"
"479","-64","-64","-64"
"480","-63","-63","-63"
"481","-63","-63","-63"
"482","-64","-64","-64"
"483","-63","-63","-63"
"484","-64","-64","-64"
"485","-64","-64","-64"
"486","-59","-59","-59"
"487","-65","-65","-65"
"488","-63","-63","-63"
"489","-63","-63","-63"
"490","-64","-64","-64"
"491","-64","-64","-64"
"492","-63","-63","-63"
"493","-65","-65","-65"
"494","-63","-63","-63"
"495","-63","-63","-63"
"496","-64","-64","-64"
"497","-64","-64","-64"
"498","-63","-63","-63"
"499","-64","-64","-64"
"500","-63","-63","-63"
"501","-64","-64","-64"
"502","-63","-63","-63"
"503","-64","-64","-64"
"504","-65","-65","-65"
"505","-64","-64","-64"
"506","-64","-64","-64"
"507","-64","-64","-64"
"508","-63","-63","-63"
"509","-64","-64","-64"
"510","-63","-63","-63"
"511","-64","-64","-64"
"512","-63","-63","-63"
"513","-64","-64","-64"
"514","-63","-63","-63"
"515","-64","-64","-64"
"516","-65","-65","-65"
"517","-64","-64","-64"
"518","-64","-64","-64"
"519","-64","-64","-64"
"520","-63","-63","-63"
"521","-64","-64","-64"
"522","-65","-65","-65"
"523","-64","-64","-64"
"524","-64","-64","-64"
"525","-64","-64","-64"
"526","-64","-64","-64"
"527","-64","-64","-64"
"528","-64","-64","-64"
"529","-64","-64","-64"
"530","-64","-64","-64"
"531","-64","-64","-64"
"532","-65","-65","-65"
"533","-65","-65","-65"
"534","-66","-66","-66"
"535","-64","-64","-64"
"536","-62","-62","-62"
"537","-62","-62","-62"
"538","-64","-64","-64"
"539","-63","-63","-63"
"540","-64","-64","-64"
"541","-65","-65","-65"
"542","-65","-65","-65"
"543","-63","-63","-63"
"544","-64","-64","-64"
"545","-64","-64","-64"
"546","-64","-64","-64"
"547","-62","-62","-62"
"548","-64","-64","-64"
"549","-64","-64","-64"
"550","-63","-63","-63"
"551","-64","-64","-64"
"552","-64","-64","-64"
"553","-63","-63","-63"
"554","-63","-63","-63"
"555","-64","-64","-64"
"556","-64","-64","-64"
"557","-63","-63","-63"
"558","-64","-64","-64"
"559","-63","-63","-63"
"560","-63","-63","-63"
"561","-64","-64","-64"
"562","-64","-64","-64"
"563","-65","-65","-65"
"564","-64","-64","-64"
"565","-64","-64","-64"
"566","-64","-64","-64"
"567","-64","-64","-64"
"568","-64","-64","-64"
"569","-63","-63","-63"
"570","-63","-63","-63"
"571","-64","-64","-64"
"572","-64","-64","-64"
"573","-64","-64","-64"
"574","-63","-63","-63"
"575","-63","-63","-63"
"576","-64","-64","-64"
"577","-64","-64","-64"
"578","-63","-63","-63"
"579","-64","-64","-64"
"580","-64","-64","-64"
"581","-64","-64","-64"
"582","-64","-64","-64"
"583","-64","-64","-64"
"584","-64","-64","-64"
"585","-64","-64","-64"
"586","-64","-64","-64"
"587","-64","-64","-64"
"588","-65","-65","-65"
"589","-64","-64","-64"
"590","-64","-64","-64"
"591","-64","-64","-64"
"592","-64","-64","-64"
"593","-64","-64","-64"
"594","-64","-64","-64"
"595","-64","-64","-64"
"596","-65","-65","-65"
"597","-64","-64","-64"
"598","-64","-64","-64"
"599","-64","-64","-64"
"600","-200","-200","-200"
"601","-84","-84","-84"
"602","-105","-105","-105"
"603","-109","-109","-109"
"604","-72","-72","-72"
"605","-80","-80","-80"
"606","-87","-87","-87"
"607","-74","-74","-74"
"608","-81","-81","-81"
"609","-75","-75","-75"
"610","-72","-72","-72"
"611","-64","-64","-64"
"612","-67","-67","-67"
"613","-65","-65","-65"
"614","-64","-64","-64"
"615","-64","-64","-64"
"616","-64","-64","-64"
"617","-63","-63","-63"
"618","-64","-64","-64"
"619","-64","-64","-64"
"620","-63","-63","-63"
"621","-65","-65","-65"
"622","-64","-64","-64"
"623","-64","-64","-64"
"624","-64","-64","-64"
"625","-64","-64","-64"
"626","-64","-64","-64"
"627","-63","-63","-63"
"628","-64","-64","-64"
"629","-64","-64","-64"
"630","-63","-63","-63"
"631","-63","-63","-63"
"632","-62","-62","-62"
"633","-64","-64","-64"
"634","-64","-64","-64"
"635","-63","-63","-63"
"636","-63","-63","-63"
"637","-63","-63","-63"
"638","-63","-63","-63"
"639","-62","-62","-62"
"640","-63","-63","-63"
"641","-64","-64","-64"
"642","-64","-64","-64"
"643","-63","-63","-63"
"644","-63","-63","-63"
"645","-64","-64","-64"
"646","-63","-63","-63"
"647","-64","-64","-64"
"648","-63","-63","-63"
"649","-63","-63","-63"
"650","-65","-65","-65"
"651","-62","-62","-62"
"652","-63","-63","-63"
"653","-64","-64","-64"
"654","-64","-64","-64"
"655","-64","-64","-64"
"656","-63","-63","-63"
"657","-63","-63","-63"
"658","-63","-63","-63"
"659","-64","-64","-64"
"660","-63","-63","-63"
"661","-64","-64","-64"
"662","-64","-64","-64"
"663","-63","-63","-63"
"664","-63","-63","-63"
"665","-64","-64","-64"
"666","-64","-64","-64"
"667","-64","-64","-64"
"668","-64","-64","-64"
"669","-63","-63","-63"
"670","-63","-63","-63"
"671","-64","-64","-64"
"672","-64","-64","-64"
"673","-63","-63","-63"
"674","-64","-64","-64"
"675","-63","-63","-63"
"676","-64","-64","-64"
"677","-63","-63","-63"
"678","-62","-62","-62"
"679","-65","-65","-65"
"680","-64","-64","-64"
"681","-63","-63","-63"
"682","-65","-65","-65"
"683","-64","-64","-64"
"684","-64","-64","-64"
"685","-63","-63","-63"
"686","-63","-63","-63"
"687","-65","-65","-65"
"688","-64","-64","-64"
"689","-64","-64","-64"
"690","-63","-63","-63"
"691","-64","-64","-64"
"692","-64","-64","-64"
"693","-63","-63","-63"
"694","-63","-63","-63"
"695","-64","-64","-64"
"696","-64","-64","-64"
"697","-63","-63","-63"
"698","-64","-64","-64"
"699","-64","-64","-64"
"700","-64","-64","-64"
"701","-64","-64","-64"
"702","-64","-64","-64"
"703","-63","-63","-63"
"704","-64","-64","-64"
"705","-63","-63","-63"
"706","-63","-63","-63"
"707","-64","-64","-64"
"708","-63","-63","-63"
"709","-64","-64","-64"
"710","-64","-64","-64"
"711","-63","-63","-63"
"712","-65","-65","-65"
"713","-65","-65","-65"
"714","-63","-63","-63"
"715","-64","-64","-64"
"716","-63","-63","-63"
"717","-64","-64","-64"
"718","-64","-64","-64"
"719","-64","-64","-64"
"720","-64","-64","-64"
"721","-64","-64","-64"
"722","-64","-64","-64"
"723","-65","-65","-65"
"724","-64","-64","-64"
"725","-63","-63","-63"
"726","-65","-65","-65"
"727","-64","-64","-64"
"728","-63","-63","-63"
"729","-63","-63","-63"
"730","-64","-64","-64"
"731","-63","-63","-63"
"732","-64","-64","-64"
"733","-64","-64","-64"
"734","-64","-64","-64"
"735","-63","-63","-63"
"736","-64","-64","-64"
"737","-65","-65","-65"
"738","-64","-64","-64"
"739","-64","-64","-64"
"740","-64","-64","-64"
"741","-63","-63","-63"
"742","-64","-64","-64"
"743","-64","-64","-64"
"744","-64","-64","-64"
"745","-64","-64","-64"
"746","-63","-63","-63"
"747","-62","-62","-62"
"748","-64","-64","-64"
"749","-63","-63","-63"
"750","-63","-63","-63"
"751","-63","-63","-63"
"752","-64","-64","-64"
"753","-63","-63","-63"
"754","-64","-64","-64"
"755","-64","-64","-64"
"756","-63","-63","-63"
"757","-63","-63","-63"
"758","-64","-64","-64"
"759","-64","-64","-64"
"760","-64","-64","-64"
"761","-63","-63","-63"
"762","-63","-63","-63"
"763","-63","-63","-63"
"764","-63","-63","-63"
"765","-63","-63","-63"
"766","-64","-64","-64"
"767","-63","-63","-63"
"768","-63","-63","-63"
"769","-64","-64","-64"
"770","-63","-63","-63"
"771","-64","-64","-64"
"772","-63","-63","-63"
"773","-63","-63","-63"
"774","-64","-64","-64"
"775","-65","-65","-65"
"776","-63","-63","-63"
"777","-64","-64","-64"
"778","-63","-63","-63"
"779","-64","-64","-64"
"780","-64","-64","-64"
"781","-63","-63","-63"
"782","-65","-65","-65"
"783","-64","-64","-64"
"784","-65","-65","-65"
"785","-64","-64","-64"
"786","-65","-65","-65"
"787","-64","-64","-64"
"788","-63","-63","-63"
"789","-64","-64","-64"
"790","-63","-63","-63"
"791","-63","-63","-63"
"792","-63","-63","-63"
"793","-64","-64","-64"
"794","-63","-63","-63"
"795","-63","-63","-63"
"796","-63","-63","-63"
"797","-64","-64","-64"
"798","-62","-62","-62"
"799","-64","-64","-64"
"800","-66","-66","-66"
"801","-65","-65","-65"
"802","-65","-65","-65"
"803","-64","-64","-64"
"804","-64","-64","-64"
"805","-64","-64","-64"
"806","-64","-64","-64"
"807","-64","-64","-64"
"808","-64","-64","-64"
"809","-63","-63","-63"
"810","-63","-63","-63"
"811","-64","-64","-64"
"812","-64","-64","-64"
"813","-64","-64","-64"
"814","-64","-64","-64"
"815","-64","-64","-64"
"816","-64","-64","-64"
"817","-64","-64","-64"
"818","-64","-64","-64"
"819","-64","-64","-64"
"820","-63","-63","-63"
"821","-64","-64","-64"
"822","-63","-63","-63"
"823","-64","-64","-64"
"824","-65","-65","-65"
"825","-64","-64","-64"
"826","-64","-64","-64"
"827","-63","-63","-63"
"828","-64","-64","-64"
"829","-64","-64","-64"
"830","-64","-64","-64"
"831","-64","-64","-64"
"832","-64","-64","-64"
"833","-63","-63","-63"
"834","-63","-63","-63"
"835","-63","-63","-63"
"836","-64","-64","-64"
"837","-64","-64","-64"
"838","-64","-64","-64"
"839","-64","-64","-64"
"840","-63","-63","-63"
"841","-64","-64","-64"
"842","-64","-64","-64"
"843","-65","-65","-65"
"844","-64","-64","-64"
"845","-64","-64","-64"
"846","-64","-64","-64"
"847","-63","-63","-63"
"848","-63","-63","-63"
"849","-64","-64","-64"
"850","-64","-64","-64"
"851","-63","-63","-63"
"852","-63","-63","-63"
"853","-63","-63","-63"
"854","-64","-64","-64"
"855","-62","-62","-62"
"856","-63","-63","-63"
"857","-64","-64","-64"
"858","-64","-64","-64"
"859","-63","-63","-63"
"860","-64","-64","-64"
"861","-64","-64","-64"
"862","-64","-64","-64"
"863","-63","-63","-63"
"864","-64","-64","-64"
"865","-64","-64","-64"
"866","-64","-64","-64"
"867","-64","-64","-64"
"868","-64","-64","-64"
"869","-63","-63","-63"
"870","-64","-64","-64"
"871","-64","-64","-64"
"872","-64","-64","-64"
"873","-64","-64","-64"
"874","-64","-64","-64"
"875","-64","-64","-64"
"876","-63","-63","-63"
"877","-64","-64","-64"
"878","-64","-64","-64"
"879","-64","-64","-64"
"880","-64","-64","-64"
"881","-63","-63","-63"
"882","-64","-64","-64"
"883","-64","-64","-64"
"884","-64","-64","-64"
"885","-64","-64","-64"
"886","-64","-64","-64"
"887","-64","-64","-64"
"888","-64","-64","-64"
"889","-64","-64","-64"
"890","-63","-63","-63"
"891","-63","-63","-63"
"892","-63","-63","-63"
"893","-63","-63","-63"
"894","-64","-64","-64"
"895","-64","-64","-64"
"896","-64","-64","-64"
"897","-64","-64","-64"
"898","-63","-63","-63"
"899","-64","-64","-64"
"900","-64","-64","-64"
"901","-63","-63","-63"
"902","-64","-64","-64"
"903","-64","-64","-64"
"904","-64","-64","-64"
"905","-64","-64","-64"
"906","-64","-64","-64"
"907","-64","-64","-64"
"908","-65","-65","-65"
"909","-63","-63","-63"
"910","-64","-64","-64"
"911","-65","-65","-65"
"912","-65","-65","-65"
"913","-63","-63","-63"
"914","-64","-64","-64"
"915","-63","-63","-63"
"916","-64","-64","-64"
"917","-64","-64","-64"
"918","-64","-64","-64"
"919","-64","-64","-64"
"920","-65","-65","-65"
"921","-64","-64","-64"
"922","-65","-65","-65"
"923","-64","-64","-64"
"924","-63","-63","-63"
"925","-64","-64","-64"
"926","-64","-64","-64"
"927","-64","-64","-64"
"928","-64","-64","-64"
"929","-64","-64","-64"
"930","-64","-64","-64"
"931","-64","-64","-64"
"932","-64","-64","-64"
"933","-64","-64","-64"
"934","-65","-65","-65"
"935","-65","-65","-65"
"936","-64","-64","-64"
"937","-63","-63","-63"
"938","-64","-64","-64"
"939","-65","-65","-65"
"940","-63","-63","-63"
"941","-64","-64","-64"
"942","-65","-65","-65"
"943","-64","-64","-64"
"944","-64","-64","-64"
"945","-64","-64","-64"
"946","-65","-65","-65"
"947","-65","-65","-65"
"948","-65","-65","-65"
"949","-64","-64","-64"
"950","-64","-64","-64"
"951","-64","-64","-64"
"952","-64","-64","-64"
"953","-65","-65","-65"
"954","-64","-64","-64"
"955","-63","-63","-63"
"956","-64","-64","-64"
"957","-64","-64","-64"
"958","-64","-64","-64"
"959","-64","-64","-64"
"960","-63","-63","-63"
"961","-64","-64","-64"
"962","-64","-64","-64"
"963","-64","-64","-64"
"964","-64","-64","-64"
"965","-64","-64","-64"
"966","-63","-63","-63"
"967","-64","-64","-64"
"968","-64","-64","-64"
"969","-64","-64","-64"
"970","-64","-64","-64"
"971","-64","-64","-64"
"972","-63","-63","-63"
"973","-64","-64","-64"
"974","-63","-63","-63"
"975","-63","-63","-63"
"976","-59","-59","-59"
"977","-64","-64","-64"
"978","-64","-64","-64"
"979","-64","-64","-64"
"980","-62","-62","-62"
"981","-63","-63","-63"
"982","-63","-63","-63"
"983","-64","-64","-64"
"984","-64","-64","-64"
"985","-64","-64","-64"
"986","-64","-64","-64"
"987","-64","-64","-64"
"988","-64","-64","-64"
"989","-64","-64","-64"
"990","-63","-63","-63"
"991","-64","-64","-64"
"992","-64","-64","-64"
"993","-64","-64","-64"
"994","-64","-64","-64"
"995","-65","-65","-65"
"996","-64","-64","-64"
"997","-64","-64","-64"
"998","-63","-63","-63"
"999","-63","-63","-63"
"1000","-63","-63","-63"
"1001","-63","-63","-63"
"1002","-64","-64","-64"
"1003","-64","-64","-64"
"1004","-63","-63","-63"
"1005","-64","-64","-64"
"1006","-64","-64","-64"
"1007","-63","-63","-63"
"1008","-63","-63","-63"
"1009","-65","-65","-65"
"1010","-64","-64","-64"
"1011","-63","-63","-63"
"1012","-64","-64","-64"
"1013","-64","-64","-64"
"1014","-64","-64","-64"
"1015","-64","-64","-64"
"1016","-63","-63","-63"
"1017","-64","-64","-64"
"1018","-65","-65","-65"
"1019","-64","-64","-64"
"1020","-64","-64","-64"
"1021","-63","-63","-63"
"1022","-64","-64","-64"
"1023","-65","-65","-65"
"1024","-64","-64","-64"
"1025","-63","-63","-63"
"1026","-64","-64","-64"
"1027","-61","-61","-61"
"1028","-64","-64","-64"
"1029","-64","-64","-64"
"1030","-64","-64","-64"
"1031","-64","-64","-64"
"1032","-64","-64","-64"
"1033","-64","-64","-64"
"1034","-63","-63","-63"
"1035","-64","-64","-64"
"1036","-63","-63","-63"
