"Step","evosax_CMA_ES/generations_2000_strategy_CMA_ES_popsize_512_es_kws_{'sigma_init': 0.1, 'elite_ratio': 0.5} - current_best_fitness","evosax_CMA_ES/generations_2000_strategy_CMA_ES_popsize_512_es_kws_{'sigma_init': 0.1, 'elite_ratio': 0.5} - current_best_fitness__MIN","evosax_CMA_ES/generations_2000_strategy_CMA_ES_popsize_512_es_kws_{'sigma_init': 0.1, 'elite_ratio': 0.5} - current_best_fitness__MAX"
"452","-63","-63","-63"
"453","-64","-64","-64"
"454","-63","-63","-63"
"455","-63","-63","-63"
"456","-64","-64","-64"
"457","-64","-64","-64"
"458","-64","-64","-64"
"459","-64","-64","-64"
"460","-64","-64","-64"
"461","-64","-64","-64"
"462","-64","-64","-64"
"463","-64","-64","-64"
"464","-64","-64","-64"
"465","-64","-64","-64"
"466","-64","-64","-64"
"467","-64","-64","-64"
"468","-64","-64","-64"
"469","-63","-63","-63"
"470","-64","-64","-64"
"471","-65","-65","-65"
"472","-65","-65","-65"
"473","-64","-64","-64"
"474","-64","-64","-64"
"475","-64","-64","-64"
"476","-64","-64","-64"
"477","-64","-64","-64"
"478","-63","-63","-63"
"479","-64","-64","-64"
"480","-63","-63","-63"
"481","-63","-63","-63"
"482","-64","-64","-64"
"483","-63","-63","-63"
"484","-64","-64","-64"
"485","-63","-63","-63"
"486","-63","-63","-63"
"487","-64","-64","-64"
"488","-64","-64","-64"
"489","-69","-69","-69"
"490","-63","-63","-63"
"491","-64","-64","-64"
"492","-64","-64","-64"
"493","-64","-64","-64"
"494","-64","-64","-64"
"495","-64","-64","-64"
"496","-64","-64","-64"
"497","-64","-64","-64"
"498","-65","-65","-65"
"499","-64","-64","-64"
"500","-64","-64","-64"
"501","-62","-62","-62"
"502","-63","-63","-63"
"503","-64","-64","-64"
"504","-63","-63","-63"
"505","-64","-64","-64"
"506","-64","-64","-64"
"507","-64","-64","-64"
"508","-64","-64","-64"
"509","-64","-64","-64"
"510","-64","-64","-64"
"511","-64","-64","-64"
"512","-64","-64","-64"
"513","-63","-63","-63"
"514","-64","-64","-64"
"515","-65","-65","-65"
"516","-64","-64","-64"
"517","-64","-64","-64"
"518","-63","-63","-63"
"519","-64","-64","-64"
"520","-64","-64","-64"
"521","-63","-63","-63"
"522","-64","-64","-64"
"523","-64","-64","-64"
"524","-63","-63","-63"
"525","-63","-63","-63"
"526","-63","-63","-63"
"527","-64","-64","-64"
"528","-64","-64","-64"
"529","-64","-64","-64"
"530","-64","-64","-64"
"531","-64","-64","-64"
"532","-64","-64","-64"
"533","-64","-64","-64"
"534","-63","-63","-63"
"535","-64","-64","-64"
"536","-64","-64","-64"
"537","-64","-64","-64"
"538","-63","-63","-63"
"539","-63","-63","-63"
"540","-64","-64","-64"
"541","-63","-63","-63"
"542","-64","-64","-64"
"543","-63","-63","-63"
"544","-64","-64","-64"
"545","-63","-63","-63"
"546","-64","-64","-64"
"547","-64","-64","-64"
"548","-62","-62","-62"
"549","-63","-63","-63"
"550","-63","-63","-63"
"551","-64","-64","-64"
"552","-64","-64","-64"
"553","-64","-64","-64"
"554","-64","-64","-64"
"555","-64","-64","-64"
"556","-63","-63","-63"
"557","-64","-64","-64"
"558","-63","-63","-63"
"559","-64","-64","-64"
"560","-64","-64","-64"
"561","-64","-64","-64"
"562","-64","-64","-64"
"563","-64","-64","-64"
"564","-63","-63","-63"
"565","-64","-64","-64"
"566","-64","-64","-64"
"567","-64","-64","-64"
"568","-63","-63","-63"
"569","-63","-63","-63"
"570","-64","-64","-64"
"571","-63","-63","-63"
"572","-65","-65","-65"
"573","-64","-64","-64"
"574","-64","-64","-64"
"575","-64","-64","-64"
"576","-63","-63","-63"
"577","-64","-64","-64"
"578","-63","-63","-63"
"579","-63","-63","-63"
"580","-64","-64","-64"
"581","-64","-64","-64"
"582","-63","-63","-63"
"583","-64","-64","-64"
"584","-63","-63","-63"
"585","-64","-64","-64"
"586","-65","-65","-65"
"587","-64","-64","-64"
"588","-63","-63","-63"
"589","-65","-65","-65"
"590","-63","-63","-63"
"591","-64","-64","-64"
"592","-64","-64","-64"
"593","-64","-64","-64"
"594","-64","-64","-64"
"595","-63","-63","-63"
"596","-64","-64","-64"
"597","-64","-64","-64"
"598","-63","-63","-63"
"599","-63","-63","-63"
"600","-63","-63","-63"
"601","-63","-63","-63"
"602","-64","-64","-64"
"603","-65","-65","-65"
"604","-63","-63","-63"
"605","-63","-63","-63"
"606","-64","-64","-64"
"607","-63","-63","-63"
"608","-63","-63","-63"
"609","-63","-63","-63"
"610","-63","-63","-63"
"611","-62","-62","-62"
"612","-63","-63","-63"
"613","-63","-63","-63"
"614","-63","-63","-63"
"615","-63","-63","-63"
"616","-63","-63","-63"
"617","-63","-63","-63"
"618","-64","-64","-64"
"619","-63","-63","-63"
"620","-63","-63","-63"
"621","-64","-64","-64"
"622","-64","-64","-64"
"623","-64","-64","-64"
"624","-64","-64","-64"
"625","-63","-63","-63"
"626","-65","-65","-65"
"627","-63","-63","-63"
"628","-63","-63","-63"
"629","-64","-64","-64"
"630","-63","-63","-63"
"631","-64","-64","-64"
"632","-63","-63","-63"
"633","-64","-64","-64"
"634","-63","-63","-63"
"635","-63","-63","-63"
"636","-63","-63","-63"
"637","-63","-63","-63"
"638","-64","-64","-64"
"639","-64","-64","-64"
"640","-63","-63","-63"
"641","-63","-63","-63"
"642","-64","-64","-64"
"643","-64","-64","-64"
"644","-64","-64","-64"
"645","-63","-63","-63"
"646","-63","-63","-63"
"647","-62","-62","-62"
"648","-64","-64","-64"
"649","-63","-63","-63"
"650","-63","-63","-63"
"651","-64","-64","-64"
"652","-64","-64","-64"
"653","-63","-63","-63"
"654","-63","-63","-63"
"655","-62","-62","-62"
"656","-63","-63","-63"
"657","-64","-64","-64"
"658","-64","-64","-64"
"659","-64","-64","-64"
"660","-63","-63","-63"
"661","-64","-64","-64"
"662","-63","-63","-63"
"663","-64","-64","-64"
"664","-64","-64","-64"
"665","-64","-64","-64"
"666","-64","-64","-64"
"667","-64","-64","-64"
"668","-63","-63","-63"
"669","-64","-64","-64"
"670","-64","-64","-64"
"671","-63","-63","-63"
"672","-64","-64","-64"
"673","-64","-64","-64"
"674","-63","-63","-63"
"675","-63","-63","-63"
"676","-65","-65","-65"
"677","-64","-64","-64"
"678","-63","-63","-63"
"679","-63","-63","-63"
"680","-64","-64","-64"
"681","-63","-63","-63"
"682","-64","-64","-64"
"683","-64","-64","-64"
"684","-63","-63","-63"
"685","-62","-62","-62"
"686","-64","-64","-64"
"687","-63","-63","-63"
"688","-63","-63","-63"
"689","-64","-64","-64"
"690","-64","-64","-64"
"691","-65","-65","-65"
"692","-62","-62","-62"
"693","-64","-64","-64"
"694","-64","-64","-64"
"695","-64","-64","-64"
"696","-63","-63","-63"
"697","-63","-63","-63"
"698","-62","-62","-62"
"699","-63","-63","-63"
"700","-63","-63","-63"
"701","-64","-64","-64"
"702","-63","-63","-63"
"703","-63","-63","-63"
"704","-64","-64","-64"
"705","-63","-63","-63"
"706","-64","-64","-64"
"707","-64","-64","-64"
"708","-64","-64","-64"
"709","-63","-63","-63"
"710","-64","-64","-64"
"711","-64","-64","-64"
"712","-63","-63","-63"
"713","-63","-63","-63"
"714","-63","-63","-63"
"715","-64","-64","-64"
"716","-64","-64","-64"
"717","-64","-64","-64"
"718","-63","-63","-63"
"719","-64","-64","-64"
"720","-64","-64","-64"
"721","-64","-64","-64"
"722","-63","-63","-63"
"723","-63","-63","-63"
"724","-64","-64","-64"
"725","-64","-64","-64"
"726","-64","-64","-64"
"727","-64","-64","-64"
"728","-64","-64","-64"
"729","-63","-63","-63"
"730","-64","-64","-64"
"731","-63","-63","-63"
"732","-64","-64","-64"
"733","-63","-63","-63"
"734","-62","-62","-62"
"735","-63","-63","-63"
"736","-64","-64","-64"
"737","-64","-64","-64"
"738","-64","-64","-64"
"739","-64","-64","-64"
"740","-63","-63","-63"
"741","-63","-63","-63"
"742","-64","-64","-64"
"743","-64","-64","-64"
"744","-63","-63","-63"
"745","-64","-64","-64"
"746","-63","-63","-63"
"747","-64","-64","-64"
"748","-64","-64","-64"
"749","-64","-64","-64"
"750","-63","-63","-63"
"751","-63","-63","-63"
"752","-63","-63","-63"
"753","-63","-63","-63"
"754","-63","-63","-63"
"755","-65","-65","-65"
"756","-64","-64","-64"
"757","-63","-63","-63"
"758","-64","-64","-64"
"759","-64","-64","-64"
"760","-64","-64","-64"
"761","-65","-65","-65"
"762","-63","-63","-63"
"763","-64","-64","-64"
"764","-64","-64","-64"
"765","-64","-64","-64"
"766","-63","-63","-63"
"767","-63","-63","-63"
"768","-65","-65","-65"
"769","-63","-63","-63"
"770","-64","-64","-64"
"771","-62","-62","-62"
"772","-65","-65","-65"
"773","-63","-63","-63"
"774","-63","-63","-63"
"775","-64","-64","-64"
"776","-64","-64","-64"
"777","-64","-64","-64"
"778","-64","-64","-64"
"779","-64","-64","-64"
"780","-64","-64","-64"
"781","-63","-63","-63"
"782","-64","-64","-64"
"783","-63","-63","-63"
"784","-63","-63","-63"
"785","-63","-63","-63"
"786","-63","-63","-63"
"787","-64","-64","-64"
"788","-64","-64","-64"
"789","-63","-63","-63"
"790","-63","-63","-63"
"791","-64","-64","-64"
"792","-63","-63","-63"
"793","-64","-64","-64"
"794","-63","-63","-63"
"795","-64","-64","-64"
"796","-63","-63","-63"
"797","-64","-64","-64"
"798","-64","-64","-64"
"799","-64","-64","-64"
"800","-63","-63","-63"
"801","-63","-63","-63"
"802","-63","-63","-63"
"803","-64","-64","-64"
"804","-63","-63","-63"
"805","-64","-64","-64"
"806","-64","-64","-64"
"807","-64","-64","-64"
"808","-63","-63","-63"
"809","-64","-64","-64"
"810","-64","-64","-64"
"811","-65","-65","-65"
"812","-63","-63","-63"
"813","-64","-64","-64"
"814","-64","-64","-64"
"815","-64","-64","-64"
"816","-64","-64","-64"
"817","-63","-63","-63"
"818","-64","-64","-64"
"819","-63","-63","-63"
"820","-63","-63","-63"
"821","-63","-63","-63"
"822","-63","-63","-63"
"823","-63","-63","-63"
"824","-64","-64","-64"
"825","-64","-64","-64"
"826","-63","-63","-63"
"827","-64","-64","-64"
"828","-64","-64","-64"
"829","-64","-64","-64"
"830","-64","-64","-64"
"831","-64","-64","-64"
"832","-64","-64","-64"
"833","-64","-64","-64"
"834","-62","-62","-62"
"835","-63","-63","-63"
"836","-62","-62","-62"
"837","-63","-63","-63"
"838","-63","-63","-63"
"839","-63","-63","-63"
"840","-65","-65","-65"
"841","-63","-63","-63"
"842","-63","-63","-63"
"843","-64","-64","-64"
"844","-63","-63","-63"
"845","-62","-62","-62"
"846","-64","-64","-64"
"847","-63","-63","-63"
"848","-63","-63","-63"
"849","-64","-64","-64"
"850","-64","-64","-64"
"851","-63","-63","-63"
"852","-62","-62","-62"
"853","-63","-63","-63"
"854","-63","-63","-63"
"855","-64","-64","-64"
"856","-63","-63","-63"
"857","-64","-64","-64"
"858","-64","-64","-64"
"859","-64","-64","-64"
"860","-65","-65","-65"
"861","-63","-63","-63"
"862","-63","-63","-63"
"863","-64","-64","-64"
"864","-64","-64","-64"
"865","-63","-63","-63"
"866","-63","-63","-63"
"867","-64","-64","-64"
"868","-63","-63","-63"
"869","-64","-64","-64"
"870","-63","-63","-63"
"871","-64","-64","-64"
"872","-63","-63","-63"
"873","-64","-64","-64"
"874","-64","-64","-64"
"875","-64","-64","-64"
"876","-63","-63","-63"
"877","-64","-64","-64"
"878","-64","-64","-64"
"879","-64","-64","-64"
"880","-63","-63","-63"
"881","-64","-64","-64"
"882","-63","-63","-63"
"883","-63","-63","-63"
"884","-65","-65","-65"
"885","-63","-63","-63"
"886","-63","-63","-63"
"887","-64","-64","-64"
"888","-59","-59","-59"
"889","-64","-64","-64"
"890","-63","-63","-63"
"891","-63","-63","-63"
"892","-63","-63","-63"
"893","-64","-64","-64"
"894","-64","-64","-64"
"895","-63","-63","-63"
"896","-64","-64","-64"
"897","-64","-64","-64"
"898","-64","-64","-64"
"899","-63","-63","-63"
"900","-63","-63","-63"
"901","-63","-63","-63"
"902","-63","-63","-63"
"903","-63","-63","-63"
"904","-64","-64","-64"
"905","-64","-64","-64"
"906","-64","-64","-64"
"907","-64","-64","-64"
"908","-64","-64","-64"
"909","-64","-64","-64"
"910","-64","-64","-64"
"911","-63","-63","-63"
"912","-64","-64","-64"
"913","-64","-64","-64"
"914","-64","-64","-64"
"915","-65","-65","-65"
"916","-64","-64","-64"
"917","-63","-63","-63"
"918","-64","-64","-64"
"919","-64","-64","-64"
"920","-63","-63","-63"
"921","-64","-64","-64"
"922","-64","-64","-64"
"923","-64","-64","-64"
"924","-63","-63","-63"
"925","-65","-65","-65"
"926","-64","-64","-64"
"927","-63","-63","-63"
"928","-64","-64","-64"
"929","-63","-63","-63"
"930","-63","-63","-63"
"931","-63","-63","-63"
"932","-63","-63","-63"
"933","-63","-63","-63"
"934","-63","-63","-63"
"935","-63","-63","-63"
"936","-63","-63","-63"
"937","-64","-64","-64"
"938","-64","-64","-64"
"939","-64","-64","-64"
"940","-64","-64","-64"
"941","-64","-64","-64"
"942","-64","-64","-64"
"943","-64","-64","-64"
"944","-64","-64","-64"
"945","-63","-63","-63"
"946","-64","-64","-64"
"947","-63","-63","-63"
"948","-64","-64","-64"
"949","-63","-63","-63"
"950","-63","-63","-63"
"951","-63","-63","-63"
"952","-63","-63","-63"
"953","-64","-64","-64"
"954","-64","-64","-64"
"955","-64","-64","-64"
"956","-63","-63","-63"
"957","-63","-63","-63"
"958","-64","-64","-64"
"959","-63","-63","-63"
"960","-64","-64","-64"
"961","-63","-63","-63"
"962","-64","-64","-64"
"963","-64","-64","-64"
"964","-63","-63","-63"
"965","-64","-64","-64"
"966","-64","-64","-64"
"967","-63","-63","-63"
"968","-64","-64","-64"
"969","-64","-64","-64"
"970","-64","-64","-64"
"971","-63","-63","-63"
"972","-63","-63","-63"
"973","-63","-63","-63"
"974","-64","-64","-64"
"975","-64","-64","-64"
"976","-64","-64","-64"
"977","-64","-64","-64"
"978","-64","-64","-64"
"979","-64","-64","-64"
"980","-64","-64","-64"
"981","-64","-64","-64"
"982","-64","-64","-64"
"983","-64","-64","-64"
"984","-64","-64","-64"
"985","-64","-64","-64"
"986","-64","-64","-64"
"987","-62","-62","-62"
"988","-64","-64","-64"
"989","-63","-63","-63"
"990","-63","-63","-63"
"991","-64","-64","-64"
"992","-63","-63","-63"
"993","-63","-63","-63"
"994","-65","-65","-65"
"995","-63","-63","-63"
"996","-63","-63","-63"
"997","-64","-64","-64"
"998","-64","-64","-64"
"999","-64","-64","-64"
"1000","-63","-63","-63"
"1001","-63","-63","-63"
"1002","-63","-63","-63"
"1003","-64","-64","-64"
"1004","-65","-65","-65"
"1005","-64","-64","-64"
"1006","-64","-64","-64"
"1007","-64","-64","-64"
"1008","-63","-63","-63"
"1009","-64","-64","-64"
"1010","-64","-64","-64"
"1011","-64","-64","-64"
"1012","-63","-63","-63"
"1013","-64","-64","-64"
"1014","-63","-63","-63"
"1015","-64","-64","-64"
"1016","-63","-63","-63"
"1017","-63","-63","-63"
"1018","-64","-64","-64"
"1019","-64","-64","-64"
"1020","-63","-63","-63"
"1021","-63","-63","-63"
"1022","-64","-64","-64"
"1023","-64","-64","-64"
"1024","-63","-63","-63"
"1025","-64","-64","-64"
"1026","-64","-64","-64"
"1027","-64","-64","-64"
"1028","-64","-64","-64"
"1029","-64","-64","-64"
"1030","-63","-63","-63"
"1031","-64","-64","-64"
"1032","-65","-65","-65"
"1033","-64","-64","-64"
"1034","-64","-64","-64"
"1035","-64","-64","-64"
"1036","-64","-64","-64"
