"Step","evosax_CMA_ES/generations_2000_strategy_CMA_ES_popsize_512_es_kws_{'sigma_init': 0.1, 'elite_ratio': 0.5} - current_best_fitness","evosax_CMA_ES/generations_2000_strategy_CMA_ES_popsize_512_es_kws_{'sigma_init': 0.1, 'elite_ratio': 0.5} - current_best_fitness__MIN","evosax_CMA_ES/generations_2000_strategy_CMA_ES_popsize_512_es_kws_{'sigma_init': 0.1, 'elite_ratio': 0.5} - current_best_fitness__MAX"
"352","-63","-63","-63"
"353","-63","-63","-63"
"354","-63","-63","-63"
"355","-63","-63","-63"
"356","-62","-62","-62"
"357","-63","-63","-63"
"358","-62","-62","-62"
"359","-63","-63","-63"
"360","-62","-62","-62"
"361","-62","-62","-62"
"362","-63","-63","-63"
"363","-63","-63","-63"
"364","-63","-63","-63"
"365","-63","-63","-63"
"366","-63","-63","-63"
"367","-62","-62","-62"
"368","-62","-62","-62"
"369","-63","-63","-63"
"370","-63","-63","-63"
"371","-62","-62","-62"
"372","-62","-62","-62"
"373","-63","-63","-63"
"374","-62","-62","-62"
"375","-62","-62","-62"
"376","-63","-63","-63"
"377","-63","-63","-63"
"378","-63","-63","-63"
"379","-62","-62","-62"
"380","-63","-63","-63"
"381","-62","-62","-62"
"382","-62","-62","-62"
"383","-62","-62","-62"
"384","-62","-62","-62"
"385","-62","-62","-62"
"386","-63","-63","-63"
"387","-62","-62","-62"
"388","-63","-63","-63"
"389","-63","-63","-63"
"390","-61","-61","-61"
"391","-62","-62","-62"
"392","-62","-62","-62"
"393","-62","-62","-62"
"394","-62","-62","-62"
"395","-61","-61","-61"
"396","-62","-62","-62"
"397","-62","-62","-62"
"398","-62","-62","-62"
"399","-58","-58","-58"
"400","-64","-64","-64"
"401","-62","-62","-62"
"402","-62","-62","-62"
"403","-62","-62","-62"
"404","-64","-64","-64"
"405","-71","-71","-71"
"406","-61","-61","-61"
"407","-61","-61","-61"
"408","-62","-62","-62"
"409","-63","-63","-63"
"410","-63","-63","-63"
"411","-63","-63","-63"
"412","-64","-64","-64"
"413","-65","-65","-65"
"414","-62","-62","-62"
"415","-63","-63","-63"
"416","-62","-62","-62"
"417","-64","-64","-64"
"418","-64","-64","-64"
"419","-63","-63","-63"
"420","-62","-62","-62"
"421","-63","-63","-63"
"422","-62","-62","-62"
"423","-63","-63","-63"
"424","-64","-64","-64"
"425","-62","-62","-62"
"426","-64","-64","-64"
"427","-63","-63","-63"
"428","-63","-63","-63"
"429","-64","-64","-64"
"430","-62","-62","-62"
"431","-62","-62","-62"
"432","-63","-63","-63"
"433","-62","-62","-62"
"434","-63","-63","-63"
"435","-64","-64","-64"
"436","-62","-62","-62"
"437","-63","-63","-63"
"438","-63","-63","-63"
"439","-64","-64","-64"
"440","-62","-62","-62"
"441","-63","-63","-63"
"442","-62","-62","-62"
"443","-64","-64","-64"
"444","-62","-62","-62"
"445","-63","-63","-63"
"446","-62","-62","-62"
"447","-64","-64","-64"
"448","-63","-63","-63"
"449","-64","-64","-64"
"450","-63","-63","-63"
"451","-62","-62","-62"
"452","-63","-63","-63"
"453","-63","-63","-63"
"454","-62","-62","-62"
"455","-64","-64","-64"
"456","-64","-64","-64"
"457","-63","-63","-63"
"458","-63","-63","-63"
"459","-62","-62","-62"
"460","-63","-63","-63"
"461","-62","-62","-62"
"462","-63","-63","-63"
"463","-63","-63","-63"
"464","-63","-63","-63"
"465","-62","-62","-62"
"466","-62","-62","-62"
"467","-61","-61","-61"
"468","-63","-63","-63"
"469","-63","-63","-63"
"470","-64","-64","-64"
"471","-63","-63","-63"
"472","-62","-62","-62"
"473","-62","-62","-62"
"474","-62","-62","-62"
"475","-62","-62","-62"
"476","-62","-62","-62"
"477","-62","-62","-62"
"478","-62","-62","-62"
"479","-63","-63","-63"
"480","-62","-62","-62"
"481","-62","-62","-62"
"482","-63","-63","-63"
"483","-62","-62","-62"
"484","-62","-62","-62"
"485","-62","-62","-62"
"486","-64","-64","-64"
"487","-63","-63","-63"
"488","-62","-62","-62"
"489","-62","-62","-62"
"490","-63","-63","-63"
"491","-63","-63","-63"
"492","-63","-63","-63"
"493","-62","-62","-62"
"494","-63","-63","-63"
"495","-63","-63","-63"
"496","-62","-62","-62"
"497","-62","-62","-62"
"498","-62","-62","-62"
"499","-62","-62","-62"
"500","-63","-63","-63"
"501","-62","-62","-62"
"502","-63","-63","-63"
"503","-62","-62","-62"
"504","-63","-63","-63"
"505","-62","-62","-62"
"506","-62","-62","-62"
"507","-63","-63","-63"
"508","-62","-62","-62"
"509","-63","-63","-63"
"510","-63","-63","-63"
"511","-61","-61","-61"
"512","-63","-63","-63"
"513","-61","-61","-61"
"514","-63","-63","-63"
"515","-63","-63","-63"
"516","-61","-61","-61"
"517","-64","-64","-64"
"518","-62","-62","-62"
"519","-63","-63","-63"
"520","-62","-62","-62"
"521","-63","-63","-63"
"522","-62","-62","-62"
"523","-63","-63","-63"
"524","-63","-63","-63"
"525","-63","-63","-63"
"526","-63","-63","-63"
"527","-63","-63","-63"
"528","-63","-63","-63"
"529","-64","-64","-64"
"530","-63","-63","-63"
"531","-62","-62","-62"
"532","-63","-63","-63"
"533","-62","-62","-62"
"534","-64","-64","-64"
"535","-63","-63","-63"
"536","-63","-63","-63"
"537","-64","-64","-64"
"538","-63","-63","-63"
"539","-63","-63","-63"
"540","-62","-62","-62"
"541","-64","-64","-64"
"542","-63","-63","-63"
"543","-63","-63","-63"
"544","-62","-62","-62"
"545","-64","-64","-64"
"546","-62","-62","-62"
"547","-62","-62","-62"
"548","-63","-63","-63"
"549","-62","-62","-62"
"550","-63","-63","-63"
"551","-62","-62","-62"
"552","-63","-63","-63"
"553","-63","-63","-63"
"554","-64","-64","-64"
"555","-62","-62","-62"
"556","-62","-62","-62"
"557","-63","-63","-63"
"558","-62","-62","-62"
"559","-63","-63","-63"
"560","-63","-63","-63"
"561","-62","-62","-62"
"562","-63","-63","-63"
"563","-62","-62","-62"
"564","-62","-62","-62"
"565","-63","-63","-63"
"566","-62","-62","-62"
"567","-62","-62","-62"
"568","-63","-63","-63"
"569","-62","-62","-62"
"570","-62","-62","-62"
"571","-62","-62","-62"
"572","-62","-62","-62"
"573","-62","-62","-62"
"574","-63","-63","-63"
"575","-63","-63","-63"
"576","-63","-63","-63"
"577","-62","-62","-62"
"578","-63","-63","-63"
"579","-62","-62","-62"
"580","-62","-62","-62"
"581","-62","-62","-62"
"582","-62","-62","-62"
"583","-62","-62","-62"
"584","-61","-61","-61"
"585","-63","-63","-63"
"586","-63","-63","-63"
"587","-63","-63","-63"
"588","-62","-62","-62"
"589","-63","-63","-63"
"590","-62","-62","-62"
"591","-63","-63","-63"
"592","-63","-63","-63"
"593","-62","-62","-62"
"594","-61","-61","-61"
"595","-63","-63","-63"
"596","-62","-62","-62"
"597","-62","-62","-62"
"598","-62","-62","-62"
"599","-63","-63","-63"
"600","-75","-75","-75"
"601","-69","-69","-69"
"602","-64","-64","-64"
"603","-63","-63","-63"
"604","-64","-64","-64"
"605","-64","-64","-64"
"606","-62","-62","-62"
"607","-63","-63","-63"
"608","-62","-62","-62"
"609","-62","-62","-62"
"610","-63","-63","-63"
"611","-63","-63","-63"
"612","-63","-63","-63"
"613","-63","-63","-63"
"614","-63","-63","-63"
"615","-62","-62","-62"
"616","-62","-62","-62"
"617","-62","-62","-62"
"618","-62","-62","-62"
"619","-63","-63","-63"
"620","-63","-63","-63"
"621","-63","-63","-63"
"622","-57","-57","-57"
"623","-61","-61","-61"
"624","-63","-63","-63"
"625","-63","-63","-63"
"626","-63","-63","-63"
"627","-63","-63","-63"
"628","-63","-63","-63"
"629","-62","-62","-62"
"630","-63","-63","-63"
"631","-62","-62","-62"
"632","-63","-63","-63"
"633","-63","-63","-63"
"634","-63","-63","-63"
"635","-61","-61","-61"
"636","-61","-61","-61"
"637","-62","-62","-62"
"638","-62","-62","-62"
"639","-63","-63","-63"
"640","-62","-62","-62"
"641","-61","-61","-61"
"642","-62","-62","-62"
"643","-62","-62","-62"
"644","-62","-62","-62"
"645","-63","-63","-63"
"646","-62","-62","-62"
"647","-62","-62","-62"
"648","-61","-61","-61"
"649","-62","-62","-62"
"650","-63","-63","-63"
"651","-61","-61","-61"
"652","-61","-61","-61"
"653","-62","-62","-62"
"654","-63","-63","-63"
"655","-62","-62","-62"
"656","-62","-62","-62"
"657","-63","-63","-63"
"658","-63","-63","-63"
"659","-62","-62","-62"
"660","-62","-62","-62"
"661","-61","-61","-61"
"662","-63","-63","-63"
"663","-62","-62","-62"
"664","-62","-62","-62"
"665","-62","-62","-62"
"666","-61","-61","-61"
"667","-60","-60","-60"
"668","-63","-63","-63"
"669","-62","-62","-62"
"670","-61","-61","-61"
"671","-62","-62","-62"
"672","-62","-62","-62"
"673","-62","-62","-62"
"674","-62","-62","-62"
"675","-62","-62","-62"
"676","-62","-62","-62"
"677","-63","-63","-63"
"678","-62","-62","-62"
"679","-62","-62","-62"
"680","-62","-62","-62"
"681","-63","-63","-63"
"682","-64","-64","-64"
"683","-62","-62","-62"
"684","-63","-63","-63"
"685","-62","-62","-62"
"686","-63","-63","-63"
"687","-63","-63","-63"
"688","-61","-61","-61"
"689","-63","-63","-63"
"690","-62","-62","-62"
"691","-62","-62","-62"
"692","-61","-61","-61"
"693","-63","-63","-63"
"694","-61","-61","-61"
"695","-62","-62","-62"
"696","-62","-62","-62"
"697","-62","-62","-62"
"698","-61","-61","-61"
"699","-63","-63","-63"
"700","-63","-63","-63"
"701","-62","-62","-62"
"702","-62","-62","-62"
"703","-62","-62","-62"
"704","-62","-62","-62"
"705","-63","-63","-63"
"706","-63","-63","-63"
"707","-63","-63","-63"
"708","-63","-63","-63"
"709","-63","-63","-63"
"710","-62","-62","-62"
"711","-62","-62","-62"
"712","-61","-61","-61"
"713","-61","-61","-61"
"714","-63","-63","-63"
"715","-62","-62","-62"
"716","-62","-62","-62"
"717","-62","-62","-62"
"718","-62","-62","-62"
"719","-63","-63","-63"
"720","-62","-62","-62"
"721","-62","-62","-62"
"722","-62","-62","-62"
"723","-62","-62","-62"
"724","-62","-62","-62"
"725","-62","-62","-62"
"726","-61","-61","-61"
"727","-63","-63","-63"
"728","-62","-62","-62"
"729","-62","-62","-62"
"730","-62","-62","-62"
"731","-63","-63","-63"
"732","-63","-63","-63"
"733","-63","-63","-63"
"734","-63","-63","-63"
"735","-62","-62","-62"
"736","-62","-62","-62"
"737","-62","-62","-62"
"738","-63","-63","-63"
"739","-62","-62","-62"
"740","-61","-61","-61"
"741","-62","-62","-62"
"742","-62","-62","-62"
"743","-64","-64","-64"
"744","-61","-61","-61"
"745","-58","-58","-58"
"746","-62","-62","-62"
"747","-63","-63","-63"
"748","-62","-62","-62"
"749","-64","-64","-64"
"750","-62","-62","-62"
"751","-62","-62","-62"
"752","-62","-62","-62"
"753","-62","-62","-62"
"754","-58","-58","-58"
"755","-62","-62","-62"
"756","-64","-64","-64"
"757","-62","-62","-62"
"758","-62","-62","-62"
"759","-63","-63","-63"
"760","-62","-62","-62"
"761","-62","-62","-62"
"762","-63","-63","-63"
"763","-62","-62","-62"
"764","-63","-63","-63"
"765","-62","-62","-62"
"766","-62","-62","-62"
"767","-63","-63","-63"
"768","-62","-62","-62"
"769","-62","-62","-62"
"770","-61","-61","-61"
"771","-62","-62","-62"
"772","-62","-62","-62"
"773","-62","-62","-62"
"774","-61","-61","-61"
"775","-61","-61","-61"
"776","-63","-63","-63"
"777","-62","-62","-62"
"778","-62","-62","-62"
"779","-64","-64","-64"
"780","-62","-62","-62"
"781","-63","-63","-63"
"782","-63","-63","-63"
"783","-62","-62","-62"
"784","-61","-61","-61"
"785","-63","-63","-63"
"786","-61","-61","-61"
"787","-61","-61","-61"
"788","-62","-62","-62"
"789","-61","-61","-61"
"790","-62","-62","-62"
"791","-61","-61","-61"
"792","-61","-61","-61"
"793","-61","-61","-61"
"794","-63","-63","-63"
"795","-61","-61","-61"
"796","-61","-61","-61"
"797","-62","-62","-62"
"798","-63","-63","-63"
"799","-61","-61","-61"
"800","-200","-200","-200"
"801","-143","-143","-143"
"802","-200","-200","-200"
"803","-200","-200","-200"
"804","-79","-79","-79"
"805","-200","-200","-200"
"806","-200","-200","-200"
"807","-93","-93","-93"
"808","-200","-200","-200"
"809","-200","-200","-200"
"810","-111","-111","-111"
"811","-135","-135","-135"
"812","-111","-111","-111"
"813","-128","-128","-128"
"814","-200","-200","-200"
"815","-170","-170","-170"
"816","-95","-95","-95"
"817","-200","-200","-200"
"818","-200","-200","-200"
"819","-200","-200","-200"
"820","-126","-126","-126"
"821","-87","-87","-87"
"822","-73","-73","-73"
"823","-71","-71","-71"
"824","-98","-98","-98"
"825","-70","-70","-70"
"826","-83","-83","-83"
"827","-82","-82","-82"
"828","-64","-64","-64"
"829","-63","-63","-63"
"830","-62","-62","-62"
"831","-62","-62","-62"
"832","-63","-63","-63"
"833","-63","-63","-63"
"834","-62","-62","-62"
"835","-63","-63","-63"
"836","-63","-63","-63"
"837","-62","-62","-62"
"838","-63","-63","-63"
"839","-62","-62","-62"
"840","-64","-64","-64"
"841","-63","-63","-63"
"842","-63","-63","-63"
"843","-62","-62","-62"
"844","-63","-63","-63"
"845","-62","-62","-62"
"846","-63","-63","-63"
"847","-63","-63","-63"
"848","-63","-63","-63"
"849","-63","-63","-63"
"850","-59","-59","-59"
"851","-63","-63","-63"
"852","-64","-64","-64"
"853","-62","-62","-62"
"854","-62","-62","-62"
"855","-63","-63","-63"
"856","-63","-63","-63"
"857","-62","-62","-62"
"858","-64","-64","-64"
"859","-64","-64","-64"
"860","-63","-63","-63"
"861","-63","-63","-63"
"862","-62","-62","-62"
"863","-63","-63","-63"
"864","-62","-62","-62"
"865","-63","-63","-63"
"866","-62","-62","-62"
"867","-63","-63","-63"
"868","-61","-61","-61"
"869","-63","-63","-63"
"870","-57","-57","-57"
"871","-63","-63","-63"
"872","-63","-63","-63"
"873","-64","-64","-64"
"874","-64","-64","-64"
"875","-63","-63","-63"
"876","-63","-63","-63"
"877","-63","-63","-63"
"878","-63","-63","-63"
"879","-62","-62","-62"
"880","-64","-64","-64"
"881","-63","-63","-63"
"882","-63","-63","-63"
"883","-64","-64","-64"
"884","-64","-64","-64"
"885","-64","-64","-64"
"886","-62","-62","-62"
"887","-63","-63","-63"
"888","-63","-63","-63"
"889","-63","-63","-63"
"890","-63","-63","-63"
"891","-63","-63","-63"
"892","-63","-63","-63"
"893","-64","-64","-64"
"894","-63","-63","-63"
"895","-64","-64","-64"
"896","-62","-62","-62"
"897","-64","-64","-64"
"898","-63","-63","-63"
"899","-63","-63","-63"
"900","-63","-63","-63"
"901","-63","-63","-63"
"902","-63","-63","-63"
"903","-63","-63","-63"
"904","-62","-62","-62"
"905","-63","-63","-63"
"906","-63","-63","-63"
"907","-63","-63","-63"
"908","-63","-63","-63"
"909","-63","-63","-63"
"910","-62","-62","-62"
"911","-63","-63","-63"
"912","-63","-63","-63"
"913","-62","-62","-62"
"914","-63","-63","-63"
"915","-63","-63","-63"
"916","-62","-62","-62"
"917","-63","-63","-63"
"918","-63","-63","-63"
"919","-63","-63","-63"
"920","-62","-62","-62"
"921","-62","-62","-62"
"922","-63","-63","-63"
"923","-62","-62","-62"
"924","-62","-62","-62"
"925","-63","-63","-63"
"926","-62","-62","-62"
"927","-62","-62","-62"
"928","-63","-63","-63"
"929","-63","-63","-63"
"930","-63","-63","-63"
"931","-62","-62","-62"
"932","-63","-63","-63"
"933","-63","-63","-63"
"934","-63","-63","-63"
"935","-62","-62","-62"
"936","-63","-63","-63"
"937","-62","-62","-62"
"938","-63","-63","-63"
"939","-62","-62","-62"
"940","-62","-62","-62"
"941","-62","-62","-62"
"942","-63","-63","-63"
"943","-62","-62","-62"
"944","-62","-62","-62"
"945","-63","-63","-63"
"946","-63","-63","-63"
"947","-58","-58","-58"
"948","-62","-62","-62"
"949","-63","-63","-63"
"950","-63","-63","-63"
"951","-62","-62","-62"
"952","-62","-62","-62"
"953","-63","-63","-63"
"954","-62","-62","-62"
"955","-62","-62","-62"
"956","-64","-64","-64"
"957","-59","-59","-59"
"958","-62","-62","-62"
"959","-62","-62","-62"
"960","-62","-62","-62"
"961","-63","-63","-63"
"962","-62","-62","-62"
"963","-63","-63","-63"
"964","-63","-63","-63"
"965","-64","-64","-64"
"966","-63","-63","-63"
"967","-63","-63","-63"
"968","-63","-63","-63"
"969","-61","-61","-61"
"970","-63","-63","-63"
"971","-63","-63","-63"
"972","-62","-62","-62"
"973","-63","-63","-63"
"974","-62","-62","-62"
"975","-63","-63","-63"
"976","-63","-63","-63"
"977","-63","-63","-63"
"978","-63","-63","-63"
"979","-63","-63","-63"
"980","-62","-62","-62"
"981","-63","-63","-63"
"982","-62","-62","-62"
"983","-63","-63","-63"
"984","-62","-62","-62"
"985","-63","-63","-63"
"986","-62","-62","-62"
"987","-60","-60","-60"
"988","-62","-62","-62"
"989","-62","-62","-62"
"990","-62","-62","-62"
"991","-63","-63","-63"
"992","-62","-62","-62"
"993","-62","-62","-62"
"994","-62","-62","-62"
"995","-63","-63","-63"
"996","-63","-63","-63"
"997","-59","-59","-59"
"998","-63","-63","-63"
"999","-62","-62","-62"
"1000","-64","-64","-64"
"1001","-63","-63","-63"
"1002","-62","-62","-62"
"1003","-63","-63","-63"
"1004","-62","-62","-62"
"1005","-63","-63","-63"
"1006","-63","-63","-63"
"1007","-63","-63","-63"
"1008","-62","-62","-62"
"1009","-62","-62","-62"
"1010","-63","-63","-63"
"1011","-62","-62","-62"
"1012","-63","-63","-63"
"1013","-62","-62","-62"
"1014","-63","-63","-63"
"1015","-63","-63","-63"
"1016","-61","-61","-61"
"1017","-63","-63","-63"
"1018","-62","-62","-62"
"1019","-62","-62","-62"
"1020","-62","-62","-62"
"1021","-63","-63","-63"
"1022","-63","-63","-63"
"1023","-62","-62","-62"
"1024","-62","-62","-62"
"1025","-62","-62","-62"
"1026","-61","-61","-61"
"1027","-61","-61","-61"
"1028","-61","-61","-61"
"1029","-62","-62","-62"
"1030","-62","-62","-62"
"1031","-62","-62","-62"
"1032","-63","-63","-63"
"1033","-62","-62","-62"
"1034","-61","-61","-61"
"1035","-63","-63","-63"
"1036","-61","-61","-61"
