"Step","evosax_OpenES/generations_2000_strategy_OpenES_popsize_512_es_kws_{'sigma_init': 0.3} - current_best_fitness","evosax_OpenES/generations_2000_strategy_OpenES_popsize_512_es_kws_{'sigma_init': 0.3} - current_best_fitness__MIN","evosax_OpenES/generations_2000_strategy_OpenES_popsize_512_es_kws_{'sigma_init': 0.3} - current_best_fitness__MAX"
"0","-73","-73","-73"
"1","-71","-71","-71"
"2","-71","-71","-71"
"3","-72","-72","-72"
"4","-66","-66","-66"
"5","-72","-72","-72"
"6","-77","-77","-77"
"7","-65","-65","-65"
"8","-72","-72","-72"
"9","-64","-64","-64"
"10","-69","-69","-69"
"11","-66","-66","-66"
"12","-73","-73","-73"
"13","-87","-87","-87"
"14","-66","-66","-66"
"15","-71","-71","-71"
"16","-81","-81","-81"
"17","-64","-64","-64"
"18","-76","-76","-76"
"19","-64","-64","-64"
"20","-72","-72","-72"
"21","-70","-70","-70"
"22","-82","-82","-82"
"23","-65","-65","-65"
"24","-75","-75","-75"
"25","-74","-74","-74"
"26","-66","-66","-66"
"27","-71","-71","-71"
"28","-74","-74","-74"
"29","-73","-73","-73"
"30","-71","-71","-71"
"31","-71","-71","-71"
"32","-73","-73","-73"
"33","-63","-63","-63"
"34","-72","-72","-72"
"35","-72","-72","-72"
"36","-64","-64","-64"
"37","-71","-71","-71"
"38","-72","-72","-72"
"39","-68","-68","-68"
"40","-75","-75","-75"
"41","-69","-69","-69"
"42","-72","-72","-72"
"43","-63","-63","-63"
"44","-72","-72","-72"
"45","-73","-73","-73"
"46","-72","-72","-72"
"47","-75","-75","-75"
"48","-65","-65","-65"
"49","-65","-65","-65"
"50","-65","-65","-65"
"51","-69","-69","-69"
"52","-65","-65","-65"
"53","-63","-63","-63"
"54","-72","-72","-72"
"55","-71","-71","-71"
"56","-71","-71","-71"
"57","-66","-66","-66"
"58","-64","-64","-64"
"59","-71","-71","-71"
"60","-72","-72","-72"
"61","-71","-71","-71"
"62","-64","-64","-64"
"63","-66","-66","-66"
"64","-75","-75","-75"
"65","-69","-69","-69"
"66","-64","-64","-64"
"67","-72","-72","-72"
"68","-72","-72","-72"
"69","-79","-79","-79"
"70","-72","-72","-72"
"71","-65","-65","-65"
"72","-64","-64","-64"
"73","-64","-64","-64"
"74","-65","-65","-65"
"75","-60","-60","-60"
"76","-66","-66","-66"
"77","-65","-65","-65"
"78","-64","-64","-64"
"79","-65","-65","-65"
"80","-71","-71","-71"
"81","-61","-61","-61"
"82","-66","-66","-66"
"83","-65","-65","-65"
"84","-68","-68","-68"
"85","-67","-67","-67"
"86","-65","-65","-65"
"87","-64","-64","-64"
"88","-65","-65","-65"
"89","-72","-72","-72"
"90","-64","-64","-64"
"91","-64","-64","-64"
"92","-65","-65","-65"
"93","-64","-64","-64"
"94","-71","-71","-71"
"95","-74","-74","-74"
"96","-64","-64","-64"
"97","-71","-71","-71"
"98","-66","-66","-66"
"99","-64","-64","-64"
"100","-64","-64","-64"
"101","-65","-65","-65"
"102","-67","-67","-67"
"103","-64","-64","-64"
"104","-64","-64","-64"
"105","-64","-64","-64"
"106","-64","-64","-64"
"107","-66","-66","-66"
"108","-64","-64","-64"
"109","-64","-64","-64"
"110","-66","-66","-66"
"111","-65","-65","-65"
"112","-64","-64","-64"
"113","-66","-66","-66"
"114","-64","-64","-64"
"115","-63","-63","-63"
"116","-64","-64","-64"
"117","-64","-64","-64"
"118","-64","-64","-64"
"119","-62","-62","-62"
"120","-64","-64","-64"
"121","-64","-64","-64"
"122","-65","-65","-65"
"123","-65","-65","-65"
"124","-64","-64","-64"
"125","-62","-62","-62"
"126","-63","-63","-63"
"127","-65","-65","-65"
"128","-64","-64","-64"
"129","-65","-65","-65"
"130","-64","-64","-64"
"131","-65","-65","-65"
"132","-61","-61","-61"
"133","-64","-64","-64"
"134","-62","-62","-62"
"135","-63","-63","-63"
"136","-64","-64","-64"
"137","-64","-64","-64"
"138","-65","-65","-65"
"139","-61","-61","-61"
"140","-62","-62","-62"
"141","-64","-64","-64"
"142","-63","-63","-63"
"143","-63","-63","-63"
"144","-63","-63","-63"
"145","-64","-64","-64"
"146","-57","-57","-57"
"147","-64","-64","-64"
"148","-63","-63","-63"
"149","-62","-62","-62"
"150","-63","-63","-63"
"151","-63","-63","-63"
"152","-64","-64","-64"
"153","-64","-64","-64"
"154","-64","-64","-64"
"155","-63","-63","-63"
"156","-63","-63","-63"
"157","-63","-63","-63"
"158","-62","-62","-62"
"159","-62","-62","-62"
"160","-64","-64","-64"
"161","-62","-62","-62"
"162","-64","-64","-64"
"163","-63","-63","-63"
"164","-62","-62","-62"
"165","-65","-65","-65"
"166","-64","-64","-64"
"167","-63","-63","-63"
"168","-63","-63","-63"
"169","-64","-64","-64"
"170","-63","-63","-63"
"171","-65","-65","-65"
"172","-63","-63","-63"
"173","-65","-65","-65"
"174","-61","-61","-61"
"175","-63","-63","-63"
"176","-64","-64","-64"
"177","-64","-64","-64"
"178","-63","-63","-63"
"179","-62","-62","-62"
"180","-64","-64","-64"
"181","-62","-62","-62"
"182","-63","-63","-63"
"183","-63","-63","-63"
"184","-64","-64","-64"
"185","-62","-62","-62"
"186","-57","-57","-57"
"187","-64","-64","-64"
"188","-62","-62","-62"
"189","-64","-64","-64"
"190","-63","-63","-63"
"191","-65","-65","-65"
"192","-65","-65","-65"
"193","-63","-63","-63"
"194","-63","-63","-63"
"195","-62","-62","-62"
"196","-63","-63","-63"
"197","-65","-65","-65"
"198","-63","-63","-63"
"199","-63","-63","-63"
"200","-62","-62","-62"
"201","-66","-66","-66"
"202","-63","-63","-63"
"203","-71","-71","-71"
"204","-65","-65","-65"
"205","-62","-62","-62"
"206","-64","-64","-64"
"207","-64","-64","-64"
"208","-62","-62","-62"
"209","-69","-69","-69"
"210","-63","-63","-63"
"211","-63","-63","-63"
"212","-63","-63","-63"
"213","-64","-64","-64"
"214","-64","-64","-64"
"215","-64","-64","-64"
"216","-69","-69","-69"
"217","-64","-64","-64"
"218","-65","-65","-65"
"219","-62","-62","-62"
"220","-63","-63","-63"
"221","-63","-63","-63"
"222","-64","-64","-64"
"223","-64","-64","-64"
"224","-64","-64","-64"
"225","-63","-63","-63"
"226","-64","-64","-64"
"227","-64","-64","-64"
"228","-64","-64","-64"
"229","-64","-64","-64"
"230","-64","-64","-64"
"231","-62","-62","-62"
"232","-63","-63","-63"
"233","-62","-62","-62"
"234","-62","-62","-62"
"235","-63","-63","-63"
"236","-63","-63","-63"
"237","-63","-63","-63"
"238","-64","-64","-64"
"239","-63","-63","-63"
"240","-63","-63","-63"
"241","-63","-63","-63"
"242","-64","-64","-64"
"243","-62","-62","-62"
"244","-64","-64","-64"
"245","-62","-62","-62"
"246","-65","-65","-65"
"247","-62","-62","-62"
"248","-63","-63","-63"
"249","-64","-64","-64"
"250","-62","-62","-62"
"251","-68","-68","-68"
"252","-64","-64","-64"
"253","-62","-62","-62"
"254","-63","-63","-63"
"255","-63","-63","-63"
"256","-63","-63","-63"
"257","-65","-65","-65"
"258","-64","-64","-64"
"259","-65","-65","-65"
"260","-64","-64","-64"
"261","-63","-63","-63"
"262","-62","-62","-62"
"263","-65","-65","-65"
"264","-63","-63","-63"
"265","-63","-63","-63"
"266","-64","-64","-64"
"267","-65","-65","-65"
"268","-62","-62","-62"
"269","-63","-63","-63"
"270","-64","-64","-64"
"271","-63","-63","-63"
"272","-64","-64","-64"
"273","-64","-64","-64"
"274","-63","-63","-63"
"275","-64","-64","-64"
"276","-64","-64","-64"
"277","-64","-64","-64"
"278","-64","-64","-64"
"279","-65","-65","-65"
"280","-57","-57","-57"
"281","-63","-63","-63"
"282","-63","-63","-63"
"283","-62","-62","-62"
"284","-65","-65","-65"
"285","-66","-66","-66"
"286","-64","-64","-64"
"287","-63","-63","-63"
"288","-65","-65","-65"
"289","-64","-64","-64"
"290","-63","-63","-63"
"291","-63","-63","-63"
"292","-64","-64","-64"
"293","-65","-65","-65"
"294","-66","-66","-66"
"295","-63","-63","-63"
"296","-62","-62","-62"
"297","-64","-64","-64"
"298","-63","-63","-63"
"299","-63","-63","-63"
"300","-64","-64","-64"
"301","-70","-70","-70"
"302","-63","-63","-63"
"303","-63","-63","-63"
"304","-66","-66","-66"
"305","-65","-65","-65"
"306","-67","-67","-67"
"307","-67","-67","-67"
"308","-63","-63","-63"
"309","-62","-62","-62"
"310","-64","-64","-64"
"311","-70","-70","-70"
"312","-64","-64","-64"
"313","-64","-64","-64"
"314","-63","-63","-63"
"315","-62","-62","-62"
"316","-74","-74","-74"
"317","-70","-70","-70"
"318","-69","-69","-69"
"319","-62","-62","-62"
"320","-64","-64","-64"
"321","-70","-70","-70"
"322","-65","-65","-65"
"323","-66","-66","-66"
"324","-64","-64","-64"
"325","-62","-62","-62"
"326","-63","-63","-63"
"327","-69","-69","-69"
"328","-66","-66","-66"
"329","-67","-67","-67"
"330","-63","-63","-63"
"331","-64","-64","-64"
"332","-68","-68","-68"
"333","-64","-64","-64"
"334","-63","-63","-63"
"335","-70","-70","-70"
"336","-65","-65","-65"
"337","-63","-63","-63"
"338","-63","-63","-63"
"339","-64","-64","-64"
"340","-65","-65","-65"
"341","-62","-62","-62"
"342","-63","-63","-63"
"343","-64","-64","-64"
"344","-70","-70","-70"
"345","-63","-63","-63"
"346","-64","-64","-64"
"347","-64","-64","-64"
"348","-67","-67","-67"
"349","-72","-72","-72"
"350","-63","-63","-63"
"351","-63","-63","-63"
"352","-64","-64","-64"
"353","-68","-68","-68"
"354","-63","-63","-63"
"355","-63","-63","-63"
"356","-64","-64","-64"
"357","-65","-65","-65"
"358","-64","-64","-64"
"359","-66","-66","-66"
"360","-63","-63","-63"
"361","-64","-64","-64"
"362","-64","-64","-64"
"363","-69","-69","-69"
"364","-63","-63","-63"
"365","-64","-64","-64"
"366","-64","-64","-64"
"367","-71","-71","-71"
"368","-63","-63","-63"
"369","-65","-65","-65"
"370","-65","-65","-65"
"371","-65","-65","-65"
"372","-65","-65","-65"
"373","-63","-63","-63"
"374","-70","-70","-70"
"375","-63","-63","-63"
"376","-70","-70","-70"
"377","-63","-63","-63"
"378","-68","-68","-68"
"379","-71","-71","-71"
"380","-63","-63","-63"
"381","-62","-62","-62"
"382","-62","-62","-62"
"383","-65","-65","-65"
"384","-62","-62","-62"
"385","-71","-71","-71"
"386","-63","-63","-63"
"387","-64","-64","-64"
"388","-63","-63","-63"
"389","-72","-72","-72"
"390","-65","-65","-65"
"391","-63","-63","-63"
"392","-65","-65","-65"
"393","-73","-73","-73"
"394","-68","-68","-68"
"395","-64","-64","-64"
"396","-71","-71","-71"
"397","-68","-68","-68"
"398","-63","-63","-63"
"399","-63","-63","-63"
"400","-72","-72","-72"
