"Step","brax_ppo/num_timesteps_204480000 - current_best_fitness","brax_ppo/num_timesteps_204480000 - current_best_fitness__MIN","brax_ppo/num_timesteps_204480000 - current_best_fitness__MAX"
"0","-200","-200","-200"
"1","-200","-200","-200"
"2","-200","-200","-200"
"3","-200","-200","-200"
"4","-200","-200","-200"
"5","-200","-200","-200"
"6","-200","-200","-200"
"7","-200","-200","-200"
"8","-195.171875","-195.171875","-195.171875"
"9","-183.4609375","-183.4609375","-183.4609375"
"10","-194.8046875","-194.8046875","-194.8046875"
"11","-190.140625","-190.140625","-190.140625"
"12","-188.28125","-188.28125","-188.28125"
"13","-157.125","-157.125","-157.125"
"14","-129.8828125","-129.8828125","-129.8828125"
"15","-102.7265625","-102.7265625","-102.7265625"
"16","-89.4296875","-89.4296875","-89.4296875"
"17","-91.5078125","-91.5078125","-91.5078125"
"18","-85.8828125","-85.8828125","-85.8828125"
"19","-90.7265625","-90.7265625","-90.7265625"
"20","-89.9296875","-89.9296875","-89.9296875"
"21","-89.3828125","-89.3828125","-89.3828125"
"22","-85.03125","-85.03125","-85.03125"
"23","-85.9375","-85.9375","-85.9375"
"24","-82.578125","-82.578125","-82.578125"
"25","-81.125","-81.125","-81.125"
"26","-81.9765625","-81.9765625","-81.9765625"
"27","-84.3984375","-84.3984375","-84.3984375"
"28","-84.7578125","-84.7578125","-84.7578125"
"29","-83.6640625","-83.6640625","-83.6640625"
"30","-82.6484375","-82.6484375","-82.6484375"
"31","-84.328125","-84.328125","-84.328125"
"32","-83.8359375","-83.8359375","-83.8359375"
"33","-83.390625","-83.390625","-83.390625"
"34","-83.859375","-83.859375","-83.859375"
"35","-83.7734375","-83.7734375","-83.7734375"
"36","-83.046875","-83.046875","-83.046875"
"37","-82.953125","-82.953125","-82.953125"
"38","-83.75","-83.75","-83.75"
"39","-82.0703125","-82.0703125","-82.0703125"
"40","-82.4921875","-82.4921875","-82.4921875"
"41","-83.96875","-83.96875","-83.96875"
"42","-85.0078125","-85.0078125","-85.0078125"
"43","-83.3046875","-83.3046875","-83.3046875"
"44","-86.1875","-86.1875","-86.1875"
"45","-85.3359375","-85.3359375","-85.3359375"
"46","-89.9296875","-89.9296875","-89.9296875"
"47","-84.859375","-84.859375","-84.859375"
"48","-84.28125","-84.28125","-84.28125"
"49","-80.828125","-80.828125","-80.828125"
"50","-81.2578125","-81.2578125","-81.2578125"
"51","-84.828125","-84.828125","-84.828125"
"52","-83.578125","-83.578125","-83.578125"
"53","-81.7890625","-81.7890625","-81.7890625"
"54","-79.9765625","-79.9765625","-79.9765625"
"55","-87.015625","-87.015625","-87.015625"
"56","-85.5234375","-85.5234375","-85.5234375"
"57","-84.9375","-84.9375","-84.9375"
"58","-84.2265625","-84.2265625","-84.2265625"
"59","-81.2578125","-81.2578125","-81.2578125"
"60","-81.5859375","-81.5859375","-81.5859375"
"61","-85.390625","-85.390625","-85.390625"
"62","-83.890625","-83.890625","-83.890625"
"63","-82.7421875","-82.7421875","-82.7421875"
"64","-83.2890625","-83.2890625","-83.2890625"
"65","-82.34375","-82.34375","-82.34375"
"66","-84.3359375","-84.3359375","-84.3359375"
"67","-82.234375","-82.234375","-82.234375"
"68","-81.4609375","-81.4609375","-81.4609375"
"69","-79.9140625","-79.9140625","-79.9140625"
"70","-84.171875","-84.171875","-84.171875"
"71","-87.1015625","-87.1015625","-87.1015625"
"72","-81.8046875","-81.8046875","-81.8046875"
"73","-83.21875","-83.21875","-83.21875"
"74","-83.6953125","-83.6953125","-83.6953125"
"75","-82.9453125","-82.9453125","-82.9453125"
"76","-81.9453125","-81.9453125","-81.9453125"
"77","-83.171875","-83.171875","-83.171875"
"78","-83.3671875","-83.3671875","-83.3671875"
"79","-80.6953125","-80.6953125","-80.6953125"
"80","-83.7578125","-83.7578125","-83.7578125"
"81","-85.640625","-85.640625","-85.640625"
"82","-82.0390625","-82.0390625","-82.0390625"
"83","-82.296875","-82.296875","-82.296875"
"84","-88.2421875","-88.2421875","-88.2421875"
"85","-84.1171875","-84.1171875","-84.1171875"
"86","-82.890625","-82.890625","-82.890625"
"87","-80.734375","-80.734375","-80.734375"
"88","-82.9921875","-82.9921875","-82.9921875"
"89","-84.9140625","-84.9140625","-84.9140625"
"90","-84.0234375","-84.0234375","-84.0234375"
"91","-84.7890625","-84.7890625","-84.7890625"
"92","-84.3984375","-84.3984375","-84.3984375"
"93","-83.9921875","-83.9921875","-83.9921875"
"94","-86.859375","-86.859375","-86.859375"
"95","-83.5","-83.5","-83.5"
"96","-81.4296875","-81.4296875","-81.4296875"
"97","-81.3203125","-81.3203125","-81.3203125"
"98","-81.65625","-81.65625","-81.65625"
"99","-85.1171875","-85.1171875","-85.1171875"
"100","-81.3515625","-81.3515625","-81.3515625"
"101","-84.9453125","-84.9453125","-84.9453125"
"102","-84.15625","-84.15625","-84.15625"
"103","-82.8359375","-82.8359375","-82.8359375"
"104","-81.859375","-81.859375","-81.859375"
"105","-83.03125","-83.03125","-83.03125"
"106","-80.765625","-80.765625","-80.765625"
"107","-82.5625","-82.5625","-82.5625"
"108","-83.3671875","-83.3671875","-83.3671875"
"109","-83.75","-83.75","-83.75"
"110","-83.3671875","-83.3671875","-83.3671875"
"111","-82.3828125","-82.3828125","-82.3828125"
"112","-81.71875","-81.71875","-81.71875"
"113","-81.671875","-81.671875","-81.671875"
"114","-81.5390625","-81.5390625","-81.5390625"
"115","-83.3671875","-83.3671875","-83.3671875"
"116","-82.5","-82.5","-82.5"
"117","-81.828125","-81.828125","-81.828125"
"118","-80.2265625","-80.2265625","-80.2265625"
"119","-79.921875","-79.921875","-79.921875"
"120","-83.65625","-83.65625","-83.65625"
"121","-80.53125","-80.53125","-80.53125"
"122","-81.9765625","-81.9765625","-81.9765625"
"123","-82.0625","-82.0625","-82.0625"
"124","-81.03125","-81.03125","-81.03125"
"125","-82.5234375","-82.5234375","-82.5234375"
"126","-81.046875","-81.046875","-81.046875"
"127","-80.15625","-80.15625","-80.15625"
"128","-80.21875","-80.21875","-80.21875"
"129","-81.90625","-81.90625","-81.90625"
"130","-80.1015625","-80.1015625","-80.1015625"
"131","-80.0390625","-80.0390625","-80.0390625"
"132","-80.40625","-80.40625","-80.40625"
"133","-81.7890625","-81.7890625","-81.7890625"
"134","-83.28125","-83.28125","-83.28125"
"135","-78.765625","-78.765625","-78.765625"
"136","-79.3671875","-79.3671875","-79.3671875"
"137","-79.0546875","-79.0546875","-79.0546875"
"138","-81.421875","-81.421875","-81.421875"
"139","-80.9140625","-80.9140625","-80.9140625"
"140","-78.84375","-78.84375","-78.84375"
"141","-81.453125","-81.453125","-81.453125"
"142","-80.9375","-80.9375","-80.9375"
"143","-79.5703125","-79.5703125","-79.5703125"
"144","-80.0546875","-80.0546875","-80.0546875"
"145","-81.65625","-81.65625","-81.65625"
"146","-81.1171875","-81.1171875","-81.1171875"
