"Step","brax_ppo/num_timesteps_204480000 - current_best_fitness","brax_ppo/num_timesteps_204480000 - current_best_fitness__MIN","brax_ppo/num_timesteps_204480000 - current_best_fitness__MAX"
"0","-200","-200","-200"
"1","-200","-200","-200"
"2","-200","-200","-200"
"3","-200","-200","-200"
"4","-200","-200","-200"
"5","-200","-200","-200"
"6","-200","-200","-200"
"7","-200","-200","-200"
"8","-200","-200","-200"
"9","-200","-200","-200"
"10","-193.3671875","-193.3671875","-193.3671875"
"11","-96.9609375","-96.9609375","-96.9609375"
"12","-91.1875","-91.1875","-91.1875"
"13","-86.375","-86.375","-86.375"
"14","-82.4609375","-82.4609375","-82.4609375"
"15","-86.1484375","-86.1484375","-86.1484375"
"16","-82.546875","-82.546875","-82.546875"
"17","-81.1484375","-81.1484375","-81.1484375"
"18","-79.5625","-79.5625","-79.5625"
"19","-82.2578125","-82.2578125","-82.2578125"
"20","-82.109375","-82.109375","-82.109375"
"21","-83.453125","-83.453125","-83.453125"
"22","-85.2421875","-85.2421875","-85.2421875"
"23","-84.34375","-84.34375","-84.34375"
"24","-83.546875","-83.546875","-83.546875"
"25","-80.375","-80.375","-80.375"
"26","-84","-84","-84"
"27","-83.5390625","-83.5390625","-83.5390625"
"28","-82.1015625","-82.1015625","-82.1015625"
"29","-86.0390625","-86.0390625","-86.0390625"
"30","-82.7421875","-82.7421875","-82.7421875"
"31","-78.921875","-78.921875","-78.921875"
"32","-83.171875","-83.171875","-83.171875"
"33","-83.984375","-83.984375","-83.984375"
"34","-80.796875","-80.796875","-80.796875"
"35","-78.1640625","-78.1640625","-78.1640625"
"36","-80.90625","-80.90625","-80.90625"
"37","-82.265625","-82.265625","-82.265625"
"38","-79.421875","-79.421875","-79.421875"
"39","-82.9375","-82.9375","-82.9375"
"40","-82.5390625","-82.5390625","-82.5390625"
"41","-82.9140625","-82.9140625","-82.9140625"
"42","-78.8828125","-78.8828125","-78.8828125"
"43","-80.890625","-80.890625","-80.890625"
"44","-81.546875","-81.546875","-81.546875"
"45","-81.96875","-81.96875","-81.96875"
"46","-80.4765625","-80.4765625","-80.4765625"
"47","-81.828125","-81.828125","-81.828125"
"48","-76.984375","-76.984375","-76.984375"
"49","-79.2890625","-79.2890625","-79.2890625"
"50","-82.3828125","-82.3828125","-82.3828125"
"51","-77.5703125","-77.5703125","-77.5703125"
"52","-79.46875","-79.46875","-79.46875"
"53","-79.65625","-79.65625","-79.65625"
"54","-80.828125","-80.828125","-80.828125"
"55","-82.7578125","-82.7578125","-82.7578125"
"56","-81.7265625","-81.7265625","-81.7265625"
"57","-78.8046875","-78.8046875","-78.8046875"
"58","-81.671875","-81.671875","-81.671875"
"59","-80.0859375","-80.0859375","-80.0859375"
"60","-80.734375","-80.734375","-80.734375"
"61","-81.0390625","-81.0390625","-81.0390625"
"62","-78.7109375","-78.7109375","-78.7109375"
"63","-82.234375","-82.234375","-82.234375"
"64","-84.6015625","-84.6015625","-84.6015625"
"65","-79.3671875","-79.3671875","-79.3671875"
"66","-81.3359375","-81.3359375","-81.3359375"
"67","-82.578125","-82.578125","-82.578125"
"68","-83.1640625","-83.1640625","-83.1640625"
"69","-82.203125","-82.203125","-82.203125"
"70","-80.109375","-80.109375","-80.109375"
"71","-81.2734375","-81.2734375","-81.2734375"
"72","-82.109375","-82.109375","-82.109375"
"73","-81.5546875","-81.5546875","-81.5546875"
"74","-82.2734375","-82.2734375","-82.2734375"
"75","-80.7734375","-80.7734375","-80.7734375"
"76","-81.3828125","-81.3828125","-81.3828125"
"77","-80.59375","-80.59375","-80.59375"
"78","-80.140625","-80.140625","-80.140625"
"79","-81.1015625","-81.1015625","-81.1015625"
"80","-79.90625","-79.90625","-79.90625"
"81","-81.8203125","-81.8203125","-81.8203125"
"82","-80.84375","-80.84375","-80.84375"
"83","-81.671875","-81.671875","-81.671875"
"84","-80.390625","-80.390625","-80.390625"
"85","-82.03125","-82.03125","-82.03125"
"86","-79.5859375","-79.5859375","-79.5859375"
"87","-82.359375","-82.359375","-82.359375"
"88","-82.265625","-82.265625","-82.265625"
"89","-81.21875","-81.21875","-81.21875"
"90","-80.515625","-80.515625","-80.515625"
"91","-81.46875","-81.46875","-81.46875"
"92","-81.5078125","-81.5078125","-81.5078125"
"93","-80.3984375","-80.3984375","-80.3984375"
"94","-80.3125","-80.3125","-80.3125"
"95","-78.6796875","-78.6796875","-78.6796875"
"96","-81.796875","-81.796875","-81.796875"
"97","-81.1640625","-81.1640625","-81.1640625"
"98","-79.734375","-79.734375","-79.734375"
"99","-80.4453125","-80.4453125","-80.4453125"
"100","-80.3359375","-80.3359375","-80.3359375"
"101","-79.8203125","-79.8203125","-79.8203125"
"102","-81.8671875","-81.8671875","-81.8671875"
"103","-79.515625","-79.515625","-79.515625"
"104","-81.5","-81.5","-81.5"
"105","-80.28125","-80.28125","-80.28125"
"106","-82.2265625","-82.2265625","-82.2265625"
"107","-79.8203125","-79.8203125","-79.8203125"
"108","-81.3359375","-81.3359375","-81.3359375"
"109","-80.21875","-80.21875","-80.21875"
"110","-81.3359375","-81.3359375","-81.3359375"
"111","-80.25","-80.25","-80.25"
"112","-79.640625","-79.640625","-79.640625"
"113","-81.15625","-81.15625","-81.15625"
"114","-79.9609375","-79.9609375","-79.9609375"
"115","-80.1953125","-80.1953125","-80.1953125"
"116","-78.796875","-78.796875","-78.796875"
"117","-81.3203125","-81.3203125","-81.3203125"
"118","-79.796875","-79.796875","-79.796875"
"119","-80.078125","-80.078125","-80.078125"
"120","-79.8515625","-79.8515625","-79.8515625"
"121","-78.8828125","-78.8828125","-78.8828125"
"122","-81.40625","-81.40625","-81.40625"
"123","-80.4296875","-80.4296875","-80.4296875"
"124","-80.59375","-80.59375","-80.59375"
"125","-80.1171875","-80.1171875","-80.1171875"
"126","-82.4375","-82.4375","-82.4375"
"127","-79.7109375","-79.7109375","-79.7109375"
"128","-81.015625","-81.015625","-81.015625"
"129","-80.9921875","-80.9921875","-80.9921875"
"130","-79.3984375","-79.3984375","-79.3984375"
"131","-80.1015625","-80.1015625","-80.1015625"
"132","-82.546875","-82.546875","-82.546875"
"133","-82.53125","-82.53125","-82.53125"
"134","-81.1953125","-81.1953125","-81.1953125"
"135","-78.609375","-78.609375","-78.609375"
"136","-79.03125","-79.03125","-79.03125"
"137","-81.4296875","-81.4296875","-81.4296875"
"138","-81.4453125","-81.4453125","-81.4453125"
"139","-80.25","-80.25","-80.25"
"140","-80.890625","-80.890625","-80.890625"
"141","-80.28125","-80.28125","-80.28125"
"142","-78.640625","-78.640625","-78.640625"
"143","-78.3046875","-78.3046875","-78.3046875"
"144","-80.171875","-80.171875","-80.171875"
"145","-78.0546875","-78.0546875","-78.0546875"
"146","-80.96875","-80.96875","-80.96875"
"147","-80.0078125","-80.0078125","-80.0078125"
"148","-80.6484375","-80.6484375","-80.6484375"
