"Step","evosax_CMA_ES/generations_2000_strategy_CMA_ES_popsize_512_es_kws_{'sigma_init': 0.1, 'elite_ratio': 0.5} - current_best_fitness","evosax_CMA_ES/generations_2000_strategy_CMA_ES_popsize_512_es_kws_{'sigma_init': 0.1, 'elite_ratio': 0.5} - current_best_fitness__MIN","evosax_CMA_ES/generations_2000_strategy_CMA_ES_popsize_512_es_kws_{'sigma_init': 0.1, 'elite_ratio': 0.5} - current_best_fitness__MAX"
"626","-61","-61","-61"
"627","-62","-62","-62"
"628","-61","-61","-61"
"629","-62","-62","-62"
"630","-61","-61","-61"
"631","-62","-62","-62"
"632","-62","-62","-62"
"633","-62","-62","-62"
"634","-62","-62","-62"
"635","-62","-62","-62"
"636","-61","-61","-61"
"637","-62","-62","-62"
"638","-62","-62","-62"
"639","-62","-62","-62"
"640","-62","-62","-62"
"641","-62","-62","-62"
"642","-62","-62","-62"
"643","-62","-62","-62"
"644","-62","-62","-62"
"645","-62","-62","-62"
"646","-62","-62","-62"
"647","-62","-62","-62"
"648","-62","-62","-62"
"649","-63","-63","-63"
"650","-61","-61","-61"
"651","-62","-62","-62"
"652","-62","-62","-62"
"653","-63","-63","-63"
"654","-62","-62","-62"
"655","-62","-62","-62"
"656","-61","-61","-61"
"657","-62","-62","-62"
"658","-62","-62","-62"
"659","-62","-62","-62"
"660","-61","-61","-61"
"661","-62","-62","-62"
"662","-61","-61","-61"
"663","-62","-62","-62"
"664","-62","-62","-62"
"665","-62","-62","-62"
"666","-62","-62","-62"
"667","-62","-62","-62"
"668","-62","-62","-62"
"669","-62","-62","-62"
"670","-62","-62","-62"
"671","-61","-61","-61"
"672","-62","-62","-62"
"673","-62","-62","-62"
"674","-62","-62","-62"
"675","-61","-61","-61"
"676","-62","-62","-62"
"677","-61","-61","-61"
"678","-61","-61","-61"
"679","-62","-62","-62"
"680","-62","-62","-62"
"681","-62","-62","-62"
"682","-62","-62","-62"
"683","-61","-61","-61"
"684","-62","-62","-62"
"685","-62","-62","-62"
"686","-62","-62","-62"
"687","-62","-62","-62"
"688","-62","-62","-62"
"689","-62","-62","-62"
"690","-63","-63","-63"
"691","-62","-62","-62"
"692","-63","-63","-63"
"693","-63","-63","-63"
"694","-61","-61","-61"
"695","-62","-62","-62"
"696","-62","-62","-62"
"697","-62","-62","-62"
"698","-61","-61","-61"
"699","-62","-62","-62"
"700","-61","-61","-61"
"701","-62","-62","-62"
"702","-62","-62","-62"
"703","-62","-62","-62"
"704","-62","-62","-62"
"705","-62","-62","-62"
"706","-62","-62","-62"
"707","-62","-62","-62"
"708","-62","-62","-62"
"709","-62","-62","-62"
"710","-62","-62","-62"
"711","-62","-62","-62"
"712","-61","-61","-61"
"713","-61","-61","-61"
"714","-62","-62","-62"
"715","-62","-62","-62"
"716","-62","-62","-62"
"717","-62","-62","-62"
"718","-61","-61","-61"
"719","-62","-62","-62"
"720","-61","-61","-61"
"721","-62","-62","-62"
"722","-62","-62","-62"
"723","-62","-62","-62"
"724","-62","-62","-62"
"725","-63","-63","-63"
"726","-61","-61","-61"
"727","-63","-63","-63"
"728","-62","-62","-62"
"729","-62","-62","-62"
"730","-61","-61","-61"
"731","-62","-62","-62"
"732","-62","-62","-62"
"733","-62","-62","-62"
"734","-62","-62","-62"
"735","-62","-62","-62"
"736","-61","-61","-61"
"737","-62","-62","-62"
"738","-62","-62","-62"
"739","-61","-61","-61"
"740","-62","-62","-62"
"741","-62","-62","-62"
"742","-61","-61","-61"
"743","-62","-62","-62"
"744","-62","-62","-62"
"745","-62","-62","-62"
"746","-62","-62","-62"
"747","-62","-62","-62"
"748","-60","-60","-60"
"749","-61","-61","-61"
"750","-62","-62","-62"
"751","-62","-62","-62"
"752","-62","-62","-62"
"753","-62","-62","-62"
"754","-57","-57","-57"
"755","-62","-62","-62"
"756","-62","-62","-62"
"757","-62","-62","-62"
"758","-63","-63","-63"
"759","-62","-62","-62"
"760","-62","-62","-62"
"761","-62","-62","-62"
"762","-61","-61","-61"
"763","-62","-62","-62"
"764","-61","-61","-61"
"765","-62","-62","-62"
"766","-62","-62","-62"
"767","-61","-61","-61"
"768","-62","-62","-62"
"769","-61","-61","-61"
"770","-61","-61","-61"
"771","-62","-62","-62"
"772","-61","-61","-61"
"773","-62","-62","-62"
"774","-61","-61","-61"
"775","-62","-62","-62"
"776","-61","-61","-61"
"777","-61","-61","-61"
"778","-62","-62","-62"
"779","-62","-62","-62"
"780","-61","-61","-61"
"781","-62","-62","-62"
"782","-62","-62","-62"
"783","-62","-62","-62"
"784","-61","-61","-61"
"785","-62","-62","-62"
"786","-61","-61","-61"
"787","-61","-61","-61"
"788","-62","-62","-62"
"789","-62","-62","-62"
"790","-62","-62","-62"
"791","-62","-62","-62"
"792","-62","-62","-62"
"793","-61","-61","-61"
"794","-61","-61","-61"
"795","-62","-62","-62"
"796","-61","-61","-61"
"797","-62","-62","-62"
"798","-62","-62","-62"
"799","-62","-62","-62"
"800","-62","-62","-62"
"801","-61","-61","-61"
"802","-62","-62","-62"
"803","-62","-62","-62"
"804","-62","-62","-62"
"805","-61","-61","-61"
"806","-61","-61","-61"
"807","-61","-61","-61"
"808","-62","-62","-62"
"809","-61","-61","-61"
"810","-62","-62","-62"
"811","-62","-62","-62"
"812","-62","-62","-62"
"813","-62","-62","-62"
"814","-62","-62","-62"
"815","-61","-61","-61"
"816","-61","-61","-61"
"817","-62","-62","-62"
"818","-62","-62","-62"
"819","-62","-62","-62"
"820","-62","-62","-62"
"821","-62","-62","-62"
"822","-62","-62","-62"
"823","-62","-62","-62"
"824","-62","-62","-62"
"825","-62","-62","-62"
"826","-61","-61","-61"
"827","-61","-61","-61"
"828","-61","-61","-61"
"829","-62","-62","-62"
"830","-62","-62","-62"
"831","-62","-62","-62"
"832","-62","-62","-62"
"833","-62","-62","-62"
"834","-62","-62","-62"
"835","-61","-61","-61"
"836","-61","-61","-61"
"837","-62","-62","-62"
"838","-61","-61","-61"
"839","-62","-62","-62"
"840","-62","-62","-62"
"841","-62","-62","-62"
"842","-62","-62","-62"
"843","-62","-62","-62"
"844","-62","-62","-62"
"845","-61","-61","-61"
"846","-62","-62","-62"
"847","-62","-62","-62"
"848","-62","-62","-62"
"849","-63","-63","-63"
"850","-61","-61","-61"
"851","-62","-62","-62"
"852","-61","-61","-61"
"853","-60","-60","-60"
"854","-62","-62","-62"
"855","-62","-62","-62"
"856","-62","-62","-62"
"857","-62","-62","-62"
"858","-63","-63","-63"
"859","-62","-62","-62"
"860","-62","-62","-62"
"861","-61","-61","-61"
"862","-61","-61","-61"
"863","-62","-62","-62"
"864","-62","-62","-62"
"865","-63","-63","-63"
"866","-63","-63","-63"
"867","-61","-61","-61"
"868","-61","-61","-61"
"869","-63","-63","-63"
"870","-62","-62","-62"
"871","-62","-62","-62"
"872","-61","-61","-61"
"873","-61","-61","-61"
"874","-62","-62","-62"
"875","-61","-61","-61"
"876","-62","-62","-62"
"877","-62","-62","-62"
"878","-61","-61","-61"
"879","-61","-61","-61"
"880","-61","-61","-61"
"881","-61","-61","-61"
"882","-61","-61","-61"
"883","-62","-62","-62"
"884","-62","-62","-62"
"885","-62","-62","-62"
"886","-61","-61","-61"
"887","-62","-62","-62"
"888","-62","-62","-62"
"889","-62","-62","-62"
"890","-61","-61","-61"
"891","-62","-62","-62"
"892","-62","-62","-62"
"893","-62","-62","-62"
"894","-61","-61","-61"
"895","-61","-61","-61"
"896","-62","-62","-62"
"897","-62","-62","-62"
"898","-61","-61","-61"
"899","-61","-61","-61"
"900","-62","-62","-62"
"901","-61","-61","-61"
"902","-62","-62","-62"
"903","-62","-62","-62"
"904","-62","-62","-62"
"905","-62","-62","-62"
"906","-62","-62","-62"
"907","-61","-61","-61"
"908","-62","-62","-62"
"909","-62","-62","-62"
"910","-62","-62","-62"
"911","-61","-61","-61"
"912","-61","-61","-61"
"913","-61","-61","-61"
"914","-62","-62","-62"
"915","-61","-61","-61"
"916","-62","-62","-62"
"917","-61","-61","-61"
"918","-62","-62","-62"
"919","-61","-61","-61"
"920","-61","-61","-61"
"921","-60","-60","-60"
"922","-61","-61","-61"
"923","-61","-61","-61"
"924","-60","-60","-60"
"925","-61","-61","-61"
"926","-61","-61","-61"
"927","-62","-62","-62"
"928","-61","-61","-61"
"929","-62","-62","-62"
"930","-61","-61","-61"
"931","-61","-61","-61"
"932","-61","-61","-61"
"933","-61","-61","-61"
"934","-61","-61","-61"
"935","-61","-61","-61"
"936","-62","-62","-62"
"937","-62","-62","-62"
"938","-61","-61","-61"
"939","-61","-61","-61"
"940","-60","-60","-60"
"941","-61","-61","-61"
"942","-62","-62","-62"
"943","-60","-60","-60"
"944","-62","-62","-62"
"945","-61","-61","-61"
"946","-61","-61","-61"
"947","-62","-62","-62"
"948","-61","-61","-61"
"949","-61","-61","-61"
"950","-61","-61","-61"
"951","-61","-61","-61"
"952","-60","-60","-60"
"953","-61","-61","-61"
"954","-61","-61","-61"
"955","-61","-61","-61"
"956","-61","-61","-61"
"957","-60","-60","-60"
"958","-61","-61","-61"
"959","-62","-62","-62"
"960","-60","-60","-60"
"961","-62","-62","-62"
"962","-60","-60","-60"
"963","-61","-61","-61"
"964","-61","-61","-61"
"965","-62","-62","-62"
"966","-62","-62","-62"
"967","-61","-61","-61"
"968","-62","-62","-62"
"969","-61","-61","-61"
"970","-60","-60","-60"
"971","-62","-62","-62"
"972","-61","-61","-61"
"973","-62","-62","-62"
"974","-62","-62","-62"
"975","-61","-61","-61"
"976","-62","-62","-62"
"977","-62","-62","-62"
"978","-61","-61","-61"
"979","-61","-61","-61"
"980","-61","-61","-61"
"981","-61","-61","-61"
"982","-60","-60","-60"
"983","-61","-61","-61"
"984","-61","-61","-61"
"985","-60","-60","-60"
"986","-61","-61","-61"
"987","-61","-61","-61"
"988","-61","-61","-61"
"989","-60","-60","-60"
"990","-61","-61","-61"
"991","-61","-61","-61"
"992","-61","-61","-61"
"993","-61","-61","-61"
"994","-61","-61","-61"
"995","-61","-61","-61"
"996","-60","-60","-60"
"997","-61","-61","-61"
"998","-62","-62","-62"
"999","-61","-61","-61"
"1000","-60","-60","-60"
"1001","-61","-61","-61"
"1002","-60","-60","-60"
"1003","-61","-61","-61"
"1004","-61","-61","-61"
"1005","-61","-61","-61"
"1006","-61","-61","-61"
"1007","-61","-61","-61"
"1008","-60","-60","-60"
"1009","-60","-60","-60"
"1010","-62","-62","-62"
"1011","-61","-61","-61"
"1012","-61","-61","-61"
"1013","-60","-60","-60"
"1014","-62","-62","-62"
"1015","-61","-61","-61"
"1016","-60","-60","-60"
"1017","-61","-61","-61"
"1018","-60","-60","-60"
"1019","-61","-61","-61"
"1020","-60","-60","-60"
"1021","-62","-62","-62"
"1022","-62","-62","-62"
"1023","-60","-60","-60"
"1024","-61","-61","-61"
"1025","-61","-61","-61"
"1026","-60","-60","-60"
"1027","-61","-61","-61"
"1028","-61","-61","-61"
"1029","-61","-61","-61"
"1030","-61","-61","-61"
"1031","-62","-62","-62"
"1032","-61","-61","-61"
"1033","-62","-62","-62"
"1034","-61","-61","-61"
"1035","-61","-61","-61"
"1036","-61","-61","-61"
