"Step","brax_ppo/num_timesteps_800000 - current_best_fitness","brax_ppo/num_timesteps_800000 - current_best_fitness__MIN","brax_ppo/num_timesteps_800000 - current_best_fitness__MAX"
"0","-200","-200","-200"
"1","-200","-200","-200"
"2","-200","-200","-200"
"3","-200","-200","-200"
"4","-200","-200","-200"
"5","-200","-200","-200"
"6","-200","-200","-200"
"7","-200","-200","-200"
"8","-200","-200","-200"
"9","-200","-200","-200"
"10","-199.0625","-199.0625","-199.0625"
"11","-188.2109375","-188.2109375","-188.2109375"
"12","-143.6484375","-143.6484375","-143.6484375"
"13","-121.765625","-121.765625","-121.765625"
"14","-105.921875","-105.921875","-105.921875"
"15","-97.3671875","-97.3671875","-97.3671875"
"16","-95.09375","-95.09375","-95.09375"
"17","-89.9375","-89.9375","-89.9375"
"18","-88.8671875","-88.8671875","-88.8671875"
"19","-87.765625","-87.765625","-87.765625"
"20","-88.3359375","-88.3359375","-88.3359375"
"21","-85.21875","-85.21875","-85.21875"
"22","-90.2265625","-90.2265625","-90.2265625"
"23","-86.5625","-86.5625","-86.5625"
"24","-87.03125","-87.03125","-87.03125"
"25","-88.453125","-88.453125","-88.453125"
"26","-83.4453125","-83.4453125","-83.4453125"
"27","-84.265625","-84.265625","-84.265625"
"28","-82.21875","-82.21875","-82.21875"
"29","-84.8515625","-84.8515625","-84.8515625"
"30","-83.0390625","-83.0390625","-83.0390625"
"31","-81.4375","-81.4375","-81.4375"
"32","-85.015625","-85.015625","-85.015625"
"33","-82.8984375","-82.8984375","-82.8984375"
"34","-82.21875","-82.21875","-82.21875"
"35","-81.0234375","-81.0234375","-81.0234375"
"36","-83.3828125","-83.3828125","-83.3828125"
"37","-82.4921875","-82.4921875","-82.4921875"
"38","-81.59375","-81.59375","-81.59375"
"39","-80.234375","-80.234375","-80.234375"
"40","-80.6484375","-80.6484375","-80.6484375"
"41","-80.4140625","-80.4140625","-80.4140625"
"42","-83.015625","-83.015625","-83.015625"
"43","-79.3046875","-79.3046875","-79.3046875"
"44","-81.6171875","-81.6171875","-81.6171875"
"45","-79.515625","-79.515625","-79.515625"
"46","-82.25","-82.25","-82.25"
"47","-81.1796875","-81.1796875","-81.1796875"
"48","-81.8828125","-81.8828125","-81.8828125"
"49","-80.6796875","-80.6796875","-80.6796875"
"50","-78.7578125","-78.7578125","-78.7578125"
"51","-82.7109375","-82.7109375","-82.7109375"
"52","-83.0390625","-83.0390625","-83.0390625"
"53","-80.25","-80.25","-80.25"
"54","-81.625","-81.625","-81.625"
"55","-82.7734375","-82.7734375","-82.7734375"
"56","-80.3671875","-80.3671875","-80.3671875"
"57","-80.6484375","-80.6484375","-80.6484375"
"58","-78.53125","-78.53125","-78.53125"
"59","-80.296875","-80.296875","-80.296875"
"60","-80.1640625","-80.1640625","-80.1640625"
"61","-81.234375","-81.234375","-81.234375"
"62","-84.8046875","-84.8046875","-84.8046875"
"63","-79.3515625","-79.3515625","-79.3515625"
"64","-78.9765625","-78.9765625","-78.9765625"
"65","-81.390625","-81.390625","-81.390625"
"66","-79.3046875","-79.3046875","-79.3046875"
"67","-81.515625","-81.515625","-81.515625"
"68","-82.8984375","-82.8984375","-82.8984375"
"69","-81.6015625","-81.6015625","-81.6015625"
"70","-83.796875","-83.796875","-83.796875"
"71","-79.96875","-79.96875","-79.96875"
"72","-84.21875","-84.21875","-84.21875"
"73","-79.5390625","-79.5390625","-79.5390625"
"74","-79.6484375","-79.6484375","-79.6484375"
"75","-82.8515625","-82.8515625","-82.8515625"
"76","-80.7890625","-80.7890625","-80.7890625"
"77","-81.1484375","-81.1484375","-81.1484375"
"78","-79.75","-79.75","-79.75"
"79","-77.5","-77.5","-77.5"
"80","-83.09375","-83.09375","-83.09375"
"81","-79.203125","-79.203125","-79.203125"
"82","-80.109375","-80.109375","-80.109375"
"83","-83.1484375","-83.1484375","-83.1484375"
"84","-80.375","-80.375","-80.375"
"85","-78.9921875","-78.9921875","-78.9921875"
"86","-79.2578125","-79.2578125","-79.2578125"
"87","-79.7265625","-79.7265625","-79.7265625"
"88","-79.96875","-79.96875","-79.96875"
"89","-82.890625","-82.890625","-82.890625"
"90","-83.15625","-83.15625","-83.15625"
"91","-81.3125","-81.3125","-81.3125"
"92","-80.2734375","-80.2734375","-80.2734375"
"93","-79.5","-79.5","-79.5"
"94","-80.5859375","-80.5859375","-80.5859375"
"95","-82.7578125","-82.7578125","-82.7578125"
"96","-80.734375","-80.734375","-80.734375"
"97","-80.0390625","-80.0390625","-80.0390625"
"98","-80.9296875","-80.9296875","-80.9296875"
"99","-80.9921875","-80.9921875","-80.9921875"
"100","-82.7265625","-82.7265625","-82.7265625"
"101","-80.2734375","-80.2734375","-80.2734375"
"102","-79.625","-79.625","-79.625"
"103","-78.2109375","-78.2109375","-78.2109375"
"104","-80.890625","-80.890625","-80.890625"
"105","-79.9921875","-79.9921875","-79.9921875"
"106","-83.3359375","-83.3359375","-83.3359375"
"107","-82.4765625","-82.4765625","-82.4765625"
"108","-82.453125","-82.453125","-82.453125"
"109","-80.140625","-80.140625","-80.140625"
"110","-79.3046875","-79.3046875","-79.3046875"
"111","-82.0703125","-82.0703125","-82.0703125"
"112","-80.28125","-80.28125","-80.28125"
"113","-79.0078125","-79.0078125","-79.0078125"
"114","-78.8125","-78.8125","-78.8125"
"115","-78.3828125","-78.3828125","-78.3828125"
"116","-80.2578125","-80.2578125","-80.2578125"
"117","-80.203125","-80.203125","-80.203125"
"118","-80.6015625","-80.6015625","-80.6015625"
"119","-78.875","-78.875","-78.875"
"120","-81.03125","-81.03125","-81.03125"
"121","-80.2578125","-80.2578125","-80.2578125"
"122","-79.9296875","-79.9296875","-79.9296875"
"123","-79.4765625","-79.4765625","-79.4765625"
"124","-78.453125","-78.453125","-78.453125"
"125","-80.359375","-80.359375","-80.359375"
"126","-79.203125","-79.203125","-79.203125"
"127","-80.4296875","-80.4296875","-80.4296875"
"128","-81.6171875","-81.6171875","-81.6171875"
"129","-80.796875","-80.796875","-80.796875"
"130","-82.140625","-82.140625","-82.140625"
"131","-78.7578125","-78.7578125","-78.7578125"
"132","-79.5","-79.5","-79.5"
"133","-80.1015625","-80.1015625","-80.1015625"
"134","-79.9609375","-79.9609375","-79.9609375"
"135","-81.3046875","-81.3046875","-81.3046875"
"136","-81.578125","-81.578125","-81.578125"
"137","-78.1015625","-78.1015625","-78.1015625"
"138","-80.5078125","-80.5078125","-80.5078125"
"139","-81.2421875","-81.2421875","-81.2421875"
"140","-79.8828125","-79.8828125","-79.8828125"
"141","-80.078125","-80.078125","-80.078125"
"142","-81.03125","-81.03125","-81.03125"
"143","-81.0546875","-81.0546875","-81.0546875"
"144","-79.4375","-79.4375","-79.4375"
"145","-81.6484375","-81.6484375","-81.6484375"
"146","-82.453125","-82.453125","-82.453125"
"147","-79.8046875","-79.8046875","-79.8046875"
