"Step","brax_ppo/num_timesteps_800000 - current_best_fitness","brax_ppo/num_timesteps_800000 - current_best_fitness__MIN","brax_ppo/num_timesteps_800000 - current_best_fitness__MAX"
"0","-200","-200","-200"
"1","-200","-200","-200"
"2","-200","-200","-200"
"3","-200","-200","-200"
"4","-200","-200","-200"
"5","-199.4609375","-199.4609375","-199.4609375"
"6","-184.3203125","-184.3203125","-184.3203125"
"7","-140.5625","-140.5625","-140.5625"
"8","-95.125","-95.125","-95.125"
"9","-87.3203125","-87.3203125","-87.3203125"
"10","-82.328125","-82.328125","-82.328125"
"11","-89.6171875","-89.6171875","-89.6171875"
"12","-89.6875","-89.6875","-89.6875"
"13","-89.8203125","-89.8203125","-89.8203125"
"14","-91.4375","-91.4375","-91.4375"
"15","-83.640625","-83.640625","-83.640625"
"16","-82.5546875","-82.5546875","-82.5546875"
"17","-85.4609375","-85.4609375","-85.4609375"
"18","-83.1953125","-83.1953125","-83.1953125"
"19","-80.09375","-80.09375","-80.09375"
"20","-82.0625","-82.0625","-82.0625"
"21","-81.265625","-81.265625","-81.265625"
"22","-78.875","-78.875","-78.875"
"23","-79.2109375","-79.2109375","-79.2109375"
"24","-83.640625","-83.640625","-83.640625"
"25","-82.875","-82.875","-82.875"
"26","-79.609375","-79.609375","-79.609375"
"27","-79.7578125","-79.7578125","-79.7578125"
"28","-81.9140625","-81.9140625","-81.9140625"
"29","-83.265625","-83.265625","-83.265625"
"30","-83.1015625","-83.1015625","-83.1015625"
"31","-80.859375","-80.859375","-80.859375"
"32","-79.9296875","-79.9296875","-79.9296875"
"33","-79.2890625","-79.2890625","-79.2890625"
"34","-82.0078125","-82.0078125","-82.0078125"
"35","-81.875","-81.875","-81.875"
"36","-79.3984375","-79.3984375","-79.3984375"
"37","-81.4296875","-81.4296875","-81.4296875"
"38","-79.7734375","-79.7734375","-79.7734375"
"39","-82.1484375","-82.1484375","-82.1484375"
"40","-82.203125","-82.203125","-82.203125"
"41","-81.4140625","-81.4140625","-81.4140625"
"42","-83.421875","-83.421875","-83.421875"
"43","-79.3671875","-79.3671875","-79.3671875"
"44","-80.0390625","-80.0390625","-80.0390625"
"45","-81.0078125","-81.0078125","-81.0078125"
"46","-82.5","-82.5","-82.5"
"47","-81.3203125","-81.3203125","-81.3203125"
"48","-81.796875","-81.796875","-81.796875"
"49","-80.6875","-80.6875","-80.6875"
"50","-84.78125","-84.78125","-84.78125"
"51","-83.3671875","-83.3671875","-83.3671875"
"52","-82.640625","-82.640625","-82.640625"
"53","-83.5625","-83.5625","-83.5625"
"54","-80.3203125","-80.3203125","-80.3203125"
"55","-80.828125","-80.828125","-80.828125"
"56","-81.484375","-81.484375","-81.484375"
"57","-80.0625","-80.0625","-80.0625"
"58","-80.7421875","-80.7421875","-80.7421875"
"59","-85.09375","-85.09375","-85.09375"
"60","-81.296875","-81.296875","-81.296875"
"61","-83.3203125","-83.3203125","-83.3203125"
"62","-84.953125","-84.953125","-84.953125"
"63","-83.2421875","-83.2421875","-83.2421875"
"64","-82.96875","-82.96875","-82.96875"
"65","-80.4375","-80.4375","-80.4375"
"66","-81.7109375","-81.7109375","-81.7109375"
"67","-81.5078125","-81.5078125","-81.5078125"
"68","-80.5625","-80.5625","-80.5625"
"69","-81.7265625","-81.7265625","-81.7265625"
"70","-81.78125","-81.78125","-81.78125"
"71","-78.5546875","-78.5546875","-78.5546875"
"72","-81.328125","-81.328125","-81.328125"
"73","-79.6640625","-79.6640625","-79.6640625"
"74","-83.1875","-83.1875","-83.1875"
"75","-81.1328125","-81.1328125","-81.1328125"
"76","-81.5","-81.5","-81.5"
"77","-78.4375","-78.4375","-78.4375"
"78","-84.53125","-84.53125","-84.53125"
"79","-83.8828125","-83.8828125","-83.8828125"
"80","-81.859375","-81.859375","-81.859375"
"81","-82.8125","-82.8125","-82.8125"
"82","-80.3984375","-80.3984375","-80.3984375"
"83","-80.734375","-80.734375","-80.734375"
"84","-81.8515625","-81.8515625","-81.8515625"
"85","-82.5","-82.5","-82.5"
"86","-80.9453125","-80.9453125","-80.9453125"
"87","-81.78125","-81.78125","-81.78125"
"88","-81.140625","-81.140625","-81.140625"
"89","-82.421875","-82.421875","-82.421875"
"90","-81.359375","-81.359375","-81.359375"
"91","-80.1640625","-80.1640625","-80.1640625"
"92","-80.8515625","-80.8515625","-80.8515625"
"93","-82.3671875","-82.3671875","-82.3671875"
"94","-81.765625","-81.765625","-81.765625"
"95","-80.7421875","-80.7421875","-80.7421875"
"96","-80.4765625","-80.4765625","-80.4765625"
"97","-81.734375","-81.734375","-81.734375"
"98","-80.8046875","-80.8046875","-80.8046875"
"99","-81.6015625","-81.6015625","-81.6015625"
"100","-80.7421875","-80.7421875","-80.7421875"
"101","-80.0859375","-80.0859375","-80.0859375"
"102","-83.2890625","-83.2890625","-83.2890625"
"103","-84.6484375","-84.6484375","-84.6484375"
"104","-81.6640625","-81.6640625","-81.6640625"
"105","-80.6796875","-80.6796875","-80.6796875"
"106","-81.84375","-81.84375","-81.84375"
"107","-79.4921875","-79.4921875","-79.4921875"
"108","-80.7421875","-80.7421875","-80.7421875"
"109","-81.0859375","-81.0859375","-81.0859375"
"110","-81.15625","-81.15625","-81.15625"
"111","-81.4375","-81.4375","-81.4375"
"112","-82.2109375","-82.2109375","-82.2109375"
"113","-80.2421875","-80.2421875","-80.2421875"
"114","-80.8125","-80.8125","-80.8125"
"115","-82.4296875","-82.4296875","-82.4296875"
"116","-81.5546875","-81.5546875","-81.5546875"
"117","-81.09375","-81.09375","-81.09375"
"118","-80.171875","-80.171875","-80.171875"
"119","-81.109375","-81.109375","-81.109375"
"120","-79.9609375","-79.9609375","-79.9609375"
"121","-81.1484375","-81.1484375","-81.1484375"
"122","-79.4765625","-79.4765625","-79.4765625"
"123","-80.9453125","-80.9453125","-80.9453125"
"124","-79.265625","-79.265625","-79.265625"
"125","-80.6640625","-80.6640625","-80.6640625"
"126","-80.4765625","-80.4765625","-80.4765625"
"127","-80.421875","-80.421875","-80.421875"
"128","-81.8359375","-81.8359375","-81.8359375"
"129","-80.453125","-80.453125","-80.453125"
"130","-81.0390625","-81.0390625","-81.0390625"
"131","-81.90625","-81.90625","-81.90625"
"132","-80.6328125","-80.6328125","-80.6328125"
"133","-79.6171875","-79.6171875","-79.6171875"
"134","-80.9609375","-80.9609375","-80.9609375"
"135","-81.03125","-81.03125","-81.03125"
"136","-85.1640625","-85.1640625","-85.1640625"
"137","-80.6796875","-80.6796875","-80.6796875"
"138","-81.546875","-81.546875","-81.546875"
"139","-80.7578125","-80.7578125","-80.7578125"
"140","-81.84375","-81.84375","-81.84375"
"141","-83.625","-83.625","-83.625"
"142","-80.6484375","-80.6484375","-80.6484375"
"143","-80.7578125","-80.7578125","-80.7578125"
"144","-80.9453125","-80.9453125","-80.9453125"
"145","-81.0078125","-81.0078125","-81.0078125"
