"Step","brax_ppo/num_timesteps_800000 - current_best_fitness","brax_ppo/num_timesteps_800000 - current_best_fitness__MIN","brax_ppo/num_timesteps_800000 - current_best_fitness__MAX"
"0","-131.671875","-131.671875","-131.671875"
"1","-190.3515625","-190.3515625","-190.3515625"
"2","-114.7109375","-114.7109375","-114.7109375"
"3","-105.6953125","-105.6953125","-105.6953125"
"4","-97.984375","-97.984375","-97.984375"
"5","-99.921875","-99.921875","-99.921875"
"6","-104.7578125","-104.7578125","-104.7578125"
"7","-100.4609375","-100.4609375","-100.4609375"
"8","-92.609375","-92.609375","-92.609375"
"9","-87.0625","-87.0625","-87.0625"
"10","-90.5","-90.5","-90.5"
"11","-91.6640625","-91.6640625","-91.6640625"
"12","-89.140625","-89.140625","-89.140625"
"13","-91.828125","-91.828125","-91.828125"
"14","-88.640625","-88.640625","-88.640625"
"15","-88.796875","-88.796875","-88.796875"
"16","-85.3671875","-85.3671875","-85.3671875"
"17","-87.640625","-87.640625","-87.640625"
"18","-88.1796875","-88.1796875","-88.1796875"
"19","-85.796875","-85.796875","-85.796875"
"20","-86.328125","-86.328125","-86.328125"
"21","-86.9609375","-86.9609375","-86.9609375"
"22","-86.3828125","-86.3828125","-86.3828125"
"23","-81.96875","-81.96875","-81.96875"
"24","-83.4140625","-83.4140625","-83.4140625"
"25","-84.6171875","-84.6171875","-84.6171875"
"26","-84.4453125","-84.4453125","-84.4453125"
"27","-81.296875","-81.296875","-81.296875"
"28","-81.78125","-81.78125","-81.78125"
"29","-83.8984375","-83.8984375","-83.8984375"
"30","-83.4375","-83.4375","-83.4375"
"31","-85.078125","-85.078125","-85.078125"
"32","-82.640625","-82.640625","-82.640625"
"33","-83.8984375","-83.8984375","-83.8984375"
"34","-81.8203125","-81.8203125","-81.8203125"
"35","-82.359375","-82.359375","-82.359375"
"36","-83.078125","-83.078125","-83.078125"
"37","-83.5546875","-83.5546875","-83.5546875"
"38","-82.9296875","-82.9296875","-82.9296875"
"39","-83.5390625","-83.5390625","-83.5390625"
"40","-82.8359375","-82.8359375","-82.8359375"
"41","-83.6640625","-83.6640625","-83.6640625"
"42","-85.046875","-85.046875","-85.046875"
"43","-83.703125","-83.703125","-83.703125"
"44","-82.578125","-82.578125","-82.578125"
"45","-84.140625","-84.140625","-84.140625"
"46","-81.984375","-81.984375","-81.984375"
"47","-82.5546875","-82.5546875","-82.5546875"
"48","-82.6171875","-82.6171875","-82.6171875"
"49","-78.8515625","-78.8515625","-78.8515625"
"50","-81.921875","-81.921875","-81.921875"
"51","-83.125","-83.125","-83.125"
"52","-82.796875","-82.796875","-82.796875"
"53","-79.390625","-79.390625","-79.390625"
"54","-81.3828125","-81.3828125","-81.3828125"
"55","-81.6484375","-81.6484375","-81.6484375"
"56","-82.65625","-82.65625","-82.65625"
"57","-83.328125","-83.328125","-83.328125"
"58","-81.3515625","-81.3515625","-81.3515625"
"59","-83.3359375","-83.3359375","-83.3359375"
"60","-82.1640625","-82.1640625","-82.1640625"
"61","-83.8203125","-83.8203125","-83.8203125"
"62","-83.4453125","-83.4453125","-83.4453125"
"63","-83.7890625","-83.7890625","-83.7890625"
"64","-81.765625","-81.765625","-81.765625"
"65","-81.7421875","-81.7421875","-81.7421875"
