"Step","evosax_CMA_ES/generations_2000_strategy_CMA_ES_popsize_512_es_kws_{'sigma_init': 1.0} - current_best_fitness","evosax_CMA_ES/generations_2000_strategy_CMA_ES_popsize_512_es_kws_{'sigma_init': 1.0} - current_best_fitness__MIN","evosax_CMA_ES/generations_2000_strategy_CMA_ES_popsize_512_es_kws_{'sigma_init': 1.0} - current_best_fitness__MAX"
"400","-72","-72","-72"
"401","-72","-72","-72"
"402","-64","-64","-64"
"403","-81","-81","-81"
"404","-73","-73","-73"
"405","-111","-111","-111"
"406","-74","-74","-74"
"407","-73","-73","-73"
"408","-113","-113","-113"
"409","-101","-101","-101"
"410","-74","-74","-74"
"411","-107","-107","-107"
"412","-75","-75","-75"
"413","-101","-101","-101"
"414","-72","-72","-72"
"415","-100","-100","-100"
"416","-66","-66","-66"
"417","-74","-74","-74"
"418","-73","-73","-73"
"419","-65","-65","-65"
"420","-96","-96","-96"
"421","-85","-85","-85"
"422","-74","-74","-74"
"423","-79","-79","-79"
"424","-89","-89","-89"
"425","-81","-81","-81"
"426","-74","-74","-74"
"427","-74","-74","-74"
"428","-66","-66","-66"
"429","-82","-82","-82"
"430","-85","-85","-85"
"431","-79","-79","-79"
"432","-84","-84","-84"
"433","-91","-91","-91"
"434","-83","-83","-83"
"435","-93","-93","-93"
"436","-80","-80","-80"
"437","-82","-82","-82"
"438","-65","-65","-65"
"439","-73","-73","-73"
"440","-72","-72","-72"
"441","-104","-104","-104"
"442","-81","-81","-81"
"443","-96","-96","-96"
"444","-66","-66","-66"
"445","-73","-73","-73"
"446","-88","-88","-88"
"447","-181","-181","-181"
"448","-74","-74","-74"
"449","-76","-76","-76"
"450","-72","-72","-72"
"451","-73","-73","-73"
"452","-91","-91","-91"
"453","-65","-65","-65"
"454","-103","-103","-103"
"455","-67","-67","-67"
"456","-79","-79","-79"
"457","-86","-86","-86"
"458","-76","-76","-76"
"459","-126","-126","-126"
"460","-88","-88","-88"
"461","-76","-76","-76"
"462","-79","-79","-79"
"463","-120","-120","-120"
"464","-100","-100","-100"
"465","-93","-93","-93"
"466","-105","-105","-105"
"467","-65","-65","-65"
"468","-64","-64","-64"
"469","-78","-78","-78"
"470","-75","-75","-75"
"471","-88","-88","-88"
"472","-81","-81","-81"
"473","-88","-88","-88"
"474","-100","-100","-100"
"475","-200","-200","-200"
"476","-73","-73","-73"
"477","-66","-66","-66"
"478","-74","-74","-74"
"479","-76","-76","-76"
"480","-64","-64","-64"
"481","-81","-81","-81"
"482","-88","-88","-88"
"483","-74","-74","-74"
"484","-79","-79","-79"
"485","-96","-96","-96"
"486","-80","-80","-80"
"487","-99","-99","-99"
"488","-100","-100","-100"
"489","-85","-85","-85"
"490","-77","-77","-77"
"491","-73","-73","-73"
"492","-76","-76","-76"
"493","-73","-73","-73"
"494","-75","-75","-75"
"495","-95","-95","-95"
"496","-91","-91","-91"
"497","-65","-65","-65"
"498","-113","-113","-113"
"499","-73","-73","-73"
"500","-102","-102","-102"
"501","-81","-81","-81"
"502","-66","-66","-66"
"503","-80","-80","-80"
"504","-80","-80","-80"
"505","-74","-74","-74"
"506","-107","-107","-107"
"507","-75","-75","-75"
"508","-74","-74","-74"
"509","-65","-65","-65"
"510","-96","-96","-96"
"511","-105","-105","-105"
"512","-74","-74","-74"
"513","-75","-75","-75"
"514","-73","-73","-73"
"515","-95","-95","-95"
"516","-200","-200","-200"
"517","-79","-79","-79"
"518","-100","-100","-100"
"519","-82","-82","-82"
"520","-90","-90","-90"
"521","-65","-65","-65"
"522","-120","-120","-120"
"523","-128","-128","-128"
"524","-73","-73","-73"
"525","-83","-83","-83"
"526","-161","-161","-161"
"527","-86","-86","-86"
"528","-74","-74","-74"
"529","-79","-79","-79"
"530","-156","-156","-156"
"531","-143","-143","-143"
"532","-89","-89","-89"
"533","-74","-74","-74"
"534","-73","-73","-73"
"535","-89","-89","-89"
"536","-87","-87","-87"
"537","-72","-72","-72"
"538","-77","-77","-77"
"539","-79","-79","-79"
"540","-77","-77","-77"
"541","-95","-95","-95"
"542","-74","-74","-74"
"543","-120","-120","-120"
"544","-113","-113","-113"
"545","-88","-88","-88"
"546","-104","-104","-104"
"547","-78","-78","-78"
"548","-91","-91","-91"
"549","-65","-65","-65"
"550","-73","-73","-73"
"551","-76","-76","-76"
"552","-114","-114","-114"
"553","-99","-99","-99"
"554","-97","-97","-97"
"555","-110","-110","-110"
"556","-105","-105","-105"
"557","-87","-87","-87"
"558","-65","-65","-65"
"559","-101","-101","-101"
"560","-87","-87","-87"
"561","-72","-72","-72"
"562","-106","-106","-106"
"563","-86","-86","-86"
"564","-90","-90","-90"
"565","-81","-81","-81"
"566","-104","-104","-104"
"567","-75","-75","-75"
"568","-79","-79","-79"
"569","-66","-66","-66"
"570","-94","-94","-94"
"571","-65","-65","-65"
"572","-74","-74","-74"
"573","-118","-118","-118"
"574","-106","-106","-106"
"575","-83","-83","-83"
"576","-78","-78","-78"
"577","-97","-97","-97"
"578","-73","-73","-73"
"579","-74","-74","-74"
"580","-74","-74","-74"
"581","-89","-89","-89"
"582","-72","-72","-72"
"583","-87","-87","-87"
"584","-88","-88","-88"
"585","-78","-78","-78"
"586","-77","-77","-77"
"587","-65","-65","-65"
"588","-88","-88","-88"
"589","-75","-75","-75"
"590","-94","-94","-94"
"591","-85","-85","-85"
"592","-104","-104","-104"
"593","-112","-112","-112"
"594","-77","-77","-77"
"595","-81","-81","-81"
"596","-80","-80","-80"
"597","-88","-88","-88"
"598","-90","-90","-90"
"599","-88","-88","-88"
"600","-200","-200","-200"
"601","-200","-200","-200"
"602","-200","-200","-200"
"603","-200","-200","-200"
"604","-200","-200","-200"
"605","-200","-200","-200"
"606","-200","-200","-200"
"607","-200","-200","-200"
"608","-200","-200","-200"
"609","-200","-200","-200"
"610","-200","-200","-200"
"611","-200","-200","-200"
"612","-200","-200","-200"
"613","-200","-200","-200"
"614","-200","-200","-200"
"615","-200","-200","-200"
"616","-200","-200","-200"
"617","-200","-200","-200"
"618","-200","-200","-200"
"619","-200","-200","-200"
"620","-200","-200","-200"
"621","-200","-200","-200"
"622","-200","-200","-200"
"623","-200","-200","-200"
"624","-200","-200","-200"
"625","-200","-200","-200"
"626","-200","-200","-200"
"627","-200","-200","-200"
"628","-200","-200","-200"
"629","-200","-200","-200"
"630","-200","-200","-200"
"631","-200","-200","-200"
"632","-200","-200","-200"
"633","-200","-200","-200"
"634","-200","-200","-200"
"635","-200","-200","-200"
"636","-200","-200","-200"
"637","-200","-200","-200"
"638","-200","-200","-200"
"639","-200","-200","-200"
"640","-200","-200","-200"
"641","-200","-200","-200"
"642","-200","-200","-200"
"643","-200","-200","-200"
"644","-200","-200","-200"
"645","-200","-200","-200"
"646","-200","-200","-200"
"647","-200","-200","-200"
"648","-200","-200","-200"
"649","-200","-200","-200"
"650","-200","-200","-200"
"651","-200","-200","-200"
"652","-200","-200","-200"
"653","-200","-200","-200"
"654","-200","-200","-200"
"655","-200","-200","-200"
"656","-200","-200","-200"
"657","-200","-200","-200"
"658","-200","-200","-200"
"659","-200","-200","-200"
"660","-200","-200","-200"
"661","-200","-200","-200"
"662","-200","-200","-200"
"663","-200","-200","-200"
"664","-200","-200","-200"
"665","-200","-200","-200"
"666","-200","-200","-200"
"667","-200","-200","-200"
"668","-200","-200","-200"
"669","-200","-200","-200"
"670","-200","-200","-200"
"671","-200","-200","-200"
"672","-200","-200","-200"
"673","-200","-200","-200"
"674","-200","-200","-200"
"675","-200","-200","-200"
"676","-200","-200","-200"
"677","-200","-200","-200"
"678","-200","-200","-200"
"679","-200","-200","-200"
"680","-200","-200","-200"
"681","-200","-200","-200"
"682","-200","-200","-200"
"683","-200","-200","-200"
"684","-200","-200","-200"
"685","-200","-200","-200"
"686","-200","-200","-200"
"687","-200","-200","-200"
"688","-200","-200","-200"
"689","-200","-200","-200"
"690","-200","-200","-200"
"691","-200","-200","-200"
"692","-200","-200","-200"
"693","-200","-200","-200"
"694","-200","-200","-200"
"695","-200","-200","-200"
"696","-200","-200","-200"
"697","-200","-200","-200"
"698","-200","-200","-200"
"699","-200","-200","-200"
"700","-200","-200","-200"
"701","-200","-200","-200"
"702","-200","-200","-200"
"703","-200","-200","-200"
"704","-200","-200","-200"
"705","-200","-200","-200"
"706","-200","-200","-200"
"707","-200","-200","-200"
"708","-200","-200","-200"
"709","-200","-200","-200"
"710","-200","-200","-200"
"711","-200","-200","-200"
"712","-200","-200","-200"
"713","-200","-200","-200"
"714","-200","-200","-200"
"715","-200","-200","-200"
"716","-200","-200","-200"
"717","-200","-200","-200"
"718","-200","-200","-200"
"719","-200","-200","-200"
"720","-200","-200","-200"
"721","-200","-200","-200"
"722","-200","-200","-200"
"723","-200","-200","-200"
"724","-200","-200","-200"
"725","-200","-200","-200"
"726","-200","-200","-200"
"727","-200","-200","-200"
"728","-200","-200","-200"
"729","-200","-200","-200"
"730","-200","-200","-200"
"731","-200","-200","-200"
"732","-200","-200","-200"
"733","-200","-200","-200"
"734","-200","-200","-200"
"735","-200","-200","-200"
"736","-200","-200","-200"
"737","-200","-200","-200"
"738","-200","-200","-200"
"739","-200","-200","-200"
"740","-200","-200","-200"
"741","-200","-200","-200"
"742","-200","-200","-200"
"743","-200","-200","-200"
"744","-200","-200","-200"
"745","-200","-200","-200"
"746","-200","-200","-200"
"747","-200","-200","-200"
"748","-200","-200","-200"
"749","-200","-200","-200"
"750","-200","-200","-200"
"751","-200","-200","-200"
"752","-200","-200","-200"
"753","-200","-200","-200"
"754","-200","-200","-200"
"755","-200","-200","-200"
"756","-200","-200","-200"
"757","-200","-200","-200"
"758","-200","-200","-200"
"759","-200","-200","-200"
"760","-200","-200","-200"
"761","-200","-200","-200"
"762","-200","-200","-200"
"763","-200","-200","-200"
"764","-200","-200","-200"
"765","-200","-200","-200"
"766","-200","-200","-200"
"767","-200","-200","-200"
"768","-200","-200","-200"
"769","-200","-200","-200"
"770","-200","-200","-200"
"771","-200","-200","-200"
"772","-200","-200","-200"
"773","-200","-200","-200"
"774","-200","-200","-200"
"775","-200","-200","-200"
"776","-200","-200","-200"
"777","-200","-200","-200"
"778","-200","-200","-200"
"779","-200","-200","-200"
"780","-200","-200","-200"
"781","-200","-200","-200"
"782","-200","-200","-200"
"783","-200","-200","-200"
"784","-200","-200","-200"
"785","-200","-200","-200"
"786","-200","-200","-200"
"787","-200","-200","-200"
"788","-200","-200","-200"
"789","-200","-200","-200"
"790","-200","-200","-200"
"791","-200","-200","-200"
"792","-200","-200","-200"
"793","-200","-200","-200"
"794","-200","-200","-200"
"795","-200","-200","-200"
"796","-200","-200","-200"
"797","-200","-200","-200"
"798","-200","-200","-200"
"799","-200","-200","-200"
"800","-74","-74","-74"
"801","-74","-74","-74"
"802","-86","-86","-86"
"803","-130","-130","-130"
"804","-92","-92","-92"
"805","-99","-99","-99"
"806","-72","-72","-72"
"807","-106","-106","-106"
"808","-87","-87","-87"
"809","-138","-138","-138"
"810","-96","-96","-96"
"811","-74","-74","-74"
"812","-65","-65","-65"
"813","-86","-86","-86"
"814","-87","-87","-87"
"815","-87","-87","-87"
"816","-100","-100","-100"
"817","-73","-73","-73"
"818","-78","-78","-78"
"819","-73","-73","-73"
"820","-65","-65","-65"
"821","-73","-73","-73"
"822","-73","-73","-73"
"823","-118","-118","-118"
"824","-174","-174","-174"
"825","-86","-86","-86"
"826","-78","-78","-78"
"827","-73","-73","-73"
"828","-73","-73","-73"
"829","-98","-98","-98"
"830","-96","-96","-96"
"831","-90","-90","-90"
"832","-87","-87","-87"
"833","-81","-81","-81"
"834","-74","-74","-74"
"835","-95","-95","-95"
"836","-84","-84","-84"
"837","-96","-96","-96"
"838","-72","-72","-72"
"839","-95","-95","-95"
"840","-73","-73","-73"
"841","-97","-97","-97"
"842","-73","-73","-73"
"843","-76","-76","-76"
"844","-122","-122","-122"
"845","-91","-91","-91"
"846","-73","-73","-73"
"847","-74","-74","-74"
"848","-73","-73","-73"
"849","-129","-129","-129"
"850","-113","-113","-113"
"851","-74","-74","-74"
"852","-96","-96","-96"
"853","-73","-73","-73"
"854","-100","-100","-100"
"855","-90","-90","-90"
"856","-89","-89","-89"
"857","-65","-65","-65"
"858","-87","-87","-87"
"859","-94","-94","-94"
"860","-95","-95","-95"
"861","-104","-104","-104"
"862","-200","-200","-200"
"863","-94","-94","-94"
"864","-66","-66","-66"
"865","-143","-143","-143"
"866","-99","-99","-99"
"867","-86","-86","-86"
"868","-65","-65","-65"
"869","-66","-66","-66"
"870","-90","-90","-90"
"871","-99","-99","-99"
"872","-100","-100","-100"
"873","-102","-102","-102"
"874","-66","-66","-66"
"875","-73","-73","-73"
"876","-74","-74","-74"
"877","-94","-94","-94"
"878","-66","-66","-66"
"879","-75","-75","-75"
"880","-82","-82","-82"
"881","-200","-200","-200"
"882","-81","-81","-81"
"883","-91","-91","-91"
"884","-95","-95","-95"
"885","-72","-72","-72"
"886","-79","-79","-79"
"887","-73","-73","-73"
"888","-116","-116","-116"
"889","-64","-64","-64"
"890","-77","-77","-77"
"891","-74","-74","-74"
"892","-65","-65","-65"
"893","-91","-91","-91"
"894","-72","-72","-72"
"895","-113","-113","-113"
"896","-65","-65","-65"
"897","-81","-81","-81"
"898","-74","-74","-74"
"899","-73","-73","-73"
"900","-84","-84","-84"
"901","-65","-65","-65"
"902","-74","-74","-74"
"903","-200","-200","-200"
"904","-76","-76","-76"
"905","-72","-72","-72"
"906","-81","-81","-81"
"907","-100","-100","-100"
"908","-86","-86","-86"
"909","-86","-86","-86"
"910","-97","-97","-97"
"911","-171","-171","-171"
"912","-92","-92","-92"
"913","-91","-91","-91"
"914","-76","-76","-76"
"915","-79","-79","-79"
"916","-143","-143","-143"
"917","-94","-94","-94"
"918","-88","-88","-88"
"919","-73","-73","-73"
"920","-87","-87","-87"
"921","-78","-78","-78"
"922","-66","-66","-66"
"923","-90","-90","-90"
"924","-82","-82","-82"
"925","-74","-74","-74"
"926","-100","-100","-100"
"927","-78","-78","-78"
"928","-78","-78","-78"
"929","-102","-102","-102"
"930","-115","-115","-115"
"931","-74","-74","-74"
"932","-93","-93","-93"
"933","-81","-81","-81"
"934","-102","-102","-102"
"935","-87","-87","-87"
"936","-74","-74","-74"
"937","-73","-73","-73"
"938","-96","-96","-96"
"939","-122","-122","-122"
"940","-200","-200","-200"
"941","-73","-73","-73"
"942","-88","-88","-88"
"943","-95","-95","-95"
"944","-133","-133","-133"
"945","-65","-65","-65"
"946","-73","-73","-73"
"947","-81","-81","-81"
"948","-109","-109","-109"
"949","-86","-86","-86"
"950","-74","-74","-74"
"951","-75","-75","-75"
"952","-74","-74","-74"
"953","-66","-66","-66"
"954","-78","-78","-78"
"955","-73","-73","-73"
"956","-76","-76","-76"
"957","-99","-99","-99"
"958","-87","-87","-87"
"959","-74","-74","-74"
"960","-108","-108","-108"
"961","-77","-77","-77"
"962","-65","-65","-65"
"963","-121","-121","-121"
"964","-64","-64","-64"
"965","-92","-92","-92"
"966","-72","-72","-72"
"967","-73","-73","-73"
"968","-100","-100","-100"
"969","-200","-200","-200"
"970","-72","-72","-72"
"971","-91","-91","-91"
"972","-82","-82","-82"
"973","-80","-80","-80"
"974","-94","-94","-94"
"975","-80","-80","-80"
"976","-82","-82","-82"
"977","-73","-73","-73"
"978","-88","-88","-88"
"979","-130","-130","-130"
"980","-86","-86","-86"
"981","-200","-200","-200"
"982","-104","-104","-104"
"983","-74","-74","-74"
"984","-101","-101","-101"
"985","-118","-118","-118"
"986","-66","-66","-66"
"987","-93","-93","-93"
"988","-102","-102","-102"
"989","-87","-87","-87"
"990","-133","-133","-133"
"991","-73","-73","-73"
"992","-73","-73","-73"
"993","-66","-66","-66"
"994","-75","-75","-75"
"995","-81","-81","-81"
"996","-200","-200","-200"
"997","-87","-87","-87"
"998","-65","-65","-65"
"999","-73","-73","-73"
"1000","-77","-77","-77"
"1001","-72","-72","-72"
"1002","-64","-64","-64"
"1003","-105","-105","-105"
"1004","-127","-127","-127"
"1005","-79","-79","-79"
"1006","-88","-88","-88"
"1007","-101","-101","-101"
"1008","-114","-114","-114"
"1009","-65","-65","-65"
"1010","-81","-81","-81"
"1011","-75","-75","-75"
"1012","-65","-65","-65"
"1013","-73","-73","-73"
"1014","-84","-84","-84"
"1015","-85","-85","-85"
"1016","-72","-72","-72"
"1017","-73","-73","-73"
"1018","-102","-102","-102"
"1019","-94","-94","-94"
"1020","-73","-73","-73"
"1021","-72","-72","-72"
"1022","-92","-92","-92"
"1023","-65","-65","-65"
"1024","-85","-85","-85"
"1025","-75","-75","-75"
"1026","-65","-65","-65"
"1027","-83","-83","-83"
"1028","-91","-91","-91"
"1029","-90","-90","-90"
"1030","-92","-92","-92"
"1031","-64","-64","-64"
"1032","-78","-78","-78"
"1033","-82","-82","-82"
"1034","-64","-64","-64"
"1035","-66","-66","-66"
"1036","-64","-64","-64"
"1037","-64","-64","-64"
"1038","-72","-72","-72"
"1039","-79","-79","-79"
"1040","-76","-76","-76"
"1041","-72","-72","-72"
"1042","-71","-71","-71"
