"Step","brax_ppo/num_timesteps_204480000 - current_best_fitness","brax_ppo/num_timesteps_204480000 - current_best_fitness__MIN","brax_ppo/num_timesteps_204480000 - current_best_fitness__MAX"
"0","-200","-200","-200"
"1","-200","-200","-200"
"2","-200","-200","-200"
"3","-200","-200","-200"
"4","-200","-200","-200"
"5","-200","-200","-200"
"6","-200","-200","-200"
"7","-200","-200","-200"
"8","-200","-200","-200"
"9","-200","-200","-200"
"10","-200","-200","-200"
"11","-200","-200","-200"
"12","-200","-200","-200"
"13","-200","-200","-200"
"14","-200","-200","-200"
"15","-200","-200","-200"
"16","-200","-200","-200"
"17","-200","-200","-200"
"18","-200","-200","-200"
"19","-200","-200","-200"
"20","-200","-200","-200"
"21","-200","-200","-200"
"22","-200","-200","-200"
"23","-200","-200","-200"
"24","-200","-200","-200"
"25","-200","-200","-200"
"26","-150.8359375","-150.8359375","-150.8359375"
"27","-152.25","-152.25","-152.25"
"28","-147.625","-147.625","-147.625"
"29","-146.3671875","-146.3671875","-146.3671875"
"30","-147.09375","-147.09375","-147.09375"
"31","-147.3203125","-147.3203125","-147.3203125"
"32","-136.09375","-136.09375","-136.09375"
"33","-137.5546875","-137.5546875","-137.5546875"
"34","-135.6953125","-135.6953125","-135.6953125"
"35","-132.2890625","-132.2890625","-132.2890625"
"36","-129.6328125","-129.6328125","-129.6328125"
"37","-132.1875","-132.1875","-132.1875"
"38","-135.578125","-135.578125","-135.578125"
"39","-136.8984375","-136.8984375","-136.8984375"
"40","-136.3203125","-136.3203125","-136.3203125"
"41","-137.5859375","-137.5859375","-137.5859375"
"42","-126.296875","-126.296875","-126.296875"
"43","-130.3203125","-130.3203125","-130.3203125"
"44","-124.59375","-124.59375","-124.59375"
"45","-121.7578125","-121.7578125","-121.7578125"
"46","-122.2578125","-122.2578125","-122.2578125"
"47","-123.21875","-123.21875","-123.21875"
"48","-126.484375","-126.484375","-126.484375"
"49","-130.25","-130.25","-130.25"
"50","-132.34375","-132.34375","-132.34375"
"51","-131.1796875","-131.1796875","-131.1796875"
"52","-126.3125","-126.3125","-126.3125"
"53","-132.4375","-132.4375","-132.4375"
"54","-127.6328125","-127.6328125","-127.6328125"
"55","-127.40625","-127.40625","-127.40625"
"56","-131.8046875","-131.8046875","-131.8046875"
"57","-129.40625","-129.40625","-129.40625"
"58","-132.265625","-132.265625","-132.265625"
"59","-133.6640625","-133.6640625","-133.6640625"
"60","-129.53125","-129.53125","-129.53125"
"61","-134.84375","-134.84375","-134.84375"
"62","-127.203125","-127.203125","-127.203125"
"63","-127.8359375","-127.8359375","-127.8359375"
"64","-126.234375","-126.234375","-126.234375"
"65","-130.9921875","-130.9921875","-130.9921875"
"66","-132.8125","-132.8125","-132.8125"
"67","-126.78125","-126.78125","-126.78125"
"68","-135.71875","-135.71875","-135.71875"
"69","-135.1328125","-135.1328125","-135.1328125"
"70","-132.65625","-132.65625","-132.65625"
"71","-125.4609375","-125.4609375","-125.4609375"
"72","-129.25","-129.25","-129.25"
"73","-136.5234375","-136.5234375","-136.5234375"
"74","-129.65625","-129.65625","-129.65625"
"75","-136.984375","-136.984375","-136.984375"
"76","-130.6015625","-130.6015625","-130.6015625"
"77","-130.0703125","-130.0703125","-130.0703125"
"78","-130.625","-130.625","-130.625"
"79","-132","-132","-132"
"80","-128.71875","-128.71875","-128.71875"
"81","-135.796875","-135.796875","-135.796875"
"82","-125.96875","-125.96875","-125.96875"
"83","-126.9375","-126.9375","-126.9375"
"84","-128.59375","-128.59375","-128.59375"
"85","-131.203125","-131.203125","-131.203125"
"86","-132.1796875","-132.1796875","-132.1796875"
"87","-126.609375","-126.609375","-126.609375"
"88","-129.1171875","-129.1171875","-129.1171875"
"89","-127.421875","-127.421875","-127.421875"
"90","-132.2890625","-132.2890625","-132.2890625"
"91","-128.359375","-128.359375","-128.359375"
"92","-127.65625","-127.65625","-127.65625"
"93","-130.3515625","-130.3515625","-130.3515625"
"94","-128.8203125","-128.8203125","-128.8203125"
"95","-135.6640625","-135.6640625","-135.6640625"
"96","-128.1796875","-128.1796875","-128.1796875"
"97","-128.859375","-128.859375","-128.859375"
"98","-133.15625","-133.15625","-133.15625"
"99","-131.328125","-131.328125","-131.328125"
"100","-127.3359375","-127.3359375","-127.3359375"
"101","-138.7734375","-138.7734375","-138.7734375"
"102","-130.28125","-130.28125","-130.28125"
"103","-128.5390625","-128.5390625","-128.5390625"
"104","-132.828125","-132.828125","-132.828125"
"105","-131.2109375","-131.2109375","-131.2109375"
"106","-128.2734375","-128.2734375","-128.2734375"
"107","-129.828125","-129.828125","-129.828125"
"108","-129.3125","-129.3125","-129.3125"
"109","-127.4609375","-127.4609375","-127.4609375"
"110","-132.3125","-132.3125","-132.3125"
"111","-129.4765625","-129.4765625","-129.4765625"
"112","-129.5234375","-129.5234375","-129.5234375"
"113","-130.2578125","-130.2578125","-130.2578125"
"114","-126.5234375","-126.5234375","-126.5234375"
"115","-129.4375","-129.4375","-129.4375"
"116","-129.90625","-129.90625","-129.90625"
"117","-128.453125","-128.453125","-128.453125"
"118","-134.0703125","-134.0703125","-134.0703125"
"119","-132.015625","-132.015625","-132.015625"
"120","-128.7734375","-128.7734375","-128.7734375"
"121","-128.1640625","-128.1640625","-128.1640625"
"122","-121.0078125","-121.0078125","-121.0078125"
"123","-124.390625","-124.390625","-124.390625"
"124","-125.265625","-125.265625","-125.265625"
"125","-124.90625","-124.90625","-124.90625"
"126","-131.2265625","-131.2265625","-131.2265625"
"127","-131.03125","-131.03125","-131.03125"
"128","-119.28125","-119.28125","-119.28125"
"129","-126.3125","-126.3125","-126.3125"
"130","-125.6796875","-125.6796875","-125.6796875"
"131","-122.9609375","-122.9609375","-122.9609375"
"132","-127.71875","-127.71875","-127.71875"
"133","-119.671875","-119.671875","-119.671875"
"134","-126.75","-126.75","-126.75"
"135","-123.6796875","-123.6796875","-123.6796875"
"136","-125.859375","-125.859375","-125.859375"
"137","-127.46875","-127.46875","-127.46875"
"138","-126.5546875","-126.5546875","-126.5546875"
"139","-129.890625","-129.890625","-129.890625"
"140","-129.546875","-129.546875","-129.546875"
"141","-131.03125","-131.03125","-131.03125"
"142","-129.1328125","-129.1328125","-129.1328125"
"143","-121.1953125","-121.1953125","-121.1953125"
"144","-131.9140625","-131.9140625","-131.9140625"
"145","-121.9140625","-121.9140625","-121.9140625"
"146","-125.265625","-125.265625","-125.265625"
"147","-122.921875","-122.921875","-122.921875"
"148","-133.359375","-133.359375","-133.359375"
"149","-126.53125","-126.53125","-126.53125"
"150","-128.4453125","-128.4453125","-128.4453125"
"151","-129.4765625","-129.4765625","-129.4765625"
"152","-123.1015625","-123.1015625","-123.1015625"
"153","-120.84375","-120.84375","-120.84375"
"154","-127.421875","-127.421875","-127.421875"
"155","-125.8515625","-125.8515625","-125.8515625"
"156","-123.2109375","-123.2109375","-123.2109375"
