"Step","evosax_SimpleGA/generations_2000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5, 'elite_ratio': 0.5} - current_best_fitness","evosax_SimpleGA/generations_2000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5, 'elite_ratio': 0.5} - current_best_fitness__MIN","evosax_SimpleGA/generations_2000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5, 'elite_ratio': 0.5} - current_best_fitness__MAX"
"232","-60","-60","-60"
"233","-60","-60","-60"
"234","-59","-59","-59"
"235","-60","-60","-60"
"236","-62","-62","-62"
"237","-61","-61","-61"
"238","-61","-61","-61"
"239","-60","-60","-60"
"240","-60","-60","-60"
"241","-61","-61","-61"
"242","-59","-59","-59"
"243","-60","-60","-60"
"244","-61","-61","-61"
"245","-61","-61","-61"
"246","-60","-60","-60"
"247","-60","-60","-60"
"248","-60","-60","-60"
"249","-60","-60","-60"
"250","-61","-61","-61"
"251","-59","-59","-59"
"252","-56","-56","-56"
"253","-60","-60","-60"
"254","-60","-60","-60"
"255","-60","-60","-60"
"256","-60","-60","-60"
"257","-61","-61","-61"
"258","-61","-61","-61"
"259","-61","-61","-61"
"260","-59","-59","-59"
"261","-60","-60","-60"
"262","-60","-60","-60"
"263","-59","-59","-59"
"264","-61","-61","-61"
"265","-60","-60","-60"
"266","-59","-59","-59"
"267","-61","-61","-61"
"268","-60","-60","-60"
"269","-68","-68","-68"
"270","-61","-61","-61"
"271","-60","-60","-60"
"272","-68","-68","-68"
"273","-61","-61","-61"
"274","-60","-60","-60"
"275","-61","-61","-61"
"276","-61","-61","-61"
"277","-59","-59","-59"
"278","-61","-61","-61"
"279","-60","-60","-60"
"280","-60","-60","-60"
"281","-60","-60","-60"
"282","-61","-61","-61"
"283","-60","-60","-60"
"284","-61","-61","-61"
"285","-60","-60","-60"
"286","-61","-61","-61"
"287","-60","-60","-60"
"288","-60","-60","-60"
"289","-60","-60","-60"
"290","-59","-59","-59"
"291","-60","-60","-60"
"292","-60","-60","-60"
"293","-60","-60","-60"
"294","-60","-60","-60"
"295","-63","-63","-63"
"296","-60","-60","-60"
"297","-60","-60","-60"
"298","-62","-62","-62"
"299","-59","-59","-59"
"300","-60","-60","-60"
"301","-61","-61","-61"
"302","-59","-59","-59"
"303","-60","-60","-60"
"304","-60","-60","-60"
"305","-60","-60","-60"
"306","-59","-59","-59"
"307","-60","-60","-60"
"308","-60","-60","-60"
"309","-63","-63","-63"
"310","-61","-61","-61"
"311","-60","-60","-60"
"312","-62","-62","-62"
"313","-60","-60","-60"
"314","-59","-59","-59"
"315","-59","-59","-59"
"316","-61","-61","-61"
"317","-59","-59","-59"
"318","-61","-61","-61"
"319","-59","-59","-59"
"320","-59","-59","-59"
"321","-60","-60","-60"
"322","-60","-60","-60"
"323","-60","-60","-60"
"324","-60","-60","-60"
"325","-60","-60","-60"
"326","-59","-59","-59"
"327","-61","-61","-61"
"328","-61","-61","-61"
"329","-61","-61","-61"
"330","-60","-60","-60"
"331","-60","-60","-60"
"332","-60","-60","-60"
"333","-60","-60","-60"
"334","-60","-60","-60"
"335","-60","-60","-60"
"336","-60","-60","-60"
"337","-60","-60","-60"
"338","-59","-59","-59"
"339","-61","-61","-61"
"340","-59","-59","-59"
"341","-60","-60","-60"
"342","-60","-60","-60"
"343","-60","-60","-60"
"344","-60","-60","-60"
"345","-60","-60","-60"
"346","-60","-60","-60"
"347","-60","-60","-60"
"348","-60","-60","-60"
"349","-59","-59","-59"
"350","-60","-60","-60"
"351","-60","-60","-60"
"352","-60","-60","-60"
"353","-68","-68","-68"
"354","-59","-59","-59"
"355","-60","-60","-60"
"356","-60","-60","-60"
"357","-59","-59","-59"
"358","-60","-60","-60"
"359","-60","-60","-60"
"360","-60","-60","-60"
"361","-62","-62","-62"
"362","-61","-61","-61"
"363","-60","-60","-60"
"364","-60","-60","-60"
"365","-60","-60","-60"
"366","-60","-60","-60"
"367","-59","-59","-59"
"368","-59","-59","-59"
"369","-60","-60","-60"
"370","-59","-59","-59"
"371","-59","-59","-59"
"372","-60","-60","-60"
"373","-60","-60","-60"
"374","-59","-59","-59"
"375","-60","-60","-60"
"376","-60","-60","-60"
"377","-60","-60","-60"
"378","-61","-61","-61"
"379","-60","-60","-60"
"380","-60","-60","-60"
"381","-61","-61","-61"
"382","-60","-60","-60"
"383","-60","-60","-60"
"384","-60","-60","-60"
"385","-60","-60","-60"
"386","-61","-61","-61"
"387","-61","-61","-61"
"388","-62","-62","-62"
"389","-61","-61","-61"
"390","-59","-59","-59"
"391","-60","-60","-60"
"392","-61","-61","-61"
"393","-59","-59","-59"
"394","-60","-60","-60"
"395","-67","-67","-67"
"396","-60","-60","-60"
"397","-61","-61","-61"
"398","-59","-59","-59"
"399","-60","-60","-60"
"400","-59","-59","-59"
"401","-60","-60","-60"
"402","-61","-61","-61"
"403","-60","-60","-60"
"404","-60","-60","-60"
"405","-59","-59","-59"
"406","-59","-59","-59"
"407","-59","-59","-59"
"408","-60","-60","-60"
"409","-59","-59","-59"
"410","-59","-59","-59"
"411","-60","-60","-60"
"412","-60","-60","-60"
"413","-59","-59","-59"
"414","-68","-68","-68"
"415","-60","-60","-60"
"416","-59","-59","-59"
"417","-60","-60","-60"
"418","-60","-60","-60"
"419","-60","-60","-60"
"420","-60","-60","-60"
"421","-60","-60","-60"
"422","-62","-62","-62"
"423","-60","-60","-60"
"424","-59","-59","-59"
"425","-59","-59","-59"
"426","-59","-59","-59"
"427","-59","-59","-59"
"428","-61","-61","-61"
"429","-59","-59","-59"
"430","-61","-61","-61"
"431","-60","-60","-60"
"432","-60","-60","-60"
"433","-60","-60","-60"
"434","-60","-60","-60"
"435","-60","-60","-60"
"436","-59","-59","-59"
"437","-60","-60","-60"
"438","-60","-60","-60"
"439","-60","-60","-60"
"440","-59","-59","-59"
"441","-60","-60","-60"
"442","-59","-59","-59"
"443","-59","-59","-59"
"444","-59","-59","-59"
"445","-60","-60","-60"
"446","-59","-59","-59"
"447","-59","-59","-59"
"448","-61","-61","-61"
"449","-60","-60","-60"
"450","-59","-59","-59"
"451","-68","-68","-68"
"452","-61","-61","-61"
"453","-60","-60","-60"
"454","-59","-59","-59"
"455","-60","-60","-60"
"456","-60","-60","-60"
"457","-61","-61","-61"
"458","-59","-59","-59"
"459","-60","-60","-60"
"460","-60","-60","-60"
"461","-60","-60","-60"
"462","-60","-60","-60"
"463","-60","-60","-60"
"464","-60","-60","-60"
"465","-59","-59","-59"
"466","-60","-60","-60"
"467","-60","-60","-60"
"468","-60","-60","-60"
"469","-59","-59","-59"
"470","-62","-62","-62"
"471","-59","-59","-59"
"472","-60","-60","-60"
"473","-61","-61","-61"
"474","-60","-60","-60"
"475","-60","-60","-60"
"476","-60","-60","-60"
"477","-61","-61","-61"
"478","-59","-59","-59"
"479","-61","-61","-61"
"480","-59","-59","-59"
"481","-59","-59","-59"
"482","-59","-59","-59"
"483","-59","-59","-59"
"484","-59","-59","-59"
"485","-61","-61","-61"
"486","-61","-61","-61"
"487","-60","-60","-60"
"488","-61","-61","-61"
"489","-60","-60","-60"
"490","-60","-60","-60"
"491","-59","-59","-59"
"492","-60","-60","-60"
"493","-59","-59","-59"
"494","-60","-60","-60"
"495","-59","-59","-59"
"496","-60","-60","-60"
"497","-61","-61","-61"
"498","-60","-60","-60"
"499","-60","-60","-60"
"500","-60","-60","-60"
"501","-67","-67","-67"
"502","-60","-60","-60"
"503","-59","-59","-59"
"504","-59","-59","-59"
"505","-59","-59","-59"
"506","-60","-60","-60"
"507","-60","-60","-60"
"508","-60","-60","-60"
"509","-60","-60","-60"
"510","-61","-61","-61"
"511","-62","-62","-62"
"512","-68","-68","-68"
"513","-60","-60","-60"
"514","-67","-67","-67"
"515","-68","-68","-68"
"516","-59","-59","-59"
"517","-59","-59","-59"
"518","-59","-59","-59"
"519","-61","-61","-61"
"520","-59","-59","-59"
"521","-59","-59","-59"
"522","-60","-60","-60"
"523","-60","-60","-60"
"524","-67","-67","-67"
"525","-59","-59","-59"
"526","-61","-61","-61"
"527","-59","-59","-59"
"528","-60","-60","-60"
"529","-59","-59","-59"
"530","-59","-59","-59"
"531","-56","-56","-56"
"532","-59","-59","-59"
"533","-59","-59","-59"
"534","-63","-63","-63"
"535","-62","-62","-62"
"536","-68","-68","-68"
"537","-60","-60","-60"
"538","-60","-60","-60"
"539","-60","-60","-60"
"540","-60","-60","-60"
"541","-60","-60","-60"
"542","-59","-59","-59"
"543","-60","-60","-60"
"544","-60","-60","-60"
"545","-59","-59","-59"
"546","-60","-60","-60"
"547","-57","-57","-57"
"548","-60","-60","-60"
"549","-62","-62","-62"
"550","-59","-59","-59"
"551","-60","-60","-60"
"552","-60","-60","-60"
"553","-59","-59","-59"
"554","-61","-61","-61"
"555","-63","-63","-63"
"556","-62","-62","-62"
"557","-59","-59","-59"
"558","-60","-60","-60"
"559","-60","-60","-60"
"560","-60","-60","-60"
"561","-60","-60","-60"
"562","-60","-60","-60"
"563","-59","-59","-59"
"564","-59","-59","-59"
"565","-59","-59","-59"
"566","-60","-60","-60"
"567","-59","-59","-59"
"568","-68","-68","-68"
"569","-59","-59","-59"
"570","-61","-61","-61"
"571","-61","-61","-61"
"572","-67","-67","-67"
"573","-64","-64","-64"
"574","-59","-59","-59"
"575","-60","-60","-60"
"576","-60","-60","-60"
"577","-66","-66","-66"
"578","-68","-68","-68"
"579","-59","-59","-59"
"580","-68","-68","-68"
"581","-59","-59","-59"
"582","-59","-59","-59"
"583","-61","-61","-61"
"584","-59","-59","-59"
"585","-59","-59","-59"
"586","-59","-59","-59"
"587","-60","-60","-60"
"588","-61","-61","-61"
"589","-62","-62","-62"
"590","-60","-60","-60"
"591","-59","-59","-59"
"592","-59","-59","-59"
"593","-59","-59","-59"
"594","-63","-63","-63"
"595","-59","-59","-59"
"596","-60","-60","-60"
"597","-61","-61","-61"
"598","-60","-60","-60"
"599","-59","-59","-59"
"600","-68","-68","-68"
"601","-59","-59","-59"
"602","-59","-59","-59"
"603","-60","-60","-60"
"604","-59","-59","-59"
"605","-59","-59","-59"
"606","-60","-60","-60"
"607","-60","-60","-60"
"608","-62","-62","-62"
"609","-59","-59","-59"
"610","-59","-59","-59"
"611","-59","-59","-59"
"612","-64","-64","-64"
"613","-59","-59","-59"
"614","-59","-59","-59"
"615","-66","-66","-66"
"616","-62","-62","-62"
"617","-59","-59","-59"
"618","-59","-59","-59"
"619","-59","-59","-59"
"620","-59","-59","-59"
"621","-59","-59","-59"
"622","-59","-59","-59"
"623","-59","-59","-59"
"624","-59","-59","-59"
"625","-61","-61","-61"
"626","-61","-61","-61"
"627","-57","-57","-57"
"628","-65","-65","-65"
"629","-60","-60","-60"
"630","-60","-60","-60"
"631","-64","-64","-64"
"632","-59","-59","-59"
"633","-60","-60","-60"
"634","-60","-60","-60"
"635","-60","-60","-60"
"636","-61","-61","-61"
"637","-59","-59","-59"
"638","-59","-59","-59"
"639","-60","-60","-60"
"640","-64","-64","-64"
"641","-60","-60","-60"
"642","-59","-59","-59"
"643","-59","-59","-59"
"644","-61","-61","-61"
"645","-64","-64","-64"
"646","-60","-60","-60"
"647","-59","-59","-59"
"648","-63","-63","-63"
"649","-60","-60","-60"
"650","-60","-60","-60"
"651","-59","-59","-59"
"652","-60","-60","-60"
"653","-61","-61","-61"
"654","-59","-59","-59"
"655","-60","-60","-60"
"656","-59","-59","-59"
"657","-60","-60","-60"
"658","-59","-59","-59"
"659","-59","-59","-59"
"660","-60","-60","-60"
"661","-59","-59","-59"
"662","-59","-59","-59"
"663","-59","-59","-59"
"664","-59","-59","-59"
"665","-58","-58","-58"
"666","-60","-60","-60"
"667","-59","-59","-59"
"668","-60","-60","-60"
"669","-59","-59","-59"
"670","-59","-59","-59"
"671","-66","-66","-66"
"672","-63","-63","-63"
"673","-67","-67","-67"
"674","-56","-56","-56"
"675","-57","-57","-57"
"676","-59","-59","-59"
"677","-59","-59","-59"
"678","-60","-60","-60"
"679","-59","-59","-59"
"680","-63","-63","-63"
"681","-59","-59","-59"
"682","-62","-62","-62"
"683","-59","-59","-59"
"684","-60","-60","-60"
"685","-59","-59","-59"
"686","-60","-60","-60"
"687","-60","-60","-60"
"688","-61","-61","-61"
"689","-59","-59","-59"
"690","-59","-59","-59"
"691","-60","-60","-60"
"692","-59","-59","-59"
"693","-59","-59","-59"
"694","-59","-59","-59"
"695","-67","-67","-67"
"696","-64","-64","-64"
"697","-59","-59","-59"
"698","-59","-59","-59"
"699","-61","-61","-61"
"700","-62","-62","-62"
"701","-60","-60","-60"
"702","-59","-59","-59"
"703","-59","-59","-59"
"704","-59","-59","-59"
"705","-59","-59","-59"
"706","-62","-62","-62"
"707","-64","-64","-64"
"708","-60","-60","-60"
"709","-60","-60","-60"
"710","-60","-60","-60"
"711","-64","-64","-64"
"712","-66","-66","-66"
"713","-59","-59","-59"
"714","-57","-57","-57"
"715","-59","-59","-59"
"716","-64","-64","-64"
"717","-59","-59","-59"
"718","-60","-60","-60"
"719","-67","-67","-67"
"720","-61","-61","-61"
"721","-60","-60","-60"
"722","-59","-59","-59"
"723","-59","-59","-59"
"724","-59","-59","-59"
"725","-62","-62","-62"
"726","-59","-59","-59"
"727","-59","-59","-59"
"728","-60","-60","-60"
"729","-68","-68","-68"
"730","-59","-59","-59"
"731","-59","-59","-59"
"732","-59","-59","-59"
"733","-59","-59","-59"
"734","-59","-59","-59"
"735","-68","-68","-68"
"736","-64","-64","-64"
"737","-59","-59","-59"
"738","-59","-59","-59"
"739","-56","-56","-56"
"740","-62","-62","-62"
"741","-59","-59","-59"
"742","-64","-64","-64"
"743","-60","-60","-60"
"744","-61","-61","-61"
"745","-61","-61","-61"
"746","-60","-60","-60"
"747","-59","-59","-59"
"748","-60","-60","-60"
"749","-60","-60","-60"
"750","-62","-62","-62"
"751","-63","-63","-63"
"752","-64","-64","-64"
"753","-60","-60","-60"
"754","-62","-62","-62"
"755","-60","-60","-60"
"756","-59","-59","-59"
"757","-63","-63","-63"
"758","-59","-59","-59"
"759","-63","-63","-63"
"760","-59","-59","-59"
"761","-60","-60","-60"
"762","-59","-59","-59"
"763","-59","-59","-59"
"764","-60","-60","-60"
"765","-60","-60","-60"
"766","-60","-60","-60"
"767","-67","-67","-67"
"768","-64","-64","-64"
"769","-61","-61","-61"
"770","-67","-67","-67"
"771","-60","-60","-60"
"772","-59","-59","-59"
"773","-60","-60","-60"
"774","-59","-59","-59"
"775","-61","-61","-61"
"776","-59","-59","-59"
"777","-62","-62","-62"
"778","-59","-59","-59"
"779","-59","-59","-59"
"780","-63","-63","-63"
"781","-57","-57","-57"
"782","-62","-62","-62"
"783","-59","-59","-59"
"784","-60","-60","-60"
"785","-56","-56","-56"
"786","-59","-59","-59"
"787","-59","-59","-59"
"788","-62","-62","-62"
"789","-66","-66","-66"
"790","-60","-60","-60"
"791","-63","-63","-63"
"792","-59","-59","-59"
"793","-59","-59","-59"
"794","-59","-59","-59"
"795","-61","-61","-61"
"796","-60","-60","-60"
"797","-62","-62","-62"
"798","-59","-59","-59"
"799","-60","-60","-60"
"800","-59","-59","-59"
"801","-59","-59","-59"
"802","-60","-60","-60"
"803","-59","-59","-59"
"804","-63","-63","-63"
"805","-61","-61","-61"
"806","-60","-60","-60"
"807","-60","-60","-60"
"808","-63","-63","-63"
"809","-59","-59","-59"
"810","-64","-64","-64"
"811","-59","-59","-59"
"812","-67","-67","-67"
"813","-63","-63","-63"
"814","-68","-68","-68"
"815","-59","-59","-59"
"816","-60","-60","-60"
"817","-68","-68","-68"
"818","-59","-59","-59"
"819","-59","-59","-59"
"820","-62","-62","-62"
"821","-61","-61","-61"
"822","-64","-64","-64"
"823","-59","-59","-59"
"824","-60","-60","-60"
"825","-60","-60","-60"
"826","-59","-59","-59"
"827","-59","-59","-59"
"828","-59","-59","-59"
"829","-59","-59","-59"
"830","-60","-60","-60"
"831","-61","-61","-61"
"832","-59","-59","-59"
"833","-60","-60","-60"
"834","-60","-60","-60"
"835","-61","-61","-61"
"836","-59","-59","-59"
"837","-59","-59","-59"
"838","-64","-64","-64"
"839","-61","-61","-61"
"840","-67","-67","-67"
"841","-62","-62","-62"
"842","-59","-59","-59"
"843","-61","-61","-61"
"844","-65","-65","-65"
"845","-64","-64","-64"
"846","-63","-63","-63"
"847","-59","-59","-59"
"848","-63","-63","-63"
"849","-59","-59","-59"
"850","-59","-59","-59"
"851","-59","-59","-59"
"852","-59","-59","-59"
"853","-61","-61","-61"
"854","-59","-59","-59"
"855","-60","-60","-60"
"856","-63","-63","-63"
"857","-61","-61","-61"
"858","-60","-60","-60"
"859","-59","-59","-59"
"860","-60","-60","-60"
"861","-61","-61","-61"
"862","-67","-67","-67"
"863","-61","-61","-61"
"864","-63","-63","-63"
"865","-61","-61","-61"
"866","-59","-59","-59"
"867","-63","-63","-63"
"868","-61","-61","-61"
"869","-63","-63","-63"
"870","-59","-59","-59"
"871","-59","-59","-59"
"872","-59","-59","-59"
"873","-59","-59","-59"
"874","-62","-62","-62"
"875","-61","-61","-61"
"876","-60","-60","-60"
"877","-67","-67","-67"
"878","-57","-57","-57"
"879","-62","-62","-62"
"880","-60","-60","-60"
"881","-59","-59","-59"
"882","-59","-59","-59"
"883","-60","-60","-60"
"884","-63","-63","-63"
"885","-67","-67","-67"
"886","-66","-66","-66"
"887","-60","-60","-60"
"888","-59","-59","-59"
"889","-59","-59","-59"
"890","-63","-63","-63"
"891","-63","-63","-63"
"892","-66","-66","-66"
"893","-59","-59","-59"
"894","-63","-63","-63"
"895","-60","-60","-60"
"896","-62","-62","-62"
"897","-60","-60","-60"
"898","-63","-63","-63"
"899","-61","-61","-61"
"900","-59","-59","-59"
"901","-63","-63","-63"
"902","-59","-59","-59"
"903","-65","-65","-65"
"904","-60","-60","-60"
"905","-59","-59","-59"
"906","-68","-68","-68"
"907","-60","-60","-60"
"908","-59","-59","-59"
"909","-56","-56","-56"
"910","-63","-63","-63"
"911","-59","-59","-59"
"912","-62","-62","-62"
"913","-59","-59","-59"
"914","-66","-66","-66"
"915","-66","-66","-66"
"916","-64","-64","-64"
"917","-62","-62","-62"
"918","-60","-60","-60"
"919","-59","-59","-59"
"920","-61","-61","-61"
"921","-64","-64","-64"
"922","-59","-59","-59"
"923","-64","-64","-64"
"924","-59","-59","-59"
"925","-68","-68","-68"
"926","-59","-59","-59"
"927","-62","-62","-62"
"928","-59","-59","-59"
"929","-66","-66","-66"
"930","-60","-60","-60"
"931","-62","-62","-62"
"932","-64","-64","-64"
"933","-62","-62","-62"
"934","-62","-62","-62"
"935","-60","-60","-60"
"936","-59","-59","-59"
"937","-60","-60","-60"
"938","-59","-59","-59"
"939","-63","-63","-63"
"940","-61","-61","-61"
"941","-59","-59","-59"
"942","-59","-59","-59"
"943","-60","-60","-60"
"944","-62","-62","-62"
"945","-59","-59","-59"
"946","-59","-59","-59"
"947","-61","-61","-61"
"948","-59","-59","-59"
"949","-59","-59","-59"
"950","-59","-59","-59"
"951","-60","-60","-60"
"952","-59","-59","-59"
"953","-60","-60","-60"
"954","-60","-60","-60"
"955","-60","-60","-60"
"956","-60","-60","-60"
"957","-57","-57","-57"
"958","-64","-64","-64"
"959","-60","-60","-60"
"960","-60","-60","-60"
"961","-64","-64","-64"
"962","-62","-62","-62"
"963","-64","-64","-64"
"964","-60","-60","-60"
"965","-64","-64","-64"
"966","-59","-59","-59"
"967","-57","-57","-57"
"968","-61","-61","-61"
"969","-64","-64","-64"
"970","-60","-60","-60"
"971","-59","-59","-59"
"972","-60","-60","-60"
"973","-59","-59","-59"
"974","-60","-60","-60"
"975","-60","-60","-60"
"976","-60","-60","-60"
"977","-62","-62","-62"
"978","-59","-59","-59"
"979","-59","-59","-59"
"980","-63","-63","-63"
"981","-63","-63","-63"
"982","-59","-59","-59"
"983","-60","-60","-60"
"984","-59","-59","-59"
"985","-62","-62","-62"
"986","-63","-63","-63"
"987","-59","-59","-59"
"988","-57","-57","-57"
"989","-59","-59","-59"
"990","-62","-62","-62"
"991","-62","-62","-62"
"992","-63","-63","-63"
"993","-59","-59","-59"
"994","-59","-59","-59"
"995","-60","-60","-60"
"996","-59","-59","-59"
"997","-59","-59","-59"
"998","-68","-68","-68"
"999","-59","-59","-59"
"1000","-63","-63","-63"
"1001","-59","-59","-59"
"1002","-60","-60","-60"
"1003","-59","-59","-59"
"1004","-59","-59","-59"
"1005","-59","-59","-59"
"1006","-61","-61","-61"
"1007","-59","-59","-59"
"1008","-63","-63","-63"
"1009","-59","-59","-59"
"1010","-59","-59","-59"
"1011","-64","-64","-64"
"1012","-59","-59","-59"
"1013","-63","-63","-63"
"1014","-59","-59","-59"
"1015","-59","-59","-59"
"1016","-61","-61","-61"
"1017","-60","-60","-60"
"1018","-64","-64","-64"
"1019","-67","-67","-67"
"1020","-62","-62","-62"
"1021","-59","-59","-59"
"1022","-59","-59","-59"
"1023","-60","-60","-60"
"1024","-62","-62","-62"
"1025","-62","-62","-62"
"1026","-59","-59","-59"
"1027","-59","-59","-59"
"1028","-59","-59","-59"
"1029","-59","-59","-59"
"1030","-59","-59","-59"
"1031","-59","-59","-59"
"1032","-59","-59","-59"
"1033","-62","-62","-62"
"1034","-59","-59","-59"
"1035","-66","-66","-66"
"1036","-60","-60","-60"
