"Step","evosax_OpenES/generations_2000_strategy_OpenES_popsize_512_es_kws_{'sigma_init': 0.3} - current_best_fitness","evosax_OpenES/generations_2000_strategy_OpenES_popsize_512_es_kws_{'sigma_init': 0.3} - current_best_fitness__MIN","evosax_OpenES/generations_2000_strategy_OpenES_popsize_512_es_kws_{'sigma_init': 0.3} - current_best_fitness__MAX"
"0","-64","-64","-64"
"1","-71","-71","-71"
"2","-64","-64","-64"
"3","-65","-65","-65"
"4","-71","-71","-71"
"5","-64","-64","-64"
"6","-72","-72","-72"
"7","-64","-64","-64"
"8","-64","-64","-64"
"9","-72","-72","-72"
"10","-64","-64","-64"
"11","-63","-63","-63"
"12","-64","-64","-64"
"13","-64","-64","-64"
"14","-64","-64","-64"
"15","-63","-63","-63"
"16","-63","-63","-63"
"17","-63","-63","-63"
"18","-64","-64","-64"
"19","-64","-64","-64"
"20","-64","-64","-64"
"21","-63","-63","-63"
"22","-63","-63","-63"
"23","-63","-63","-63"
"24","-64","-64","-64"
"25","-64","-64","-64"
"26","-63","-63","-63"
"27","-64","-64","-64"
"28","-64","-64","-64"
"29","-64","-64","-64"
"30","-71","-71","-71"
"31","-65","-65","-65"
"32","-64","-64","-64"
"33","-71","-71","-71"
"34","-64","-64","-64"
"35","-68","-68","-68"
"36","-65","-65","-65"
"37","-65","-65","-65"
"38","-70","-70","-70"
"39","-57","-57","-57"
"40","-66","-66","-66"
"41","-70","-70","-70"
"42","-70","-70","-70"
"43","-64","-64","-64"
"44","-63","-63","-63"
"45","-64","-64","-64"
"46","-64","-64","-64"
"47","-70","-70","-70"
"48","-64","-64","-64"
"49","-69","-69","-69"
"50","-69","-69","-69"
"51","-69","-69","-69"
"52","-70","-70","-70"
"53","-70","-70","-70"
"54","-63","-63","-63"
"55","-64","-64","-64"
"56","-64","-64","-64"
"57","-65","-65","-65"
"58","-64","-64","-64"
"59","-69","-69","-69"
"60","-65","-65","-65"
"61","-68","-68","-68"
"62","-65","-65","-65"
"63","-62","-62","-62"
"64","-65","-65","-65"
"65","-68","-68","-68"
"66","-69","-69","-69"
"67","-71","-71","-71"
"68","-73","-73","-73"
"69","-63","-63","-63"
"70","-72","-72","-72"
"71","-64","-64","-64"
"72","-71","-71","-71"
"73","-63","-63","-63"
"74","-68","-68","-68"
"75","-68","-68","-68"
"76","-69","-69","-69"
"77","-69","-69","-69"
"78","-69","-69","-69"
"79","-64","-64","-64"
"80","-69","-69","-69"
"81","-69","-69","-69"
"82","-64","-64","-64"
"83","-64","-64","-64"
"84","-68","-68","-68"
"85","-72","-72","-72"
"86","-69","-69","-69"
"87","-63","-63","-63"
"88","-72","-72","-72"
"89","-64","-64","-64"
"90","-63","-63","-63"
"91","-69","-69","-69"
"92","-64","-64","-64"
"93","-68","-68","-68"
"94","-68","-68","-68"
"95","-62","-62","-62"
"96","-68","-68","-68"
"97","-69","-69","-69"
"98","-69","-69","-69"
"99","-69","-69","-69"
"100","-62","-62","-62"
"101","-64","-64","-64"
"102","-62","-62","-62"
"103","-62","-62","-62"
"104","-69","-69","-69"
"105","-69","-69","-69"
"106","-63","-63","-63"
"107","-62","-62","-62"
"108","-63","-63","-63"
"109","-68","-68","-68"
"110","-69","-69","-69"
"111","-69","-69","-69"
"112","-69","-69","-69"
"113","-63","-63","-63"
"114","-69","-69","-69"
"115","-68","-68","-68"
"116","-62","-62","-62"
"117","-63","-63","-63"
"118","-63","-63","-63"
"119","-69","-69","-69"
"120","-69","-69","-69"
"121","-69","-69","-69"
"122","-62","-62","-62"
"123","-62","-62","-62"
"124","-69","-69","-69"
"125","-61","-61","-61"
"126","-63","-63","-63"
"127","-68","-68","-68"
"128","-60","-60","-60"
"129","-68","-68","-68"
"130","-63","-63","-63"
"131","-68","-68","-68"
"132","-61","-61","-61"
"133","-68","-68","-68"
"134","-62","-62","-62"
"135","-69","-69","-69"
"136","-69","-69","-69"
"137","-62","-62","-62"
"138","-68","-68","-68"
"139","-69","-69","-69"
"140","-62","-62","-62"
"141","-62","-62","-62"
"142","-69","-69","-69"
"143","-69","-69","-69"
"144","-63","-63","-63"
"145","-63","-63","-63"
"146","-69","-69","-69"
"147","-69","-69","-69"
"148","-63","-63","-63"
"149","-62","-62","-62"
"150","-62","-62","-62"
"151","-62","-62","-62"
"152","-69","-69","-69"
"153","-61","-61","-61"
"154","-62","-62","-62"
"155","-68","-68","-68"
"156","-62","-62","-62"
"157","-61","-61","-61"
"158","-62","-62","-62"
"159","-68","-68","-68"
"160","-60","-60","-60"
"161","-68","-68","-68"
"162","-62","-62","-62"
"163","-61","-61","-61"
"164","-62","-62","-62"
"165","-62","-62","-62"
"166","-68","-68","-68"
"167","-63","-63","-63"
"168","-63","-63","-63"
"169","-62","-62","-62"
"170","-61","-61","-61"
"171","-68","-68","-68"
"172","-61","-61","-61"
"173","-62","-62","-62"
"174","-69","-69","-69"
"175","-62","-62","-62"
"176","-68","-68","-68"
"177","-63","-63","-63"
"178","-60","-60","-60"
"179","-68","-68","-68"
"180","-69","-69","-69"
"181","-68","-68","-68"
"182","-68","-68","-68"
"183","-60","-60","-60"
"184","-62","-62","-62"
"185","-69","-69","-69"
"186","-59","-59","-59"
"187","-61","-61","-61"
"188","-68","-68","-68"
"189","-63","-63","-63"
"190","-68","-68","-68"
"191","-68","-68","-68"
"192","-68","-68","-68"
"193","-61","-61","-61"
"194","-61","-61","-61"
"195","-69","-69","-69"
"196","-61","-61","-61"
"197","-68","-68","-68"
"198","-69","-69","-69"
"199","-68","-68","-68"
