"Step","evosax_OpenES/generations_2000_strategy_OpenES_popsize_512_es_kws_{'sigma_init': 0.3} - current_best_fitness","evosax_OpenES/generations_2000_strategy_OpenES_popsize_512_es_kws_{'sigma_init': 0.3} - current_best_fitness__MIN","evosax_OpenES/generations_2000_strategy_OpenES_popsize_512_es_kws_{'sigma_init': 0.3} - current_best_fitness__MAX"
"0","-73","-73","-73"
"1","-68","-68","-68"
"2","-72","-72","-72"
"3","-64","-64","-64"
"4","-63","-63","-63"
"5","-64","-64","-64"
"6","-64","-64","-64"
"7","-64","-64","-64"
"8","-65","-65","-65"
"9","-62","-62","-62"
"10","-64","-64","-64"
"11","-62","-62","-62"
"12","-64","-64","-64"
"13","-64","-64","-64"
"14","-63","-63","-63"
"15","-64","-64","-64"
"16","-63","-63","-63"
"17","-63","-63","-63"
"18","-64","-64","-64"
"19","-64","-64","-64"
"20","-64","-64","-64"
"21","-63","-63","-63"
"22","-63","-63","-63"
"23","-63","-63","-63"
"24","-72","-72","-72"
"25","-64","-64","-64"
"26","-63","-63","-63"
"27","-63","-63","-63"
"28","-63","-63","-63"
"29","-63","-63","-63"
"30","-63","-63","-63"
"31","-64","-64","-64"
"32","-64","-64","-64"
"33","-64","-64","-64"
"34","-70","-70","-70"
"35","-70","-70","-70"
"36","-64","-64","-64"
"37","-64","-64","-64"
"38","-69","-69","-69"
"39","-63","-63","-63"
"40","-70","-70","-70"
"41","-63","-63","-63"
"42","-71","-71","-71"
"43","-71","-71","-71"
"44","-64","-64","-64"
"45","-64","-64","-64"
"46","-70","-70","-70"
"47","-64","-64","-64"
"48","-63","-63","-63"
"49","-71","-71","-71"
"50","-69","-69","-69"
"51","-64","-64","-64"
"52","-63","-63","-63"
"53","-64","-64","-64"
"54","-63","-63","-63"
"55","-70","-70","-70"
"56","-64","-64","-64"
"57","-63","-63","-63"
"58","-63","-63","-63"
"59","-69","-69","-69"
"60","-70","-70","-70"
"61","-69","-69","-69"
"62","-63","-63","-63"
"63","-70","-70","-70"
"64","-69","-69","-69"
"65","-68","-68","-68"
"66","-63","-63","-63"
"67","-62","-62","-62"
"68","-70","-70","-70"
"69","-63","-63","-63"
"70","-69","-69","-69"
"71","-64","-64","-64"
"72","-69","-69","-69"
"73","-68","-68","-68"
"74","-69","-69","-69"
"75","-69","-69","-69"
"76","-70","-70","-70"
"77","-69","-69","-69"
"78","-69","-69","-69"
"79","-69","-69","-69"
"80","-69","-69","-69"
"81","-68","-68","-68"
"82","-68","-68","-68"
"83","-63","-63","-63"
"84","-69","-69","-69"
"85","-68","-68","-68"
"86","-64","-64","-64"
"87","-62","-62","-62"
"88","-68","-68","-68"
"89","-68","-68","-68"
"90","-68","-68","-68"
"91","-62","-62","-62"
"92","-68","-68","-68"
"93","-63","-63","-63"
"94","-68","-68","-68"
"95","-62","-62","-62"
"96","-62","-62","-62"
"97","-67","-67","-67"
"98","-68","-68","-68"
"99","-68","-68","-68"
"100","-68","-68","-68"
"101","-60","-60","-60"
"102","-63","-63","-63"
"103","-61","-61","-61"
"104","-62","-62","-62"
"105","-68","-68","-68"
"106","-68","-68","-68"
"107","-62","-62","-62"
"108","-62","-62","-62"
"109","-68","-68","-68"
"110","-68","-68","-68"
"111","-68","-68","-68"
"112","-69","-69","-69"
"113","-68","-68","-68"
"114","-67","-67","-67"
"115","-68","-68","-68"
"116","-69","-69","-69"
"117","-63","-63","-63"
"118","-69","-69","-69"
"119","-69","-69","-69"
"120","-61","-61","-61"
"121","-61","-61","-61"
"122","-68","-68","-68"
"123","-68","-68","-68"
"124","-68","-68","-68"
"125","-69","-69","-69"
"126","-68","-68","-68"
"127","-68","-68","-68"
"128","-61","-61","-61"
"129","-68","-68","-68"
"130","-68","-68","-68"
"131","-69","-69","-69"
"132","-68","-68","-68"
"133","-62","-62","-62"
"134","-68","-68","-68"
"135","-61","-61","-61"
"136","-62","-62","-62"
"137","-69","-69","-69"
"138","-61","-61","-61"
"139","-68","-68","-68"
"140","-68","-68","-68"
"141","-62","-62","-62"
"142","-68","-68","-68"
"143","-68","-68","-68"
"144","-62","-62","-62"
"145","-69","-69","-69"
"146","-60","-60","-60"
"147","-68","-68","-68"
"148","-68","-68","-68"
"149","-61","-61","-61"
"150","-60","-60","-60"
"151","-62","-62","-62"
"152","-68","-68","-68"
"153","-68","-68","-68"
"154","-68","-68","-68"
"155","-68","-68","-68"
"156","-69","-69","-69"
"157","-68","-68","-68"
"158","-68","-68","-68"
"159","-68","-68","-68"
"160","-61","-61","-61"
"161","-62","-62","-62"
"162","-62","-62","-62"
"163","-68","-68","-68"
"164","-69","-69","-69"
"165","-63","-63","-63"
"166","-68","-68","-68"
"167","-62","-62","-62"
"168","-62","-62","-62"
"169","-62","-62","-62"
"170","-68","-68","-68"
"171","-61","-61","-61"
"172","-62","-62","-62"
"173","-62","-62","-62"
"174","-68","-68","-68"
"175","-68","-68","-68"
"176","-62","-62","-62"
"177","-62","-62","-62"
"178","-62","-62","-62"
"179","-62","-62","-62"
"180","-68","-68","-68"
"181","-69","-69","-69"
"182","-67","-67","-67"
"183","-68","-68","-68"
"184","-63","-63","-63"
"185","-68","-68","-68"
"186","-69","-69","-69"
"187","-69","-69","-69"
"188","-68","-68","-68"
"189","-68","-68","-68"
"190","-67","-67","-67"
"191","-62","-62","-62"
"192","-61","-61","-61"
"193","-68","-68","-68"
"194","-68","-68","-68"
"195","-68","-68","-68"
"196","-68","-68","-68"
"197","-68","-68","-68"
"198","-68","-68","-68"
"199","-68","-68","-68"
