"Step","evosax_OpenES/generations_2000_strategy_OpenES_popsize_512_es_kws_{'sigma_init': 0.3} - current_best_fitness","evosax_OpenES/generations_2000_strategy_OpenES_popsize_512_es_kws_{'sigma_init': 0.3} - current_best_fitness__MIN","evosax_OpenES/generations_2000_strategy_OpenES_popsize_512_es_kws_{'sigma_init': 0.3} - current_best_fitness__MAX"
"0","-72","-72","-72"
"1","-77","-77","-77"
"2","-66","-66","-66"
"3","-66","-66","-66"
"4","-73","-73","-73"
"5","-65","-65","-65"
"6","-64","-64","-64"
"7","-64","-64","-64"
"8","-64","-64","-64"
"9","-66","-66","-66"
"10","-64","-64","-64"
"11","-63","-63","-63"
"12","-63","-63","-63"
"13","-63","-63","-63"
"14","-64","-64","-64"
"15","-63","-63","-63"
"16","-63","-63","-63"
"17","-64","-64","-64"
"18","-64","-64","-64"
"19","-64","-64","-64"
"20","-64","-64","-64"
"21","-64","-64","-64"
"22","-63","-63","-63"
"23","-64","-64","-64"
"24","-64","-64","-64"
"25","-64","-64","-64"
"26","-64","-64","-64"
"27","-70","-70","-70"
"28","-63","-63","-63"
"29","-65","-65","-65"
"30","-64","-64","-64"
"31","-63","-63","-63"
"32","-63","-63","-63"
"33","-71","-71","-71"
"34","-65","-65","-65"
"35","-65","-65","-65"
"36","-64","-64","-64"
"37","-64","-64","-64"
"38","-69","-69","-69"
"39","-64","-64","-64"
"40","-65","-65","-65"
"41","-64","-64","-64"
"42","-64","-64","-64"
"43","-69","-69","-69"
"44","-64","-64","-64"
"45","-70","-70","-70"
"46","-57","-57","-57"
"47","-65","-65","-65"
"48","-71","-71","-71"
"49","-70","-70","-70"
"50","-63","-63","-63"
"51","-65","-65","-65"
"52","-63","-63","-63"
"53","-64","-64","-64"
"54","-64","-64","-64"
"55","-71","-71","-71"
"56","-64","-64","-64"
"57","-63","-63","-63"
"58","-64","-64","-64"
"59","-71","-71","-71"
"60","-68","-68","-68"
"61","-64","-64","-64"
"62","-63","-63","-63"
"63","-63","-63","-63"
"64","-64","-64","-64"
"65","-72","-72","-72"
"66","-71","-71","-71"
"67","-63","-63","-63"
"68","-63","-63","-63"
"69","-72","-72","-72"
"70","-64","-64","-64"
"71","-63","-63","-63"
"72","-65","-65","-65"
"73","-70","-70","-70"
"74","-64","-64","-64"
"75","-64","-64","-64"
"76","-69","-69","-69"
"77","-63","-63","-63"
"78","-64","-64","-64"
"79","-63","-63","-63"
"80","-68","-68","-68"
"81","-63","-63","-63"
"82","-63","-63","-63"
"83","-68","-68","-68"
"84","-69","-69","-69"
"85","-64","-64","-64"
"86","-71","-71","-71"
"87","-62","-62","-62"
"88","-68","-68","-68"
"89","-64","-64","-64"
"90","-64","-64","-64"
"91","-64","-64","-64"
"92","-70","-70","-70"
"93","-70","-70","-70"
"94","-69","-69","-69"
"95","-64","-64","-64"
"96","-69","-69","-69"
"97","-71","-71","-71"
"98","-68","-68","-68"
"99","-69","-69","-69"
"100","-68","-68","-68"
"101","-70","-70","-70"
"102","-63","-63","-63"
"103","-63","-63","-63"
"104","-64","-64","-64"
"105","-73","-73","-73"
"106","-64","-64","-64"
"107","-69","-69","-69"
"108","-68","-68","-68"
"109","-63","-63","-63"
"110","-63","-63","-63"
"111","-56","-56","-56"
"112","-63","-63","-63"
"113","-63","-63","-63"
"114","-69","-69","-69"
"115","-63","-63","-63"
"116","-70","-70","-70"
"117","-63","-63","-63"
"118","-64","-64","-64"
"119","-71","-71","-71"
"120","-62","-62","-62"
"121","-63","-63","-63"
"122","-69","-69","-69"
"123","-62","-62","-62"
"124","-68","-68","-68"
"125","-68","-68","-68"
"126","-69","-69","-69"
"127","-70","-70","-70"
"128","-62","-62","-62"
"129","-63","-63","-63"
"130","-68","-68","-68"
"131","-68","-68","-68"
"132","-64","-64","-64"
"133","-62","-62","-62"
"134","-69","-69","-69"
"135","-69","-69","-69"
"136","-69","-69","-69"
"137","-61","-61","-61"
"138","-68","-68","-68"
"139","-69","-69","-69"
"140","-69","-69","-69"
"141","-62","-62","-62"
"142","-68","-68","-68"
"143","-62","-62","-62"
"144","-69","-69","-69"
"145","-69","-69","-69"
"146","-62","-62","-62"
"147","-68","-68","-68"
"148","-68","-68","-68"
"149","-62","-62","-62"
"150","-69","-69","-69"
"151","-69","-69","-69"
"152","-68","-68","-68"
"153","-62","-62","-62"
"154","-62","-62","-62"
"155","-69","-69","-69"
"156","-63","-63","-63"
"157","-63","-63","-63"
"158","-61","-61","-61"
"159","-62","-62","-62"
"160","-68","-68","-68"
"161","-61","-61","-61"
"162","-67","-67","-67"
"163","-60","-60","-60"
"164","-68","-68","-68"
"165","-59","-59","-59"
"166","-63","-63","-63"
"167","-68","-68","-68"
"168","-61","-61","-61"
"169","-69","-69","-69"
"170","-61","-61","-61"
"171","-68","-68","-68"
"172","-68","-68","-68"
"173","-68","-68","-68"
"174","-68","-68","-68"
"175","-68","-68","-68"
"176","-61","-61","-61"
"177","-68","-68","-68"
"178","-68","-68","-68"
"179","-68","-68","-68"
"180","-68","-68","-68"
"181","-60","-60","-60"
"182","-60","-60","-60"
"183","-60","-60","-60"
"184","-68","-68","-68"
"185","-69","-69","-69"
"186","-68","-68","-68"
"187","-68","-68","-68"
"188","-68","-68","-68"
"189","-60","-60","-60"
"190","-61","-61","-61"
"191","-68","-68","-68"
"192","-67","-67","-67"
"193","-63","-63","-63"
"194","-68","-68","-68"
"195","-62","-62","-62"
"196","-69","-69","-69"
"197","-68","-68","-68"
"198","-67","-67","-67"
"199","-68","-68","-68"
