"Step","evosax_OpenES/generations_2000_strategy_OpenES_popsize_512_es_kws_{'sigma_init': 0.3} - current_best_fitness","evosax_OpenES/generations_2000_strategy_OpenES_popsize_512_es_kws_{'sigma_init': 0.3} - current_best_fitness__MIN","evosax_OpenES/generations_2000_strategy_OpenES_popsize_512_es_kws_{'sigma_init': 0.3} - current_best_fitness__MAX"
"0","-72","-72","-72"
"1","-64","-64","-64"
"2","-72","-72","-72"
"3","-61","-61","-61"
"4","-71","-71","-71"
"5","-65","-65","-65"
"6","-63","-63","-63"
"7","-65","-65","-65"
"8","-63","-63","-63"
"9","-62","-62","-62"
"10","-63","-63","-63"
"11","-64","-64","-64"
"12","-63","-63","-63"
"13","-63","-63","-63"
"14","-62","-62","-62"
"15","-64","-64","-64"
"16","-63","-63","-63"
"17","-64","-64","-64"
"18","-64","-64","-64"
"19","-63","-63","-63"
"20","-64","-64","-64"
"21","-64","-64","-64"
"22","-71","-71","-71"
"23","-64","-64","-64"
"24","-64","-64","-64"
"25","-64","-64","-64"
"26","-63","-63","-63"
"27","-64","-64","-64"
"28","-64","-64","-64"
"29","-63","-63","-63"
"30","-65","-65","-65"
"31","-64","-64","-64"
"32","-64","-64","-64"
"33","-64","-64","-64"
"34","-71","-71","-71"
"35","-64","-64","-64"
"36","-64","-64","-64"
"37","-70","-70","-70"
"38","-64","-64","-64"
"39","-77","-77","-77"
"40","-64","-64","-64"
"41","-64","-64","-64"
"42","-64","-64","-64"
"43","-63","-63","-63"
"44","-64","-64","-64"
"45","-65","-65","-65"
"46","-72","-72","-72"
"47","-64","-64","-64"
"48","-64","-64","-64"
"49","-71","-71","-71"
"50","-64","-64","-64"
"51","-71","-71","-71"
"52","-64","-64","-64"
"53","-64","-64","-64"
"54","-64","-64","-64"
"55","-64","-64","-64"
"56","-65","-65","-65"
"57","-71","-71","-71"
"58","-70","-70","-70"
"59","-63","-63","-63"
"60","-63","-63","-63"
"61","-72","-72","-72"
"62","-64","-64","-64"
"63","-63","-63","-63"
"64","-65","-65","-65"
"65","-64","-64","-64"
"66","-64","-64","-64"
"67","-71","-71","-71"
"68","-64","-64","-64"
"69","-63","-63","-63"
"70","-68","-68","-68"
"71","-72","-72","-72"
"72","-68","-68","-68"
"73","-71","-71","-71"
"74","-70","-70","-70"
"75","-69","-69","-69"
"76","-63","-63","-63"
"77","-63","-63","-63"
"78","-64","-64","-64"
"79","-70","-70","-70"
"80","-70","-70","-70"
"81","-64","-64","-64"
"82","-63","-63","-63"
"83","-63","-63","-63"
"84","-64","-64","-64"
"85","-69","-69","-69"
"86","-69","-69","-69"
"87","-71","-71","-71"
"88","-63","-63","-63"
"89","-62","-62","-62"
"90","-62","-62","-62"
"91","-70","-70","-70"
"92","-63","-63","-63"
"93","-70","-70","-70"
"94","-64","-64","-64"
"95","-62","-62","-62"
"96","-62","-62","-62"
"97","-63","-63","-63"
"98","-69","-69","-69"
"99","-63","-63","-63"
"100","-69","-69","-69"
"101","-70","-70","-70"
"102","-69","-69","-69"
"103","-62","-62","-62"
"104","-68","-68","-68"
"105","-63","-63","-63"
"106","-69","-69","-69"
"107","-69","-69","-69"
"108","-62","-62","-62"
"109","-62","-62","-62"
"110","-69","-69","-69"
"111","-70","-70","-70"
"112","-69","-69","-69"
"113","-61","-61","-61"
"114","-63","-63","-63"
"115","-69","-69","-69"
"116","-69","-69","-69"
"117","-62","-62","-62"
"118","-62","-62","-62"
"119","-62","-62","-62"
"120","-69","-69","-69"
"121","-62","-62","-62"
"122","-62","-62","-62"
"123","-68","-68","-68"
"124","-68","-68","-68"
"125","-62","-62","-62"
"126","-68","-68","-68"
"127","-62","-62","-62"
"128","-69","-69","-69"
"129","-69","-69","-69"
"130","-69","-69","-69"
"131","-68","-68","-68"
"132","-69","-69","-69"
"133","-61","-61","-61"
"134","-62","-62","-62"
"135","-61","-61","-61"
"136","-69","-69","-69"
"137","-63","-63","-63"
"138","-62","-62","-62"
"139","-68","-68","-68"
"140","-70","-70","-70"
"141","-69","-69","-69"
"142","-70","-70","-70"
"143","-69","-69","-69"
"144","-69","-69","-69"
"145","-68","-68","-68"
"146","-62","-62","-62"
"147","-61","-61","-61"
"148","-62","-62","-62"
"149","-68","-68","-68"
"150","-68","-68","-68"
"151","-69","-69","-69"
"152","-68","-68","-68"
"153","-68","-68","-68"
"154","-69","-69","-69"
"155","-68","-68","-68"
"156","-62","-62","-62"
"157","-68","-68","-68"
"158","-62","-62","-62"
"159","-63","-63","-63"
"160","-69","-69","-69"
"161","-62","-62","-62"
"162","-62","-62","-62"
"163","-67","-67","-67"
"164","-62","-62","-62"
"165","-63","-63","-63"
"166","-62","-62","-62"
"167","-69","-69","-69"
"168","-62","-62","-62"
"169","-68","-68","-68"
"170","-69","-69","-69"
"171","-68","-68","-68"
"172","-69","-69","-69"
"173","-62","-62","-62"
"174","-62","-62","-62"
"175","-62","-62","-62"
"176","-68","-68","-68"
"177","-63","-63","-63"
"178","-62","-62","-62"
"179","-62","-62","-62"
"180","-62","-62","-62"
"181","-61","-61","-61"
"182","-60","-60","-60"
"183","-69","-69","-69"
"184","-68","-68","-68"
"185","-69","-69","-69"
"186","-69","-69","-69"
"187","-62","-62","-62"
"188","-61","-61","-61"
"189","-62","-62","-62"
"190","-70","-70","-70"
"191","-70","-70","-70"
"192","-61","-61","-61"
"193","-68","-68","-68"
"194","-62","-62","-62"
"195","-70","-70","-70"
"196","-62","-62","-62"
"197","-68","-68","-68"
"198","-62","-62","-62"
"199","-62","-62","-62"
