"Step","evosax_OpenES/generations_2000_strategy_OpenES_popsize_512_es_kws_{'sigma_init': 0.3} - current_best_fitness","evosax_OpenES/generations_2000_strategy_OpenES_popsize_512_es_kws_{'sigma_init': 0.3} - current_best_fitness__MIN","evosax_OpenES/generations_2000_strategy_OpenES_popsize_512_es_kws_{'sigma_init': 0.3} - current_best_fitness__MAX"
"0","-65","-65","-65"
"1","-83","-83","-83"
"2","-66","-66","-66"
"3","-64","-64","-64"
"4","-72","-72","-72"
"5","-62","-62","-62"
"6","-63","-63","-63"
"7","-64","-64","-64"
"8","-64","-64","-64"
"9","-63","-63","-63"
"10","-64","-64","-64"
"11","-62","-62","-62"
"12","-63","-63","-63"
"13","-63","-63","-63"
"14","-62","-62","-62"
"15","-64","-64","-64"
"16","-63","-63","-63"
"17","-63","-63","-63"
"18","-63","-63","-63"
"19","-65","-65","-65"
"20","-64","-64","-64"
"21","-63","-63","-63"
"22","-63","-63","-63"
"23","-57","-57","-57"
"24","-72","-72","-72"
"25","-64","-64","-64"
"26","-64","-64","-64"
"27","-64","-64","-64"
"28","-70","-70","-70"
"29","-63","-63","-63"
"30","-64","-64","-64"
"31","-64","-64","-64"
"32","-64","-64","-64"
"33","-65","-65","-65"
"34","-69","-69","-69"
"35","-70","-70","-70"
"36","-64","-64","-64"
"37","-63","-63","-63"
"38","-72","-72","-72"
"39","-70","-70","-70"
"40","-63","-63","-63"
"41","-63","-63","-63"
"42","-57","-57","-57"
"43","-64","-64","-64"
"44","-71","-71","-71"
"45","-64","-64","-64"
"46","-63","-63","-63"
"47","-69","-69","-69"
"48","-63","-63","-63"
"49","-63","-63","-63"
"50","-63","-63","-63"
"51","-63","-63","-63"
"52","-64","-64","-64"
"53","-63","-63","-63"
"54","-63","-63","-63"
"55","-69","-69","-69"
"56","-72","-72","-72"
"57","-64","-64","-64"
"58","-64","-64","-64"
"59","-71","-71","-71"
"60","-64","-64","-64"
"61","-71","-71","-71"
"62","-69","-69","-69"
"63","-70","-70","-70"
"64","-70","-70","-70"
"65","-64","-64","-64"
"66","-63","-63","-63"
"67","-64","-64","-64"
"68","-64","-64","-64"
"69","-65","-65","-65"
"70","-63","-63","-63"
"71","-71","-71","-71"
"72","-65","-65","-65"
"73","-69","-69","-69"
"74","-64","-64","-64"
"75","-64","-64","-64"
"76","-70","-70","-70"
"77","-63","-63","-63"
"78","-71","-71","-71"
"79","-64","-64","-64"
"80","-68","-68","-68"
"81","-70","-70","-70"
"82","-71","-71","-71"
"83","-64","-64","-64"
"84","-68","-68","-68"
"85","-69","-69","-69"
"86","-70","-70","-70"
"87","-63","-63","-63"
"88","-69","-69","-69"
"89","-70","-70","-70"
"90","-69","-69","-69"
"91","-68","-68","-68"
"92","-64","-64","-64"
"93","-68","-68","-68"
"94","-63","-63","-63"
"95","-63","-63","-63"
"96","-64","-64","-64"
"97","-69","-69","-69"
"98","-71","-71","-71"
"99","-69","-69","-69"
"100","-69","-69","-69"
"101","-69","-69","-69"
"102","-70","-70","-70"
"103","-62","-62","-62"
"104","-69","-69","-69"
"105","-69","-69","-69"
"106","-68","-68","-68"
"107","-69","-69","-69"
"108","-63","-63","-63"
"109","-64","-64","-64"
"110","-62","-62","-62"
"111","-63","-63","-63"
"112","-69","-69","-69"
"113","-69","-69","-69"
"114","-69","-69","-69"
"115","-68","-68","-68"
"116","-68","-68","-68"
"117","-69","-69","-69"
"118","-69","-69","-69"
"119","-68","-68","-68"
"120","-64","-64","-64"
"121","-70","-70","-70"
"122","-69","-69","-69"
"123","-69","-69","-69"
"124","-68","-68","-68"
"125","-69","-69","-69"
"126","-63","-63","-63"
"127","-63","-63","-63"
"128","-64","-64","-64"
"129","-70","-70","-70"
"130","-70","-70","-70"
"131","-62","-62","-62"
"132","-69","-69","-69"
"133","-62","-62","-62"
"134","-62","-62","-62"
"135","-68","-68","-68"
"136","-64","-64","-64"
"137","-62","-62","-62"
"138","-70","-70","-70"
"139","-69","-69","-69"
"140","-68","-68","-68"
"141","-61","-61","-61"
"142","-69","-69","-69"
"143","-62","-62","-62"
"144","-68","-68","-68"
"145","-69","-69","-69"
"146","-69","-69","-69"
"147","-69","-69","-69"
"148","-69","-69","-69"
"149","-69","-69","-69"
"150","-69","-69","-69"
"151","-69","-69","-69"
"152","-69","-69","-69"
"153","-68","-68","-68"
"154","-69","-69","-69"
"155","-61","-61","-61"
"156","-68","-68","-68"
"157","-69","-69","-69"
"158","-62","-62","-62"
"159","-68","-68","-68"
"160","-69","-69","-69"
"161","-69","-69","-69"
"162","-68","-68","-68"
"163","-68","-68","-68"
"164","-68","-68","-68"
"165","-62","-62","-62"
"166","-68","-68","-68"
"167","-69","-69","-69"
"168","-61","-61","-61"
"169","-63","-63","-63"
"170","-68","-68","-68"
"171","-68","-68","-68"
"172","-69","-69","-69"
"173","-61","-61","-61"
"174","-68","-68","-68"
"175","-68","-68","-68"
"176","-68","-68","-68"
"177","-62","-62","-62"
"178","-63","-63","-63"
"179","-68","-68","-68"
"180","-68","-68","-68"
"181","-68","-68","-68"
"182","-61","-61","-61"
"183","-63","-63","-63"
"184","-60","-60","-60"
"185","-68","-68","-68"
"186","-60","-60","-60"
"187","-68","-68","-68"
"188","-63","-63","-63"
"189","-63","-63","-63"
"190","-63","-63","-63"
"191","-67","-67","-67"
"192","-68","-68","-68"
"193","-67","-67","-67"
"194","-61","-61","-61"
"195","-68","-68","-68"
"196","-68","-68","-68"
"197","-68","-68","-68"
"198","-68","-68","-68"
"199","-69","-69","-69"
