"Step","evosax_OpenES/generations_2000_strategy_OpenES_popsize_512_es_kws_{'sigma_init': 0.3} - current_best_fitness","evosax_OpenES/generations_2000_strategy_OpenES_popsize_512_es_kws_{'sigma_init': 0.3} - current_best_fitness__MIN","evosax_OpenES/generations_2000_strategy_OpenES_popsize_512_es_kws_{'sigma_init': 0.3} - current_best_fitness__MAX"
"0","-74","-74","-74"
"1","-75","-75","-75"
"2","-64","-64","-64"
"3","-65","-65","-65"
"4","-70","-70","-70"
"5","-65","-65","-65"
"6","-65","-65","-65"
"7","-65","-65","-65"
"8","-66","-66","-66"
"9","-65","-65","-65"
"10","-63","-63","-63"
"11","-64","-64","-64"
"12","-57","-57","-57"
"13","-63","-63","-63"
"14","-63","-63","-63"
"15","-63","-63","-63"
"16","-64","-64","-64"
"17","-63","-63","-63"
"18","-63","-63","-63"
"19","-63","-63","-63"
"20","-63","-63","-63"
"21","-64","-64","-64"
"22","-64","-64","-64"
"23","-64","-64","-64"
"24","-63","-63","-63"
"25","-63","-63","-63"
"26","-65","-65","-65"
"27","-64","-64","-64"
"28","-64","-64","-64"
"29","-65","-65","-65"
"30","-63","-63","-63"
"31","-63","-63","-63"
"32","-63","-63","-63"
"33","-64","-64","-64"
"34","-64","-64","-64"
"35","-63","-63","-63"
"36","-64","-64","-64"
"37","-72","-72","-72"
"38","-68","-68","-68"
"39","-64","-64","-64"
"40","-63","-63","-63"
"41","-69","-69","-69"
"42","-71","-71","-71"
"43","-63","-63","-63"
"44","-71","-71","-71"
"45","-65","-65","-65"
"46","-63","-63","-63"
"47","-70","-70","-70"
"48","-69","-69","-69"
"49","-70","-70","-70"
"50","-68","-68","-68"
"51","-70","-70","-70"
"52","-69","-69","-69"
"53","-64","-64","-64"
"54","-70","-70","-70"
"55","-70","-70","-70"
"56","-63","-63","-63"
"57","-63","-63","-63"
"58","-71","-71","-71"
"59","-63","-63","-63"
"60","-63","-63","-63"
"61","-64","-64","-64"
"62","-63","-63","-63"
"63","-70","-70","-70"
"64","-63","-63","-63"
"65","-63","-63","-63"
"66","-62","-62","-62"
"67","-69","-69","-69"
"68","-66","-66","-66"
"69","-69","-69","-69"
"70","-63","-63","-63"
"71","-63","-63","-63"
"72","-69","-69","-69"
"73","-57","-57","-57"
"74","-69","-69","-69"
"75","-69","-69","-69"
"76","-69","-69","-69"
"77","-61","-61","-61"
"78","-70","-70","-70"
"79","-69","-69","-69"
"80","-64","-64","-64"
"81","-62","-62","-62"
"82","-62","-62","-62"
"83","-63","-63","-63"
"84","-69","-69","-69"
"85","-63","-63","-63"
"86","-62","-62","-62"
"87","-63","-63","-63"
"88","-64","-64","-64"
"89","-63","-63","-63"
"90","-57","-57","-57"
"91","-64","-64","-64"
"92","-69","-69","-69"
"93","-63","-63","-63"
"94","-69","-69","-69"
"95","-69","-69","-69"
"96","-69","-69","-69"
"97","-64","-64","-64"
"98","-64","-64","-64"
"99","-69","-69","-69"
"100","-68","-68","-68"
"101","-69","-69","-69"
"102","-69","-69","-69"
"103","-64","-64","-64"
"104","-64","-64","-64"
"105","-69","-69","-69"
"106","-70","-70","-70"
"107","-69","-69","-69"
"108","-69","-69","-69"
"109","-69","-69","-69"
"110","-62","-62","-62"
"111","-68","-68","-68"
"112","-70","-70","-70"
"113","-69","-69","-69"
"114","-69","-69","-69"
"115","-69","-69","-69"
"116","-62","-62","-62"
"117","-69","-69","-69"
"118","-69","-69","-69"
"119","-62","-62","-62"
"120","-57","-57","-57"
"121","-63","-63","-63"
"122","-69","-69","-69"
"123","-61","-61","-61"
"124","-60","-60","-60"
"125","-69","-69","-69"
"126","-68","-68","-68"
"127","-62","-62","-62"
"128","-69","-69","-69"
"129","-62","-62","-62"
"130","-68","-68","-68"
"131","-69","-69","-69"
"132","-57","-57","-57"
"133","-63","-63","-63"
"134","-69","-69","-69"
"135","-63","-63","-63"
"136","-63","-63","-63"
"137","-68","-68","-68"
"138","-69","-69","-69"
"139","-62","-62","-62"
"140","-64","-64","-64"
"141","-69","-69","-69"
"142","-63","-63","-63"
"143","-63","-63","-63"
"144","-69","-69","-69"
"145","-69","-69","-69"
"146","-69","-69","-69"
"147","-69","-69","-69"
"148","-69","-69","-69"
"149","-69","-69","-69"
"150","-63","-63","-63"
"151","-61","-61","-61"
"152","-69","-69","-69"
"153","-69","-69","-69"
"154","-68","-68","-68"
"155","-68","-68","-68"
"156","-69","-69","-69"
"157","-62","-62","-62"
"158","-68","-68","-68"
"159","-69","-69","-69"
"160","-68","-68","-68"
"161","-68","-68","-68"
"162","-61","-61","-61"
"163","-68","-68","-68"
"164","-62","-62","-62"
"165","-61","-61","-61"
"166","-68","-68","-68"
"167","-62","-62","-62"
"168","-68","-68","-68"
"169","-60","-60","-60"
"170","-68","-68","-68"
"171","-62","-62","-62"
"172","-61","-61","-61"
"173","-68","-68","-68"
"174","-68","-68","-68"
"175","-61","-61","-61"
"176","-68","-68","-68"
"177","-61","-61","-61"
"178","-62","-62","-62"
"179","-68","-68","-68"
"180","-68","-68","-68"
"181","-68","-68","-68"
"182","-62","-62","-62"
"183","-67","-67","-67"
"184","-68","-68","-68"
"185","-69","-69","-69"
"186","-62","-62","-62"
"187","-62","-62","-62"
"188","-68","-68","-68"
"189","-61","-61","-61"
"190","-61","-61","-61"
"191","-68","-68","-68"
"192","-60","-60","-60"
"193","-69","-69","-69"
"194","-68","-68","-68"
"195","-61","-61","-61"
"196","-68","-68","-68"
"197","-61","-61","-61"
"198","-61","-61","-61"
"199","-60","-60","-60"
